event_id,timestamp,api_name,endpoint,http_method,user_id,client_type,request_size_bytes,response_size_bytes,response_time_ms,http_status_code,error_type,requests_per_minute_user,requests_per_minute_ip,concurrent_requests,cpu_usage_server_pct,memory_usage_server_pct,db_query_time_ms,rate_limit_triggered,authentication_type,retry_count
API-20250318235647-NTBC84IM91,3/18/2025 23:56,Cards,/activate,PUT,USR-13619,system,2586,6030,64.61,200,NONE,14,26,60,47.62,54.03,21.24,FALSE,MFA,0
API-20250301105452-L8ZQJBIGGU,3/1/2025 10:54,Cards,/limit,POST,USR-59178,web,4439,2747,51.76,200,NONE,4,10,50,62.4,75.94,14.47,FALSE,API_KEY,0
API-20250608200653-CFWW9V9H6J,6/8/2025 20:06,Auth,/login,PUT,USR-68741,web,737,2625,63.22,200,NONE,16,36,7,40.12,49.85,17.26,FALSE,MFA,0
API-20250625060236-A7KJAS9NLQ,6/25/2025 6:02,Payments,/transfer,PUT,USR-48440,system,3088,11190,101.02,200,NONE,25,55,45,35.75,71.9,22.5,FALSE,OAuth2,0
API-20250228201108-ZZNS6PO3IH,2/28/2025 20:11,Cards,/limit,PUT,USR-82224,system,589,13226,61.98,200,NONE,26,30,25,39.16,50.36,20.13,FALSE,MFA,0
API-20250416180129-6JGTXH3VC8,4/16/2025 18:01,Auth,/refresh,PUT,USR-28634,web,1565,6600,64.64,200,NONE,19,57,10,37.03,32.08,22.55,FALSE,API_KEY,0
API-20250618224225-XEGO2G3O0X,6/18/2025 22:42,Payments,/pay,POST,USR-99697,mobile,742,11879,72.23,200,NONE,12,52,46,50.7,46.97,30.06,FALSE,MFA,0
API-20250625055259-1TIWQ34LB3,6/25/2025 5:52,Cards,/limit,GET,USR-77087,system,425,2708,72.31,200,NONE,26,37,28,49.96,39.22,31.73,FALSE,JWT,0
API-20250409052357-UFWBCAS4X3,4/9/2025 5:23,Payments,/pay,POST,USR-14498,web,1418,11056,91.46,429,RATE_LIMIT,364,559,727,92.37,83.59,27.62,TRUE,BASIC,6
API-20250221095133-OD0RQNU4Z0,2/21/2025 9:51,Cards,/limit,POST,USR-38761,system,3759,10087,88.11,200,NONE,12,35,23,53.04,55.57,31.21,FALSE,JWT,0
API-20250430000152-KARNXMJOMZ,4/30/2025 0:01,Payments,/history,POST,USR-19214,web,4977,13634,103.77,200,NONE,1,54,7,53.71,59.09,42.3,FALSE,OAuth2,0
API-20250519194341-YLMAO8ANOW,5/19/2025 19:43,Accounts,/update,DELETE,USR-64313,system,2564,8486,85.81,200,NONE,6,18,14,57.84,59.92,35.78,FALSE,BASIC,0
API-20250402154639-LXECEXH3L3,4/2/2025 15:46,Loans,/repay,DELETE,USR-53108,system,2622,9313,60.73,200,NONE,19,23,93,62.58,51.1,36.6,FALSE,OAuth2,0
API-20250515131003-KVDCSVGHLP,5/15/2025 13:10,Payments,/history,DELETE,USR-25340,system,748,1786,111.15,200,NONE,18,16,69,74.99,42.81,24.78,FALSE,MFA,0
API-20250325121025-1NRXBUGOFZ,3/25/2025 12:10,Payments,/transfer,POST,USR-46913,mobile,3356,7595,68.7,200,NONE,2,12,94,56.03,82.89,28.04,FALSE,MFA,0
API-20250629164228-VYA5IPBT9X,6/29/2025 16:42,Accounts,/details,GET,USR-43504,system,4534,5782,67.33,200,NONE,20,12,26,48.99,54.29,21.03,FALSE,OAuth2,0
API-20250531021407-Q1K5R4L5XN,5/31/2025 2:14,Accounts,/details,GET,USR-10295,system,2569,6771,49.12,200,NONE,9,56,6,49.98,32.4,32.21,FALSE,JWT,0
API-20250604190158-84CR1VMAEZ,6/4/2025 19:01,Payments,/pay,PUT,USR-39333,web,1098,10043,121.59,200,NONE,14,32,27,40.15,39.13,33.66,FALSE,OAuth2,0
API-20250509212622-WY3UEEEYIB,5/9/2025 21:26,Auth,/logout,POST,USR-82164,web,3827,7598,89.19,200,NONE,8,8,90,54.43,65.39,17.25,FALSE,MFA,0
API-20250407093410-B8UXA73YQL,4/7/2025 9:34,Loans,/status,POST,USR-90618,web,3373,1991,88.15,200,NONE,18,56,30,60.97,61.82,36.5,FALSE,BASIC,0
API-20250217153937-0JUZ5IE92I,2/17/2025 15:39,Accounts,/update,DELETE,USR-99751,mobile,4177,14576,69.51,200,NONE,7,26,93,64.98,70.88,35.78,FALSE,BASIC,0
API-20250322210603-3YI5ZQYOIM,3/22/2025 21:06,Accounts,/update,POST,USR-40327,mobile,4953,2327,106.71,200,NONE,26,31,37,51.43,56.91,34.54,FALSE,OAuth2,0
API-20250206141847-J75UNL57LU,2/6/2025 14:18,Payments,/transfer,DELETE,USR-16766,system,4433,11103,55.59,200,NONE,13,42,11,32.32,76.47,12.56,FALSE,API_KEY,0
API-20250417091251-K4TZIEO3U0,4/17/2025 9:12,Loans,/repay,PUT,USR-15095,web,836,11940,87.35,200,NONE,19,18,39,57.79,51.52,16.1,FALSE,OAuth2,0
API-20250301091313-5HJ5UJEJ6W,3/1/2025 9:13,Payments,/transfer,PUT,USR-80482,mobile,818,13337,4307.71,504,TIMEOUT,17,5,49,54.09,53.12,1056.24,FALSE,JWT,0
API-20250326031301-0BSP096MM6,3/26/2025 3:13,Cards,/limit,DELETE,USR-74718,mobile,991,6699,60.01,200,NONE,459,11,42,62.45,58.9,20.35,FALSE,BASIC,0
API-20250710105001-HQVZSHBH9Q,7/10/2025 10:50,Payments,/history,DELETE,USR-42774,system,1047,13063,95.76,200,NONE,657,24,32,45.08,63.68,26.41,FALSE,OAuth2,0
API-20250301113744-2PALFYJSTI,3/1/2025 11:37,Loans,/status,GET,USR-19191,mobile,470,11470,73.86,200,NONE,25,24,57,42.07,50.1,34.18,FALSE,JWT,0
API-20250623213604-UEL0XQLIZQ,6/23/2025 21:36,Payments,/history,POST,USR-22882,system,3797,5539,63.4,200,NONE,2,59,80,57.81,80.95,27.41,FALSE,OAuth2,0
API-20250703072610-7FAZ4LZMX3,7/3/2025 7:26,Payments,/pay,DELETE,USR-34982,mobile,4134,7180,101.1,200,NONE,1,16,67,62.84,53.99,25.66,FALSE,API_KEY,0
API-20250202211921-R64J6IXD10,2/2/2025 21:19,Auth,/login,GET,USR-87680,mobile,2472,8794,73.35,200,NONE,16,39,19,43.74,50.59,26.82,FALSE,BASIC,0
API-20250714013936-SS0BUQ4MII,7/14/2025 1:39,Accounts,/update,DELETE,USR-75042,mobile,1500,5891,66.05,200,NONE,19,59,74,52.98,75.78,27.79,FALSE,BASIC,0
API-20250712222534-EWEGWM327T,7/12/2025 22:25,Payments,/pay,POST,USR-28254,web,3130,8883,56.38,200,NONE,2,43,76,41.99,65.47,42.01,FALSE,MFA,0
API-20250622105238-5FSFJT1GM5,6/22/2025 10:52,Auth,/logout,PUT,USR-74329,mobile,3398,1675,33.04,200,NONE,2,49,49,50.33,66.43,17.88,FALSE,BASIC,0
API-20250620174100-RPTFWEQVK9,6/20/2025 17:41,Accounts,/details,PUT,USR-84109,system,835,9254,85.44,200,NONE,13,44,36,43.6,66.45,29.21,FALSE,MFA,0
API-20250317102732-IWQWR878UR,3/17/2025 10:27,Cards,/limit,PUT,USR-62074,web,3516,3775,74.17,429,RATE_LIMIT,863,970,585,97.09,89.97,34.52,TRUE,API_KEY,7
API-20250326230743-PH04V2DTCF,3/26/2025 23:07,Accounts,/details,GET,USR-16523,mobile,2552,14059,38.44,200,NONE,17,29,58,55.62,53,25.36,FALSE,OAuth2,0
API-20250504151520-GR0N3EARII,5/4/2025 15:15,Loans,/repay,GET,USR-64909,web,4294,10261,40.3,200,NONE,14,16,76,41.7,77.01,28.94,FALSE,OAuth2,0
API-20250624045251-Q5L074DOK6,6/24/2025 4:52,Payments,/transfer,POST,USR-27361,mobile,1174,10068,72.21,200,NONE,13,18,47,54.8,71,28.25,FALSE,MFA,0
API-20250406020314-E33I2HJIZG,4/6/2025 2:03,Loans,/apply,DELETE,USR-88222,system,652,6335,86.37,200,NONE,14,5,13,15.57,54.06,31.34,FALSE,BASIC,0
API-20250427172632-EHJRJ2V20C,4/27/2025 17:26,Accounts,/balance,GET,USR-91283,mobile,1895,14974,121.4,200,NONE,21,43,22,43.47,49.49,71.14,FALSE,OAuth2,0
API-20250403112358-7NJ3FWQ9IT,4/3/2025 11:23,Accounts,/details,PUT,USR-20532,web,348,13330,57.47,200,NONE,27,13,75,50.13,59.9,12.75,FALSE,OAuth2,0
API-20250306224621-9GU0ZUBLLL,3/6/2025 22:46,Cards,/limit,PUT,USR-23751,mobile,4010,13155,61.17,200,NONE,16,58,49,52.43,64.97,45.23,FALSE,MFA,0
API-20250517212103-P9MG8390KH,5/17/2025 21:21,Cards,/limit,GET,USR-64004,web,1297,9983,82.03,200,NONE,27,36,71,56.86,55.81,42.08,FALSE,API_KEY,0
API-20250511100131-SFWDV62BWW,5/11/2025 10:01,Auth,/mfa,DELETE,USR-27326,system,312,908,66.68,200,NONE,9,25,64,46.88,52.75,25.81,FALSE,BASIC,0
API-20250328191144-BJT85X995T,3/28/2025 19:11,Cards,/limit,POST,USR-75601,system,552,5976,61.73,200,NONE,8,25,54,58.83,56.35,42.04,FALSE,MFA,0
API-20250205100956-FOQF0FVYX4,2/5/2025 10:09,Loans,/repay,DELETE,USR-39430,web,2210,12633,64.96,200,NONE,26,12,50,58.39,46.98,12.64,FALSE,API_KEY,0
API-20250709212307-LDBO2372FW,7/9/2025 21:23,Accounts,/update,GET,USR-79607,web,1983,1317,79.15,200,NONE,15,37,44,44.38,72.75,38.29,FALSE,API_KEY,0
API-20250217005110-RXCEGJ84WY,2/17/2025 0:51,Cards,/limit,PUT,USR-89815,web,1839,9358,92.54,429,RATE_LIMIT,338,552,827,96.76,82.41,37.36,TRUE,BASIC,8
API-20250323110653-191QR0MZLU,3/23/2025 11:06,Accounts,/balance,GET,USR-18917,web,2558,10619,83.62,429,RATE_LIMIT,552,704,818,90.03,98.59,30.92,TRUE,MFA,7
API-20250322041050-A3SIJPLLYM,3/22/2025 4:10,Payments,/history,DELETE,USR-62660,mobile,523,6414,87.56,200,NONE,20,32,27,34.5,64.65,21,FALSE,JWT,0
API-20250617172228-9NH386ZYEZ,6/17/2025 17:22,Auth,/mfa,POST,USR-60767,web,4857,5188,107.17,200,NONE,28,60,54,58.2,49.64,27.22,FALSE,API_KEY,0
API-20250712195549-YX7XX5QQL6,7/12/2025 19:55,Accounts,/details,PUT,USR-36719,mobile,3585,4100,102.65,200,NONE,3,60,5,34.52,42.69,30.76,FALSE,JWT,0
API-20250401060215-CWE4Q48ZR5,4/1/2025 6:02,Cards,/limit,GET,USR-40969,system,4652,4847,60.35,200,NONE,12,33,79,41.59,68.46,26.28,FALSE,API_KEY,0
API-20250226020018-5RA74720ER,2/26/2025 2:00,Cards,/limit,GET,USR-93068,web,1117,8072,4294.3,504,TIMEOUT,12,59,86,41.74,54.31,1232.22,FALSE,OAuth2,0
API-20250326100731-A2XRLA7NMX,3/26/2025 10:07,Cards,/activate,POST,USR-11914,web,3871,5027,81.16,200,NONE,3,36,9,41.65,60.15,20,FALSE,JWT,0
API-20250607175858-5HXF8U6FFY,6/7/2025 17:58,Accounts,/update,DELETE,USR-38912,web,2110,12917,3581.13,504,TIMEOUT,17,30,80,63.49,77.63,1513.56,FALSE,MFA,0
API-20250510200121-2M7XD77XM9,5/10/2025 20:01,Cards,/block,PUT,USR-31546,system,2142,14411,102.13,200,NONE,6,57,47,41.32,65.82,30.9,FALSE,API_KEY,0
API-20250310155809-1F7AYFYVXB,3/10/2025 15:58,Auth,/mfa,PUT,USR-20540,web,1073,10195,87.25,200,NONE,24,46,56,41.62,45.41,33,FALSE,API_KEY,0
API-20250309004820-EK6TJOR5GS,3/9/2025 0:48,Auth,/mfa,PUT,USR-97967,mobile,3308,8623,83.96,200,NONE,22,31,74,47.58,60.1,27.25,FALSE,JWT,0
API-20250322235945-WMNKI41USE,3/22/2025 23:59,Cards,/activate,PUT,USR-57328,web,1473,2577,81.44,200,NONE,2,44,89,51.21,55.8,23.6,FALSE,API_KEY,0
API-20250411034900-ECPYCULO09,4/11/2025 3:49,Auth,/mfa,DELETE,USR-97700,web,832,13750,63.98,200,NONE,3,54,95,71.72,66.88,3.82,FALSE,OAuth2,0
API-20250527010540-IGVS1FAPCN,5/27/2025 1:05,Accounts,/details,PUT,USR-26302,mobile,1822,3272,80.45,200,NONE,775,11,100,48.34,69.76,12.2,FALSE,API_KEY,0
API-20250712024447-YQ9I0SCSEU,7/12/2025 2:44,Payments,/pay,PUT,USR-68518,mobile,2788,14372,102.73,200,NONE,6,32,49,44.38,52.16,20,FALSE,JWT,0
API-20250228040941-T57R2ICP4J,2/28/2025 4:09,Auth,/refresh,DELETE,USR-17377,web,3328,3868,73.7,200,NONE,29,58,5,44.73,46.3,31.34,FALSE,MFA,0
API-20250713172709-48ZET5XI0W,7/13/2025 17:27,Loans,/apply,GET,USR-59748,mobile,1460,10935,58.18,429,RATE_LIMIT,345,582,367,83.62,75.12,12.62,TRUE,API_KEY,7
API-20250615090832-0VGMK3TKHQ,6/15/2025 9:08,Auth,/mfa,PUT,USR-55277,system,2752,10642,61.27,200,NONE,1,9,10,52.09,48.68,37.51,FALSE,OAuth2,0
API-20250528224831-HW2SV5VWM7,5/28/2025 22:48,Accounts,/update,DELETE,USR-85436,mobile,1317,2498,82.65,200,NONE,29,19,14,53.75,40.69,45.22,FALSE,JWT,0
API-20250414191828-2TUWFE7AK6,4/14/2025 19:18,Loans,/repay,DELETE,USR-73544,system,4741,3870,98.66,200,NONE,18,44,50,48.74,36.47,38.35,FALSE,JWT,0
API-20250503154157-EOTEXD4831,5/3/2025 15:41,Payments,/transfer,GET,USR-72921,web,3824,6416,66.79,429,RATE_LIMIT,602,1654,734,98.75,96.21,21.47,TRUE,MFA,5
API-20250522162345-58Y233B47S,5/22/2025 16:23,Payments,/transfer,GET,USR-51643,system,1126,10061,106.95,200,NONE,9,38,17,40.5,39.81,21.44,FALSE,API_KEY,0
API-20250512112749-C861E7R7BJ,5/12/2025 11:27,Loans,/apply,POST,USR-72630,web,996,3473,3700.36,504,TIMEOUT,14,13,94,52.68,65.43,1761.75,FALSE,API_KEY,0
API-20250219025934-V5GIDZY561,2/19/2025 2:59,Cards,/activate,DELETE,USR-23133,mobile,1281,9279,1705.14,200,NONE,11,25,1752,85.26,89.09,340.42,FALSE,API_KEY,0
API-20250513073009-1DAEUR5DHI,5/13/2025 7:30,Loans,/apply,GET,USR-58141,system,2143,4805,90.57,200,NONE,23,38,29,30.2,57.07,28.35,FALSE,API_KEY,0
API-20250226074133-G6KG0HRYIF,2/26/2025 7:41,Accounts,/update,PUT,USR-34891,web,1541,12827,123.79,200,NONE,29,51,53,55.73,57.14,38.89,FALSE,MFA,0
API-20250419084527-OBYM6ED9IG,4/19/2025 8:45,Payments,/transfer,POST,USR-92503,web,1679,575,36.4,200,NONE,10,26,53,50.3,50.75,24.43,FALSE,OAuth2,0
API-20250510063851-V0ZLYEKHIN,5/10/2025 6:38,Cards,/activate,GET,USR-49422,web,4788,13592,60.2,200,NONE,583,49,74,73.72,62.44,37.13,FALSE,MFA,0
API-20250417180144-CMGJQ2N1YS,4/17/2025 18:01,Cards,/block,DELETE,USR-26879,mobile,2204,9393,84.58,429,RATE_LIMIT,335,764,501,85.15,90.53,30.98,TRUE,OAuth2,9
API-20250713191601-61THP91C5T,7/13/2025 19:16,Payments,/transfer,GET,USR-36103,web,4312,4262,62.02,200,NONE,24,38,56,46.83,54.56,22.17,FALSE,API_KEY,0
API-20250512141640-8GY9AM6SRZ,5/12/2025 14:16,Accounts,/balance,POST,USR-55021,system,790,11483,84.69,200,NONE,16,21,16,52.7,52.44,30.54,FALSE,JWT,0
API-20250512231429-RFL7M841G4,5/12/2025 23:14,Loans,/apply,PUT,USR-68002,mobile,3572,7741,77.29,200,NONE,6,13,10,39.75,49.73,27.12,FALSE,API_KEY,0
API-20250610022913-PJAEF1RLCH,6/10/2025 2:29,Cards,/block,GET,USR-77393,web,2226,5413,88.45,200,NONE,17,37,36,54.95,53.47,30.75,FALSE,API_KEY,0
API-20250312085434-VMXOSQA333,3/12/2025 8:54,Accounts,/details,PUT,USR-62627,mobile,540,1654,3350.76,504,TIMEOUT,2,44,19,48.72,44.22,2426,FALSE,MFA,0
API-20250711225950-DM4HOB8YEK,7/11/2025 22:59,Loans,/repay,POST,USR-44130,web,2299,8215,87.82,200,NONE,11,25,48,44.21,49.01,38.83,FALSE,JWT,0
API-20250316041234-LXI356TPB7,3/16/2025 4:12,Cards,/block,PUT,USR-17794,web,4783,8217,96.43,200,NONE,1,8,65,64.88,75.32,30.37,FALSE,API_KEY,0
API-20250404122100-69I9JKBZ86,4/4/2025 12:21,Cards,/limit,GET,USR-14149,system,4317,14624,87.46,200,NONE,7,18,59,69.89,56.33,23.54,FALSE,MFA,0
API-20250218062459-LGQE303JIO,2/18/2025 6:24,Cards,/limit,GET,USR-93045,system,336,8130,35.37,200,NONE,15,36,7,44.3,62.9,32.21,FALSE,BASIC,0
API-20250414090508-XYNEAZM9SV,4/14/2025 9:05,Auth,/logout,POST,USR-82115,mobile,2613,6631,111.03,200,NONE,9,45,19,49.04,52.83,19.31,FALSE,OAuth2,0
API-20250318160757-FXC9P9WRTX,3/18/2025 16:07,Accounts,/balance,DELETE,USR-11108,mobile,3719,4617,56.76,200,NONE,18,18,90,44.12,80.31,27.44,FALSE,BASIC,0
API-20250204043726-MCXSSKSMEI,2/4/2025 4:37,Cards,/limit,PUT,USR-41781,web,4956,7159,72.54,429,RATE_LIMIT,385,1889,612,85.15,84.1,24.83,TRUE,JWT,6
API-20250312160744-QQGM4A9Z40,3/12/2025 16:07,Loans,/status,PUT,USR-53968,system,4886,12125,83.33,429,RATE_LIMIT,339,1074,463,89.66,98.33,34.84,TRUE,API_KEY,3
API-20250318210700-3ANTLGOUHU,3/18/2025 21:07,Payments,/pay,DELETE,USR-94930,web,3705,4200,3373.26,504,TIMEOUT,8,59,70,60.19,68.79,1440.35,FALSE,MFA,0
API-20250414230845-4W3YKB6370,4/14/2025 23:08,Auth,/refresh,PUT,USR-77219,mobile,2228,10062,88.54,200,NONE,560,49,29,49.92,67.78,37.11,FALSE,API_KEY,0
API-20250330120427-XFFYAXH0ZN,3/30/2025 12:04,Auth,/login,POST,USR-37455,mobile,4289,7238,54.71,200,NONE,13,20,73,55.89,62.48,15.11,FALSE,BASIC,0
API-20250617144623-O4P8I6C5MW,6/17/2025 14:46,Loans,/repay,PUT,USR-20912,web,3549,7855,91.07,429,RATE_LIMIT,203,1044,540,80.92,98.85,29.23,TRUE,API_KEY,10
API-20250320225043-I2486Z2YGS,3/20/2025 22:50,Payments,/pay,DELETE,USR-65324,mobile,565,2889,829.61,200,NONE,30,26,1891,93.99,86.22,629.73,FALSE,MFA,0
API-20250618044434-9BQKBQ5T9G,6/18/2025 4:44,Loans,/repay,GET,USR-11804,system,637,5129,41.98,200,NONE,26,35,27,68.48,64.41,33.78,FALSE,JWT,0
API-20250423005842-YQY0P9J823,4/23/2025 0:58,Payments,/history,GET,USR-78856,system,4303,14509,88.21,200,NONE,3,46,64,43.59,56.72,52.38,FALSE,MFA,0
API-20250331111230-F70FP3OUPO,3/31/2025 11:12,Accounts,/details,PUT,USR-31750,system,921,973,75.28,200,NONE,18,42,30,34.07,56.55,38.09,FALSE,BASIC,0
API-20250623111939-E8BC2J4HTL,6/23/2025 11:19,Loans,/repay,PUT,USR-39952,web,4861,13823,118.2,200,NONE,16,39,28,44.79,74.85,38.63,FALSE,MFA,0
API-20250504071449-JZTTRVRDX8,5/4/2025 7:14,Loans,/repay,DELETE,USR-26369,mobile,791,8086,77.39,200,NONE,9,60,34,51.62,63.08,49.54,FALSE,API_KEY,0
API-20250416054202-MNOMUDGMZE,4/16/2025 5:42,Auth,/mfa,PUT,USR-17573,system,3548,12430,3698.35,504,TIMEOUT,29,39,82,55.98,50.86,2202.46,FALSE,BASIC,0
API-20250316184214-CCNB9CPWPY,3/16/2025 18:42,Accounts,/balance,PUT,USR-80157,system,1792,7484,111.92,200,NONE,15,41,64,60.52,72.83,17.25,FALSE,API_KEY,0
API-20250221084043-R1Q1YJ5KFE,2/21/2025 8:40,Cards,/block,POST,USR-94499,web,1661,5463,80.81,200,NONE,23,57,87,63.44,67.9,24.4,FALSE,MFA,0
API-20250708002435-FU21JK75JI,7/8/2025 0:24,Loans,/apply,GET,USR-31365,mobile,3565,8700,90.82,200,NONE,21,30,67,55.55,53.68,29.8,FALSE,OAuth2,0
API-20250620214557-5Q2U0NH1SX,6/20/2025 21:45,Auth,/refresh,DELETE,USR-57742,mobile,3911,9991,71.48,200,NONE,28,20,67,59.69,61.93,19.74,FALSE,OAuth2,0
API-20250619021226-3L509ZEFKM,6/19/2025 2:12,Payments,/history,POST,USR-82326,web,4630,12672,74.13,200,NONE,10,27,58,47.23,64.69,24.84,FALSE,BASIC,0
API-20250429154514-FOB98TDLNH,4/29/2025 15:45,Payments,/history,POST,USR-36189,mobile,1252,13395,71.42,200,NONE,15,42,68,38.43,39.1,20.91,FALSE,MFA,0
API-20250223055413-VJG09DY30Z,2/23/2025 5:54,Auth,/mfa,POST,USR-72614,system,4316,10278,83.77,200,NONE,17,26,78,42.74,55.7,30.03,FALSE,MFA,0
API-20250206195342-2MBINMOF3L,2/6/2025 19:53,Loans,/repay,DELETE,USR-78981,web,677,2236,94.88,429,RATE_LIMIT,485,1477,631,90.9,86.9,29.83,TRUE,API_KEY,5
API-20250522110533-JQ04FOH9Z5,5/22/2025 11:05,Auth,/logout,GET,USR-71908,web,2193,13065,100.79,200,NONE,21,23,41,49.72,66.94,33.79,FALSE,OAuth2,0
API-20250406224301-11XZ0OV5UG,4/6/2025 22:43,Payments,/history,PUT,USR-35535,system,3826,10996,83.78,200,NONE,3,57,25,41.03,69.13,38.27,FALSE,OAuth2,0
API-20250416034301-ZF32AVHIEY,4/16/2025 3:43,Auth,/mfa,PUT,USR-22472,system,1160,13799,56.02,200,NONE,543,59,70,49.02,64.06,32.34,FALSE,BASIC,0
API-20250401002420-17RZMAGHU0,4/1/2025 0:24,Accounts,/details,PUT,USR-92122,web,3264,12704,54.17,200,NONE,10,40,72,38.78,50.08,25.57,FALSE,BASIC,0
API-20250220230104-WCVVI50IZ4,2/20/2025 23:01,Payments,/history,DELETE,USR-37757,mobile,4576,12512,54.77,200,NONE,15,46,40,65.36,31.64,26.93,FALSE,API_KEY,0
API-20250519105411-VQ59N70TY0,5/19/2025 10:54,Cards,/activate,POST,USR-78575,web,2248,1881,101.56,200,NONE,14,18,94,54.02,68.4,23.39,FALSE,OAuth2,0
API-20250603092034-NSWCCKDIIL,6/3/2025 9:20,Payments,/history,GET,USR-90364,web,3931,10906,35.26,200,NONE,14,25,36,31.44,39.11,15.39,FALSE,BASIC,0
API-20250712224649-BFEJYRVRSA,7/12/2025 22:46,Loans,/apply,DELETE,USR-83701,system,3883,11448,64.88,200,NONE,2,41,70,72,52.95,26.57,FALSE,MFA,0
API-20250425020750-ONEV54RXB5,4/25/2025 2:07,Auth,/logout,DELETE,USR-27082,mobile,633,7938,62.83,200,NONE,17,33,62,66.78,64.71,13.37,FALSE,BASIC,0
API-20250419005018-T6YLRMVN7D,4/19/2025 0:50,Loans,/status,PUT,USR-67287,web,4834,11074,99,200,NONE,1,7,11,43.16,53.51,34.6,FALSE,JWT,0
API-20250531045812-JLPXELJ3I1,5/31/2025 4:58,Loans,/apply,GET,USR-59921,web,3840,11714,111.23,200,NONE,3,39,54,51.9,60.08,40.72,FALSE,API_KEY,0
API-20250402052411-3936TU6D2D,4/2/2025 5:24,Auth,/logout,GET,USR-57568,mobile,4296,13122,81.42,200,NONE,29,56,89,73.89,62.51,40.73,FALSE,API_KEY,0
API-20250517141804-C26XR60CA5,5/17/2025 14:18,Auth,/login,DELETE,USR-27145,system,2088,14131,1317.52,200,NONE,18,7,4454,93.21,92.68,609.7,FALSE,BASIC,0
API-20250627141102-0RJULY869D,6/27/2025 14:11,Loans,/apply,GET,USR-53180,system,3668,9868,90.11,200,NONE,12,43,53,69.97,60.63,24.67,FALSE,API_KEY,0
API-20250629180722-SOVHAH77CC,6/29/2025 18:07,Loans,/repay,PUT,USR-79893,mobile,1679,4095,88.09,200,NONE,30,25,70,43.71,65.86,31.6,FALSE,JWT,0
API-20250622105910-9MA0WRD8ET,6/22/2025 10:59,Payments,/history,POST,USR-44390,mobile,1285,7905,86.61,429,RATE_LIMIT,221,695,817,91.34,86.22,16.39,TRUE,API_KEY,3
API-20250514114419-4LW23KDBFR,5/14/2025 11:44,Cards,/activate,PUT,USR-29801,web,666,935,92.77,200,NONE,4,16,28,42.08,48.99,42.78,FALSE,API_KEY,0
API-20250604140407-00L6I71WEK,6/4/2025 14:04,Loans,/apply,PUT,USR-34173,system,4930,6050,31.67,200,NONE,12,27,42,53.55,54.16,22.26,FALSE,BASIC,0
API-20250504204559-8FJX63LU0G,5/4/2025 20:45,Payments,/transfer,PUT,USR-16655,web,684,13311,110.27,200,NONE,22,56,98,58.32,68.18,35.44,FALSE,MFA,0
API-20250502005212-EIZV8NGFR8,5/2/2025 0:52,Cards,/activate,PUT,USR-87752,mobile,1245,10849,81.89,200,NONE,376,13,37,42.75,50.05,26.8,FALSE,OAuth2,0
API-20250214172454-0RY66K734X,2/14/2025 17:24,Payments,/pay,POST,USR-21582,mobile,1372,996,87.61,200,NONE,23,26,76,55.05,44.79,21.84,FALSE,OAuth2,0
API-20250418182118-578A0NJ01K,4/18/2025 18:21,Auth,/refresh,GET,USR-36647,web,4191,8362,83.42,200,NONE,12,46,56,65.56,54.72,21.91,FALSE,JWT,0
API-20250523145557-RZGKT8GB4F,5/23/2025 14:55,Cards,/block,DELETE,USR-75769,web,2535,5428,67.4,200,NONE,4,36,98,41.43,58.2,3.21,FALSE,MFA,0
API-20250522075413-E46F6NEWFM,5/22/2025 7:54,Cards,/activate,PUT,USR-84365,mobile,3750,7365,91.63,200,NONE,19,44,31,52.96,64.29,41.85,FALSE,BASIC,0
API-20250702222624-F6EPL24A29,7/2/2025 22:26,Cards,/activate,DELETE,USR-52320,system,2937,11059,140.69,200,NONE,27,20,36,46.56,55.97,40.23,FALSE,JWT,0
API-20250530042517-KWK5BZ4NCS,5/30/2025 4:25,Auth,/refresh,POST,USR-65560,mobile,3163,14384,79.02,200,NONE,25,18,72,52.58,66.66,42.94,FALSE,API_KEY,0
API-20250705051535-T3ZO598M22,7/5/2025 5:15,Auth,/refresh,POST,USR-29036,web,2912,14666,141.69,200,NONE,8,32,68,40.93,43.08,34.03,FALSE,MFA,0
API-20250217123235-394V1R0AGQ,2/17/2025 12:32,Loans,/repay,GET,USR-38493,system,3111,3724,70.85,200,NONE,4,13,13,38.47,44.12,19.15,FALSE,API_KEY,0
API-20250522194745-TEC0E5EA99,5/22/2025 19:47,Auth,/login,DELETE,USR-20549,system,2947,9833,99.48,200,NONE,14,43,95,43.98,67.14,29.79,FALSE,BASIC,0
API-20250501092049-1RRK2IOEWG,5/1/2025 9:20,Auth,/login,PUT,USR-40172,web,2973,11940,95.58,200,NONE,5,8,66,47.02,76.23,27.31,FALSE,MFA,0
API-20250530181525-BO0OADKZRA,5/30/2025 18:15,Loans,/status,PUT,USR-12140,web,3452,6249,77.03,200,NONE,30,26,84,51.2,71.38,18.48,FALSE,BASIC,0
API-20250214201602-N66IJ0F4VT,2/14/2025 20:16,Loans,/status,DELETE,USR-60062,mobile,2394,5811,2110.47,504,TIMEOUT,11,8,76,75.02,79.39,1491.44,FALSE,OAuth2,0
API-20250328154704-KXF24U14RT,3/28/2025 15:47,Payments,/pay,DELETE,USR-78828,system,797,11265,94.05,200,NONE,9,50,56,51.12,59.12,31.33,FALSE,OAuth2,0
