Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
DB00984,3/24/2025 7:53,DB-CORE,report_user,INSERT,loans,740,13,365.03,58.85,47.11,122,0,1,0,22,63.07,18,0,1,Mauvais Index,7,0.288336267628819,0.4863970482604212,0.055226367,0.3233854,1,1,0,0
DB11865,5/6/2025 16:11,DB02,app_user,UPDATE,payment_history,575,2,278.85,45.82,49.3,182,0,1,0,23,68.23,2,0,1,Mauvais Index,7,0.2882848497145782,0.42253000763458304,0.066832624,0.37549192,1,1,0,0
DB13579,6/17/2025 13:27,DB-PAY,report_user,UPDATE,accounts,46,2,618.75,52.64,54.96,142,0,1,0,24,64.85,1,0,1,Mauvais Index,7,0.28810481534617144,0.4880580024783909,0.06648681,0.30976963,1,1,0,0
DB05536,4/27/2025 3:07,DB01,admin,DELETE,transactions,55,26,328.7,55.19,62.72,296,0,1,0,30,78.09,16,0,1,Mauvais Index,7,0.2880496312927441,0.47276321195102816,0.105136134,0.28624955,1,1,0,0
DB05727,7/2/2025 4:38,DB-PAY,etl_user,UPDATE,payment_history,61,20,668.12,59.47,55.17,243,0,1,0,25,65.13,34,0,1,Mauvais Index,7,0.28802830555621056,0.42523345957944597,0.02870683,0.41014463,1,1,0,0
DB05681,3/2/2025 12:43,DB02,report_user,INSERT,accounts,790,24,433.82,46.29,51.41,170,0,1,0,25,51.89,26,0,1,Mauvais Index,7,0.2878412052480647,0.5140051937068311,0.06192774,0.28759068,1,1,0,0
DB05873,4/12/2025 14:34,DB02,report_user,UPDATE,fraud_alerts,172,62,141.71,50.35,53.53,252,0,0,1,41,100.0,83,0,1,Saturation connexions,7,0.2877351226185465,0.4602329266890001,0.037991863,0.36498058,1,1,0,0
DB05622,6/9/2025 7:53,DB-CORE,app_user,UPDATE,transactions,390,29,231.54,45.49,42.52,138,0,1,0,26,70.33,35,0,1,Mauvais Index,7,0.28759090023950257,0.4510931050096607,0.09555659,0.316123,1,1,0,0
DB07688,4/18/2025 17:46,DB01,admin,INSERT,customers,590,45,366.55,44.46,46.96,181,0,1,0,28,70.9,34,0,1,Mauvais Index,7,0.28708275954324597,0.42449433506723033,0.03125541,0.40549853,1,1,0,0
DB00299,3/19/2025 22:33,DB-PAY,admin,UPDATE,loans,78,6,675.04,49.96,61.33,197,0,1,0,22,59.09,8,0,1,Mauvais Index,7,0.2868437451100114,0.43929538338654134,0.07111602,0.35011983,1,1,0,0
DB10821,4/9/2025 2:26,DB-CORE,etl_user,DELETE,accounts,41,8,523.01,44.19,56.59,159,0,1,0,24,70.63,4,0,1,Mauvais Index,7,0.2868197364680471,0.4801297867514199,0.06346061,0.3168688,1,1,0,0
DB04727,6/16/2025 6:04,DB-PAY,app_user,UPDATE,fraud_alerts,126,60,621.13,47.48,60.9,157,0,1,0,26,76.96,52,0,1,Mauvais Index,7,0.28671471432652873,0.46596506702324153,0.071050435,0.32312864,1,1,0,0
DB10618,6/19/2025 8:59,DB02,etl_user,UPDATE,fraud_alerts,710,44,244.4,37.75,53.28,136,0,1,0,21,51.62,29,0,1,Mauvais Index,7,0.2866271291419895,0.46889745570571173,0.08359482,0.3073891,1,1,0,0
DB03959,2/13/2025 13:04,DB-CORE,report_user,UPDATE,customers,147,18,558.31,42.63,65.19,209,0,1,0,23,57.42,27,0,1,Mauvais Index,7,0.2866248077076818,0.4881854350632861,0.05506706,0.31662193,1,1,0,0
DB06154,7/6/2025 15:05,DB-PAY,report_user,UPDATE,loans,138,21,351.59,58.0,56.18,156,0,1,0,31,91.31,34,0,1,Mauvais Index,7,0.2860244641354563,0.4235706156941896,0.044950303,0.38955247,1,1,0,0
DB07912,4/2/2025 7:49,DB-CORE,report_user,INSERT,transactions,680,56,379.43,41.7,45.35,118,0,1,0,21,47.63,45,0,1,Mauvais Index,7,0.2858952983168166,0.5625486460171345,0.09900864,0.1961286,1,1,0,0
DB04856,4/18/2025 11:00,DB-CORE,admin,DELETE,accounts,95,38,525.63,67.08,56.3,159,0,1,0,22,48.37,25,0,1,Mauvais Index,7,0.28543747524172125,0.5297926756665128,0.097236626,0.22928312,1,1,0,0
DB06542,6/24/2025 14:09,DB01,admin,DELETE,audit_logs,635,39,343.67,37.04,55.55,153,0,1,0,23,53.59,27,0,1,Mauvais Index,7,0.28524504564259767,0.4999608795957065,0.038526867,0.3172474,1,1,0,0
DB01953,4/14/2025 1:00,DB02,report_user,DELETE,customers,350,4,341.85,39.97,49.2,229,0,1,0,18,43.54,7,0,1,Mauvais Index,7,0.28447853308756094,0.5059546912264508,0.074259534,0.27322137,1,1,0,0
DB08900,3/25/2025 15:10,DB-CORE,admin,DELETE,cards,86,25,520.25,47.75,61.81,116,0,1,0,23,54.9,18,0,1,Mauvais Index,7,0.28422908427819177,0.4672796634586026,0.08680498,0.2986026,1,1,0,0
DB13613,3/8/2025 14:07,DB01,report_user,SELECT,payment_history,1,0,649.91,63.61,66.46,136,0,1,0,24,55.88,0,0,1,Mauvais Index,7,0.2841686279895155,0.530330221003964,0.03155182,0.29062384,1,1,0,0
DB08406,6/26/2025 21:14,DB-CORE,report_user,DELETE,audit_logs,234,50,314.27,59.5,56.25,263,0,1,0,30,72.2,45,0,1,Mauvais Index,7,0.28407104346044804,0.5089886943366512,0.068924546,0.2742999,1,1,0,0
DB09977,6/4/2025 23:16,DB-CORE,etl_user,INSERT,audit_logs,98,21,290.85,55.11,47.11,94,0,1,0,17,37.85,25,0,1,Mauvais Index,7,0.2836224315743599,0.4618111858311158,0.08300083,0.30605528,1,1,0,0
DB00930,3/2/2025 5:03,DB-PAY,admin,UPDATE,cards,39,7,437.61,60.69,67.52,229,0,1,0,29,63.03,6,0,1,Mauvais Index,7,0.28361837685976604,0.44271829339486896,0.06540542,0.34273142,1,1,0,0
DB11571,3/11/2025 14:35,DB-PAY,app_user,DELETE,audit_logs,730,6,421.69,49.88,51.74,158,0,1,0,31,72.49,11,0,1,Mauvais Index,7,0.28344962136982854,0.462133609117239,0.0430084,0.34520686,1,1,0,0
DB05384,5/22/2025 12:24,DB02,report_user,DELETE,transactions,159,22,173.19,57.27,56.54,280,0,0,1,36,100.0,18,0,1,Saturation connexions,7,0.28319002867202486,0.411380281462089,0.16182348,0.27636632,1,0,1,0
DB08779,6/4/2025 22:13,DB02,admin,DELETE,loans,3,0,605.63,51.62,65.39,144,0,1,0,24,52.31,0,0,1,Mauvais Index,7,0.2829781496563971,0.5173523274181545,0.07666954,0.25491259,1,1,0,0
DB04792,4/11/2025 0:39,DB01,app_user,DELETE,audit_logs,185,47,592.48,71.36,54.72,148,0,1,0,24,66.78,24,0,1,Mauvais Index,7,0.28269890418322036,0.5042878753146872,0.054317035,0.2894918,1,1,0,0
DB11423,5/4/2025 2:44,DB-CORE,report_user,DELETE,loans,16,3,385.61,69.73,58.03,142,0,1,0,25,55.72,5,0,1,Mauvais Index,7,0.2826959043616534,0.4896884634716751,0.09955413,0.25884512,1,1,0,0
DB10471,5/14/2025 16:42,DB02,report_user,SELECT,fraud_alerts,150,1,153.75,50.35,49.03,197,0,0,1,34,100.0,1,0,1,Saturation connexions,7,0.28251300460143974,0.28031378574055704,0.012636553,0.5545887,1,0,0,1
DB07299,3/9/2025 21:41,DB02,report_user,SELECT,payment_history,90,43,479.76,64.31,56.66,95,0,1,0,19,43.5,43,0,1,Mauvais Index,7,0.28224643631021223,0.5284843947958959,0.037906554,0.28034836,1,1,0,0
DB00761,2/22/2025 20:11,DB01,admin,DELETE,fraud_alerts,530,22,367.03,41.2,49.75,84,0,1,0,16,39.68,21,0,1,Mauvais Index,7,0.2820397355929285,0.5474786911235063,0.04456919,0.25407133,1,1,0,0
DB04653,6/17/2025 19:06,DB-CORE,admin,DELETE,accounts,105,46,396.51,48.85,57.75,120,0,1,0,22,65.65,64,0,1,Mauvais Index,7,0.2818434747031649,0.5181013306889891,0.09861862,0.22881047,1,1,0,0
DB00130,7/12/2025 3:42,DB-CORE,report_user,SELECT,payment_history,510,44,434.85,42.14,63.05,157,0,1,0,29,85.16,32,0,1,Mauvais Index,7,0.28175498633897134,0.5434117939864346,0.04264675,0.2592064,1,1,0,0
DB11950,3/8/2025 16:24,DB02,report_user,DELETE,cards,55,10,562.01,55.82,55.53,191,0,1,0,20,44.61,12,0,1,Mauvais Index,7,0.2808512887301179,0.45577558605138424,0.07862426,0.30815402,1,1,0,0
DB08731,6/1/2025 12:42,DB01,app_user,SELECT,payment_history,169,21,431.6,70.48,65.7,185,0,1,0,34,88.84,31,0,1,Mauvais Index,7,0.2805836178661443,0.5255063408020308,0.07976574,0.23647878,1,1,0,0
DB04767,5/4/2025 2:48,DB-CORE,app_user,DELETE,audit_logs,105,20,787.5,40.11,57.01,104,0,1,0,20,53.67,18,0,1,Mauvais Index,7,0.28043881454347436,0.5491962700569292,0.1290082,0.16311197,2,1,1,0
DB08625,5/18/2025 21:44,DB02,etl_user,SELECT,customers,165,73,440.47,45.96,70.51,277,0,1,0,26,73.92,76,0,1,Mauvais Index,7,0.28036013402743004,0.5581599707365889,0.055660274,0.22726016,1,1,0,0
DB05543,5/19/2025 17:05,DB01,admin,INSERT,audit_logs,96,6,544.94,56.83,58.71,91,0,1,0,14,40.46,10,0,1,Mauvais Index,7,0.2802770932986441,0.5310863481384821,0.08151599,0.22822894,1,1,0,0
DB02404,3/11/2025 12:57,DB-PAY,report_user,UPDATE,accounts,118,25,491.46,70.39,54.38,145,0,1,0,26,73.45,22,0,1,Mauvais Index,7,0.2802003908106349,0.5117268712665624,0.042150866,0.28672343,1,1,0,0
DB02325,7/13/2025 3:07,DB-PAY,app_user,UPDATE,cards,197,0,404.94,46.62,54.92,266,0,1,0,18,37.99,0,0,1,Mauvais Index,7,0.28006547534786924,0.4789959145880719,0.08128503,0.27991548,1,1,0,0
DB09384,3/11/2025 15:23,DB-CORE,app_user,DELETE,audit_logs,555,4,366.19,40.74,56.49,152,0,1,0,29,82.89,5,0,1,Mauvais Index,7,0.2798267418505042,0.5290453700307874,0.06673329,0.24370156,1,1,0,0
DB01388,6/5/2025 23:29,DB02,app_user,DELETE,cards,510,41,417.55,42.55,53.62,199,0,1,0,20,52.95,40,0,1,Mauvais Index,7,0.27982316751057956,0.4600133512549119,0.04928525,0.3301709,1,1,0,0
DB09611,5/8/2025 16:59,DB-PAY,report_user,DELETE,audit_logs,595,11,362.74,39.91,50.33,100,0,1,0,18,38.26,11,0,1,Mauvais Index,7,0.2797530517502972,0.535114549256667,0.13316245,0.17098215,2,1,1,0
DB11777,5/10/2025 12:12,DB02,app_user,SELECT,transactions,129,46,340.84,56.29,56.14,155,0,1,0,20,44.17,80,0,1,Mauvais Index,7,0.2796186017074349,0.4456714859837778,0.07691197,0.31627235,1,1,0,0
DB02574,6/17/2025 3:29,DB01,etl_user,UPDATE,cards,151,37,617.61,61.56,60.07,145,0,1,0,28,56.21,70,0,1,Mauvais Index,7,0.2793241762112895,0.4720505153361915,0.029723475,0.33619854,1,1,0,0
DB06021,5/15/2025 16:20,DB01,app_user,INSERT,accounts,515,46,398.5,38.24,39.19,134,0,1,0,20,46.48,56,0,1,Mauvais Index,7,0.27911173591684957,0.5623317186436552,0.05755469,0.2174488,1,1,0,0
DB01756,4/6/2025 6:10,DB01,app_user,DELETE,transactions,96,40,272.76,59.86,62.88,102,0,1,0,19,49.51,45,0,1,Mauvais Index,7,0.2789652542359112,0.47358094039156384,0.07330342,0.2900114,1,1,0,0
DB12720,2/26/2025 7:50,DB-CORE,report_user,DELETE,audit_logs,82,30,353.33,44.06,54.58,187,0,1,0,19,49.46,22,0,1,Mauvais Index,7,0.2789236274431496,0.44414768131683735,0.1294473,0.2631759,2,1,1,0
DB02620,5/22/2025 19:49,DB02,app_user,SELECT,loans,185,12,229.18,33.47,50.73,99,0,1,0,19,42.93,8,0,1,Mauvais Index,7,0.2788983762541943,0.46514056035266316,0.08360483,0.28794974,1,1,0,0
DB11640,7/8/2025 11:12,DB-PAY,etl_user,SELECT,cards,535,25,310.94,32.75,51.19,111,0,1,0,14,38.0,24,0,1,Mauvais Index,7,0.27885909435439254,0.5496275628294988,0.0411656,0.24578412,1,1,0,0
DB12893,5/14/2025 3:25,DB02,app_user,UPDATE,cards,70,4,569.07,67.68,52.42,170,0,1,0,27,69.96,7,0,1,Mauvais Index,7,0.27873891107690474,0.4559557422981304,0.015284346,0.36497664,1,1,0,0
DB09132,5/16/2025 5:55,DB02,admin,INSERT,fraud_alerts,80,35,449.15,53.32,67.64,118,0,1,0,23,60.05,46,0,1,Mauvais Index,7,0.2786550394431631,0.4427961064087989,0.02570894,0.36746007,1,1,0,0
DB11788,6/25/2025 17:33,DB02,report_user,INSERT,payment_history,77,34,642.85,64.55,48.32,128,0,1,0,23,54.43,38,0,1,Mauvais Index,7,0.27834506168142187,0.4722403238467941,0.049119845,0.31367502,1,1,0,0
DB11329,4/3/2025 1:00,DB-CORE,etl_user,DELETE,audit_logs,74,18,137.39,46.11,56.78,495,0,0,1,47,100.0,32,0,1,Saturation connexions,7,0.27831592325997784,0.47855382158256876,0.076652065,0.27974188,1,1,0,0
DB09314,6/6/2025 3:21,DB02,admin,DELETE,cards,15,6,639.72,67.87,52.34,189,0,1,0,27,73.14,10,0,1,Mauvais Index,7,0.27825668212235327,0.5107961783248292,0.04818893,0.27578494,1,1,0,0
DB01895,5/24/2025 16:38,DB-PAY,report_user,UPDATE,loans,85,31,280.23,60.03,49.39,335,0,1,0,20,52.25,60,0,1,Mauvais Index,7,0.27785469321188055,0.4482067146234728,0.08374451,0.30161285,1,1,0,0
DB04509,6/14/2025 22:23,DB-PAY,app_user,INSERT,cards,525,42,374.79,48.39,41.91,274,0,1,0,32,75.05,35,0,1,Mauvais Index,7,0.27784605548694435,0.5053351588819832,0.07331829,0.25488472,1,1,0,0
DB03920,2/6/2025 14:41,DB02,report_user,UPDATE,fraud_alerts,44,10,502.37,61.43,67.13,159,0,1,0,29,82.14,7,0,1,Mauvais Index,7,0.27780572011000004,0.5036295334674742,0.03406091,0.29572672,1,1,0,0
DB02080,2/6/2025 12:19,DB-CORE,app_user,DELETE,fraud_alerts,136,52,337.62,53.25,53.32,111,0,1,0,18,39.72,69,0,1,Mauvais Index,7,0.2777176791275686,0.48219822908793275,0.09439481,0.25656,1,1,0,0
DB01828,6/3/2025 0:47,DB01,report_user,UPDATE,audit_logs,395,20,208.21,41.19,46.38,197,0,1,0,18,48.38,18,0,1,Mauvais Index,7,0.27770379853556615,0.4802321395966429,0.083535016,0.26934424,1,1,0,0
DB00027,7/3/2025 15:34,DB02,etl_user,SELECT,customers,82,24,745.43,66.55,61.81,206,0,1,0,22,49.65,27,0,1,Mauvais Index,7,0.27714024684180055,0.4768413886829982,0.10148733,0.25309202,1,1,0,0
DB11069,4/14/2025 8:38,DB-PAY,report_user,DELETE,transactions,86,7,660.58,66.65,62.22,267,0,1,0,28,65.35,10,0,1,Mauvais Index,7,0.277021475579463,0.5377215197566824,0.05750944,0.23583347,1,1,0,0
DB09732,3/30/2025 19:39,DB02,admin,UPDATE,cards,365,8,256.5,43.24,49.55,132,0,1,0,17,41.16,7,0,1,Mauvais Index,7,0.2769052069620065,0.5043708253609455,0.05549214,0.27085266,1,1,0,0
DB04262,6/14/2025 4:11,DB-CORE,app_user,DELETE,audit_logs,46,21,419.11,62.44,68.72,207,0,1,0,28,66.62,31,0,1,Mauvais Index,7,0.27672358297660343,0.45934780518276674,0.047859795,0.32296315,1,1,0,0
DB10261,4/4/2025 13:02,DB01,admin,DELETE,customers,109,16,694.7,54.89,53.0,308,0,1,0,26,62.75,29,0,1,Mauvais Index,7,0.2765848268122371,0.4446611118468333,0.07396511,0.31112826,1,1,0,0
DB03515,2/12/2025 9:41,DB-PAY,etl_user,SELECT,cards,8,3,598.61,69.32,58.27,210,0,1,0,33,76.32,5,0,1,Mauvais Index,7,0.2765246337093213,0.5198060104064044,0.049008626,0.26075926,1,1,0,0
DB02349,2/8/2025 18:39,DB01,admin,DELETE,payment_history,635,6,280.2,46.62,42.11,143,0,1,0,23,65.44,4,0,1,Mauvais Index,7,0.27649203894363933,0.4786464745648828,0.030577969,0.32025167,1,1,0,0
DB00142,6/16/2025 13:27,DB-PAY,etl_user,SELECT,accounts,455,14,277.25,45.16,43.78,251,0,1,0,22,45.4,25,0,1,Mauvais Index,7,0.2764596050592176,0.44244540277478434,0.0424149,0.3445185,1,1,0,0
DB11538,5/3/2025 17:24,DB-PAY,admin,UPDATE,payment_history,49,11,439.21,55.29,63.2,276,0,1,0,30,82.11,20,0,1,Mauvais Index,7,0.2763613192109151,0.46859174307223667,0.030952439,0.32953978,1,1,0,0
DB09968,2/13/2025 23:37,DB-CORE,app_user,INSERT,payment_history,140,57,165.62,57.21,57.14,200,0,0,1,38,100.0,110,0,1,Saturation connexions,7,0.2760237889268109,0.5052671542102423,0.09734711,0.2254571,1,1,0,0
DB07103,3/31/2025 15:58,DB-PAY,admin,SELECT,fraud_alerts,525,6,314.54,51.12,41.62,115,0,1,0,22,49.24,9,0,1,Mauvais Index,7,0.2759905687797935,0.4302245473351691,0.040661573,0.3570856,1,1,0,0
DB11163,3/20/2025 23:18,DB-CORE,admin,INSERT,transactions,156,31,517.47,68.05,56.0,281,0,1,0,28,57.35,50,0,1,Mauvais Index,7,0.2758665196973026,0.4971855917209208,0.09587592,0.23453805,1,1,0,0
DB05894,3/13/2025 0:23,DB-CORE,etl_user,UPDATE,transactions,134,39,607.81,56.46,56.2,230,0,1,0,24,70.87,58,0,1,Mauvais Index,7,0.27585311172822186,0.489747611833187,0.07518481,0.26262692,1,1,0,0
DB04768,2/17/2025 1:22,DB-CORE,admin,SELECT,customers,19,4,625.48,51.94,53.89,162,0,1,0,28,77.43,5,0,1,Mauvais Index,7,0.2752505193322181,0.4603329077867507,0.038340844,0.3270778,1,1,0,0
DB07707,2/22/2025 6:26,DB-PAY,app_user,DELETE,cards,97,18,268.28,52.46,51.7,102,0,1,0,14,41.73,24,0,1,Mauvais Index,7,0.27524088228653065,0.42106607272953367,0.043549225,0.36110735,1,1,0,0
DB08772,5/5/2025 6:46,DB02,etl_user,SELECT,fraud_alerts,99,29,382.59,45.53,50.63,101,0,1,0,18,39.34,46,0,1,Mauvais Index,7,0.27480039032839804,0.4188596168918333,0.028928086,0.37661347,1,1,0,0
DB08556,6/17/2025 14:48,DB-CORE,admin,INSERT,audit_logs,112,33,270.73,60.47,53.33,109,0,1,0,20,59.04,35,0,1,Mauvais Index,7,0.27469134274372997,0.42277021536974735,0.06731893,0.33398488,1,1,0,0
DB11506,7/12/2025 3:43,DB02,admin,INSERT,audit_logs,490,42,328.87,56.05,56.29,251,0,1,0,35,74.18,40,0,1,Mauvais Index,7,0.27467497657698764,0.5527738249588721,0.06155143,0.20969968,1,1,0,0
DB00732,3/17/2025 16:56,DB02,app_user,DELETE,customers,420,18,263.3,45.17,43.22,214,0,1,0,20,51.1,15,0,1,Mauvais Index,7,0.2745726708318787,0.4307458709913484,0.07513037,0.31784177,1,1,0,0
DB09139,5/20/2025 17:39,DB-CORE,app_user,DELETE,audit_logs,27,11,613.05,65.89,50.8,178,0,1,0,33,71.46,10,0,1,Mauvais Index,7,0.2745053834812785,0.5232552191904023,0.086996764,0.21326417,1,1,0,0
DB05802,6/29/2025 7:29,DB01,app_user,UPDATE,loans,170,2,487.62,58.62,68.88,149,0,1,0,24,55.53,2,0,1,Mauvais Index,7,0.2741271725197158,0.43027420964822827,0.06984064,0.32226667,1,1,0,0
DB10846,4/11/2025 10:43,DB02,admin,UPDATE,audit_logs,125,8,630.82,58.42,60.43,301,0,1,0,23,51.88,9,0,1,Mauvais Index,7,0.2738349421699065,0.5188461792109067,0.05607809,0.24658056,1,1,0,0
DB05116,4/23/2025 21:24,DB-CORE,admin,SELECT,cards,115,55,480.95,60.31,65.48,203,0,1,0,26,66.49,53,0,1,Mauvais Index,7,0.2737177983475429,0.4592481331684298,0.09573804,0.26616722,1,1,0,0
DB11760,2/3/2025 13:23,DB-CORE,etl_user,INSERT,loans,18,6,788.72,51.6,64.48,139,0,1,0,27,55.32,9,0,1,Mauvais Index,7,0.27355942480907164,0.48113707760409474,0.11607812,0.22346307,1,1,0,0
DB06897,4/17/2025 19:19,DB01,app_user,SELECT,cards,150,64,158.4,50.0,57.37,269,0,0,1,42,100.0,100,0,1,Saturation connexions,7,0.27344320624310586,0.4441055218648558,0.028198805,0.3480253,1,1,0,0
DB00470,4/18/2025 19:48,DB01,etl_user,SELECT,fraud_alerts,570,41,412.59,42.26,44.57,229,0,1,0,19,39.24,60,0,1,Mauvais Index,7,0.2734183337795394,0.45748633638252534,0.050311312,0.31245735,1,1,0,0
DB07923,6/9/2025 22:23,DB-CORE,report_user,UPDATE,fraud_alerts,945,16,455.85,43.75,49.97,185,0,1,0,28,57.47,15,0,1,Mauvais Index,7,0.2733542993876747,0.5343500823418533,0.07424163,0.21147119,1,1,0,0
DB01051,6/27/2025 11:05,DB-CORE,app_user,DELETE,fraud_alerts,625,24,365.54,42.79,37.67,140,0,1,0,27,59.6,45,0,1,Mauvais Index,7,0.27330775709075716,0.4851564586497243,0.059421726,0.2753451,1,1,0,0
DB12850,3/2/2025 1:01,DB02,app_user,UPDATE,fraud_alerts,455,1,332.83,50.37,50.89,101,0,1,0,20,45.55,1,0,1,Mauvais Index,7,0.27324233590706815,0.4548902739329526,0.059974503,0.30486223,1,1,0,0
DB06046,4/8/2025 1:37,DB-CORE,app_user,SELECT,accounts,108,51,322.23,56.42,70.62,217,0,1,0,29,77.27,85,0,1,Mauvais Index,7,0.273187036501844,0.5419333657249191,0.078178726,0.19944902,1,1,0,0
DB12670,6/22/2025 12:33,DB02,report_user,INSERT,fraud_alerts,375,18,334.77,38.06,51.98,159,0,1,0,28,83.1,34,0,1,Mauvais Index,7,0.2729618395717843,0.44545607875344273,0.03328099,0.34014845,1,1,0,0
DB01219,2/11/2025 15:33,DB-PAY,report_user,UPDATE,customers,128,29,536.21,64.49,59.3,186,0,1,0,36,76.35,26,0,1,Mauvais Index,7,0.2728471634859969,0.5000934535488873,0.0803958,0.23805223,1,1,0,0
DB12763,5/11/2025 22:39,DB-CORE,admin,SELECT,payment_history,6,1,119.54,47.47,62.62,231,0,0,1,38,99.02,1,0,1,Saturation connexions,7,0.27281174117786183,0.4515276306707411,0.037131067,0.32977653,1,1,0,0
DB00943,6/21/2025 7:56,DB02,admin,INSERT,audit_logs,14,0,119.14,36.72,55.19,473,0,0,1,42,100.0,0,0,1,Saturation connexions,7,0.27275766637652205,0.5276001604416695,0.06425789,0.22641495,1,1,0,0
DB06956,6/25/2025 0:25,DB02,admin,DELETE,accounts,43,8,474.64,57.79,65.4,146,0,1,0,21,49.19,14,0,1,Mauvais Index,7,0.2727149549602012,0.5169233079190672,0.07199765,0.2292239,1,1,0,0
DB02248,7/7/2025 16:05,DB-PAY,report_user,UPDATE,cards,133,59,380.43,57.01,61.34,168,0,1,0,28,77.89,110,0,1,Mauvais Index,7,0.27268581081556903,0.5304967497029194,0.057896625,0.22966406,1,1,0,0
DB06487,6/26/2025 17:57,DB-PAY,report_user,UPDATE,cards,835,20,265.01,49.57,52.7,133,0,1,0,25,70.75,21,0,1,Mauvais Index,7,0.27258881158578085,0.45578472620092897,0.0395058,0.3224759,1,1,0,0
DB07466,7/11/2025 14:56,DB-CORE,report_user,DELETE,cards,95,4,675.27,53.25,62.37,164,0,1,0,27,57.67,6,0,1,Mauvais Index,7,0.27210490414582056,0.48321279165394193,0.10885423,0.2242477,1,1,0,0
DB06503,6/3/2025 18:53,DB02,etl_user,DELETE,accounts,111,17,504.79,74.92,56.32,164,0,1,0,26,70.27,30,0,1,Mauvais Index,7,0.27192552375166995,0.5081928815653736,0.11237502,0.19520867,1,1,0,0
DB00661,4/30/2025 1:07,DB02,app_user,INSERT,customers,91,11,162.83,48.38,57.21,623,0,0,1,41,100.0,8,0,1,Saturation connexions,7,0.2718491911442747,0.4196077054892987,0.05451579,0.34142408,1,1,0,0
DB11245,6/29/2025 6:04,DB-CORE,app_user,DELETE,transactions,151,23,242.2,49.46,41.28,111,0,1,0,18,44.68,26,0,1,Mauvais Index,7,0.27179988951997575,0.47829113100518633,0.061883733,0.2752248,1,1,0,0
DB10116,7/4/2025 19:27,DB02,app_user,SELECT,loans,100,36,723.22,41.97,56.26,129,0,1,0,25,67.22,49,0,1,Mauvais Index,7,0.271700917973352,0.4656867252118365,0.05664281,0.29277322,1,1,0,0
DB07561,5/5/2025 22:11,DB01,etl_user,DELETE,audit_logs,28,1,127.63,43.25,55.05,541,0,0,1,50,100.0,1,0,1,Saturation connexions,7,0.27138939382858834,0.5120425636240173,0.06939109,0.23273453,1,1,0,0
DB06839,5/15/2025 23:34,DB-CORE,app_user,INSERT,transactions,160,54,694.34,66.33,54.94,212,0,1,0,28,59.52,64,0,1,Mauvais Index,7,0.27133183356824825,0.5570014618844781,0.11477721,0.14221683,1,1,0,0
DB00203,5/25/2025 19:39,DB02,app_user,DELETE,transactions,93,34,377.42,52.62,66.47,132,0,1,0,22,58.65,28,0,1,Mauvais Index,7,0.2711719757791091,0.4498843398617891,0.062099736,0.30153185,1,1,0,0
DB12212,4/27/2025 14:04,DB-PAY,app_user,INSERT,audit_logs,425,32,282.02,45.24,52.75,250,0,1,0,34,75.86,32,0,1,Mauvais Index,7,0.2708005233778586,0.4438605157059521,0.06511926,0.3034218,1,1,0,0
DB09882,2/15/2025 13:36,DB01,admin,DELETE,accounts,137,40,478.1,53.49,60.09,118,0,1,0,21,59.44,70,0,1,Mauvais Index,7,0.27079511881622387,0.49783708008386834,0.03144025,0.28310803,1,1,0,0
DB06463,3/22/2025 20:29,DB02,app_user,DELETE,audit_logs,98,48,550.02,68.06,54.1,204,0,1,0,26,65.07,69,0,1,Mauvais Index,7,0.27063651637536684,0.5053596759230614,0.042608943,0.26394093,1,1,0,0
DB11962,3/24/2025 7:29,DB-CORE,app_user,SELECT,customers,110,40,334.85,72.64,52.92,127,0,1,0,23,65.28,59,0,1,Mauvais Index,7,0.2704507753556961,0.4278343305903656,0.05718203,0.32633597,1,1,0,0
DB13104,2/22/2025 8:55,DB-CORE,etl_user,UPDATE,audit_logs,375,33,310.9,35.71,43.77,140,0,1,0,23,54.88,19,0,1,Mauvais Index,7,0.2702522419440489,0.49742863105170154,0.09540444,0.21792366,1,1,0,0
DB11820,5/1/2025 13:55,DB-CORE,admin,INSERT,customers,98,28,582.37,62.82,55.4,194,0,1,0,22,52.95,24,0,1,Mauvais Index,7,0.26984924546522066,0.4233195773256471,0.07067911,0.31554905,1,1,0,0
DB10332,5/6/2025 3:15,DB01,admin,DELETE,accounts,700,10,254.87,37.96,48.0,137,0,1,0,21,60.36,11,0,1,Mauvais Index,7,0.26978807151689926,0.5218756944052815,0.0790557,0.20843282,1,1,0,0
DB02588,3/6/2025 7:57,DB02,app_user,UPDATE,fraud_alerts,815,36,363.78,45.69,42.68,158,0,1,0,26,72.72,47,0,1,Mauvais Index,7,0.2697293289154348,0.49793974761652265,0.061885696,0.24936254,1,1,0,0
DB09133,4/2/2025 16:16,DB02,app_user,DELETE,transactions,135,58,370.26,55.32,52.49,156,0,1,0,27,80.41,93,0,1,Mauvais Index,7,0.2692491750174946,0.5142937646073659,0.06093114,0.23252262,1,1,0,0
