event_id,timestamp,api_name,endpoint,http_method,user_id,client_type,request_size_bytes,response_size_bytes,response_time_ms,http_status_code,error_type,requests_per_minute_user,requests_per_minute_ip,concurrent_requests,cpu_usage_server_pct,memory_usage_server_pct,db_query_time_ms,rate_limit_triggered,authentication_type,retry_count,hour,day_of_week,is_weekend,is_night,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
API-20250502002920-JAS1TQ3FEX,2025-05-02 00:29:00,Payments,/history,POST,USR-72002,web,2941,13055,2066.59,504,TIMEOUT,11,10,74,53.53,74.38,2479.99,False,BASIC,0,0,4,0,1,1,Timeout,6,0.35514544784529206,0.7397623796612978,0.02321082,0.30246314,1,1,0,0
API-20250208030532-MFYOHKXQUO,2025-02-08 03:05:00,Auth,/refresh,PUT,USR-22689,mobile,350,14309,2153.15,504,TIMEOUT,27,49,42,37.85,57.15,2354.58,False,OAuth2,0,3,5,1,1,1,Timeout,6,0.35501158099942937,0.861729383068488,0.03656655,0.16673881,2,1,1,0
API-20250708074925-8DSLWIP7JS,2025-07-08 07:49:00,Auth,/logout,PUT,USR-24845,web,2056,597,2465.52,504,TIMEOUT,30,16,35,34.77,51.59,2811.53,False,BASIC,0,7,1,0,0,1,Timeout,6,0.3549995325286417,0.7077729038236227,0.024951972,0.33227372,1,1,0,0
API-20250531144401-Q0HXTA8LWH,2025-05-31 14:44:00,Payments,/pay,PUT,USR-90236,mobile,957,13055,47.28,429,RATE_LIMIT,799,1321,312,81.21,81.82,12.55,True,BASIC,4,14,5,1,0,1,Abuse API,6,0.35496329269441906,0.8205290604869409,0.02133271,0.22302811,1,1,0,0
API-20250505014555-F5KK8OSFLW,2025-05-05 01:45:00,Auth,/logout,GET,USR-37139,system,1372,1781,2170.16,504,TIMEOUT,16,36,40,55.95,54.83,1288.16,False,BASIC,0,1,0,0,1,1,Timeout,6,0.3544919080205597,0.6532434483372679,0.022838354,0.38739392,2,1,0,1
API-20250505053829-CKT9X2W3HK,2025-05-05 05:38:00,Cards,/limit,DELETE,USR-26502,web,4327,8989,2256.88,504,TIMEOUT,25,11,15,49.11,46.07,2474.53,False,MFA,0,5,0,0,1,1,Timeout,6,0.3539929928377477,0.76823857560611,0.02901451,0.2647259,1,1,0,0
API-20250425065757-OIW236C7K4,2025-04-25 06:57:00,Loans,/status,PUT,USR-36529,mobile,1944,8602,2674.6,504,TIMEOUT,16,49,97,40.24,75.5,2366.56,False,BASIC,0,6,4,0,0,1,Timeout,6,0.3539501062327803,0.6397694405299962,0.05072916,0.37135172,3,1,1,1
API-20250705063819-L74RWM4KJ0,2025-07-05 06:38:00,Auth,/mfa,GET,USR-16402,web,1358,12788,2777.61,504,TIMEOUT,1,56,37,32.96,50.17,2032.19,False,JWT,0,6,5,1,0,1,Timeout,6,0.35382799148178673,0.7322388951366119,0.03386088,0.2953842,2,1,1,0
API-20250224060450-NMO378DP1S,2025-02-24 06:04:00,Accounts,/update,PUT,USR-52527,web,4478,10029,2724.49,504,TIMEOUT,5,11,21,50.12,61.86,2896.02,False,OAuth2,0,6,0,0,0,1,Timeout,6,0.3537840188124189,0.7743560792739419,0.03426376,0.25273222,2,1,1,0
API-20250315064201-KLBBH6MEJ0,2025-03-15 06:42:00,Accounts,/details,DELETE,USR-24318,web,879,10386,2097.65,504,TIMEOUT,25,48,47,35.26,64.37,1285.5,False,OAuth2,0,6,5,1,0,1,Timeout,6,0.35363742093576134,0.7013938763836963,0.08909694,0.27042145,2,1,1,0
API-20250601195008-N4W3LEHT98,2025-06-01 19:50:00,Cards,/limit,DELETE,USR-95627,mobile,1434,3975,2457.98,504,TIMEOUT,2,42,80,53.29,64.62,2533.21,False,API_KEY,0,19,6,1,0,1,Timeout,6,0.3529799378333873,0.7382104460651835,0.04977291,0.27095646,2,1,1,0
API-20250310121003-WQ9ZFEWXNC,2025-03-10 12:10:00,Payments,/pay,DELETE,USR-74081,mobile,4302,4919,107.31,429,RATE_LIMIT,827,1681,659,83.98,83.05,17.2,True,JWT,3,12,0,0,0,1,Abuse API,6,0.3525988430469414,0.7869553888407889,0.01630621,0.25453493,1,1,0,0
API-20250307161713-E5DFV13Y2V,2025-03-07 16:17:00,Payments,/history,POST,USR-50252,mobile,4656,7837,2725.65,504,TIMEOUT,7,17,81,51.93,61.94,2613.5,False,MFA,0,16,4,0,0,1,Timeout,6,0.35185618592595347,0.6560874437777784,0.01598024,0.38350087,2,1,0,1
API-20250511194459-KT2JK8DN7T,2025-05-11 19:44:00,Payments,/transfer,PUT,USR-33107,web,4991,10422,2746.38,504,TIMEOUT,18,28,46,41.0,36.3,2636.34,False,API_KEY,0,19,6,1,0,1,Timeout,6,0.3517035575480212,0.8136960921498981,0.030395929,0.21101865,1,1,0,0
API-20250622235633-LB9C4WFWFM,2025-06-22 23:56:00,Accounts,/details,GET,USR-70443,system,1787,7192,2803.68,504,TIMEOUT,11,57,86,36.91,41.78,1928.34,False,JWT,0,23,6,1,1,1,Timeout,6,0.3509058133034643,0.7978692614342976,0.037727278,0.2171209,2,1,1,0
API-20250421223018-0T4D6YT3K9,2025-04-21 22:30:00,Payments,/transfer,DELETE,USR-73329,system,434,2296,2681.11,504,TIMEOUT,24,44,75,38.05,67.22,2518.72,False,BASIC,0,22,0,0,0,1,Timeout,6,0.3504344055251058,0.735830388351016,0.024301277,0.29117155,1,1,0,0
API-20250518171328-Z1VNU05DF2,2025-05-18 17:13:00,Payments,/transfer,PUT,USR-71074,mobile,2053,13841,2010.46,500,SERVICE_UNAVAILABLE,26,58,9,65.32,37.68,42.4,False,OAuth2,0,17,6,1,0,1,Erreur backend,6,0.3502730570977873,0.6951409854727824,0.06751163,0.28816655,2,1,1,0
API-20250218022112-Y9G5QMSLUB,2025-02-18 02:21:00,Payments,/pay,GET,USR-80825,web,4904,14033,2548.16,504,TIMEOUT,21,52,65,43.06,60.85,1974.57,False,MFA,0,2,1,0,1,1,Timeout,6,0.3501640010690727,0.7545618113327139,0.012153372,0.28377682,1,1,0,0
API-20250608034322-RN4Z9M3FZF,2025-06-08 03:43:00,Loans,/status,PUT,USR-84994,system,4756,3304,2908.9,504,TIMEOUT,17,10,98,62.51,67.58,1661.32,False,JWT,0,3,6,1,1,1,Timeout,6,0.34979786732579293,0.7714362519617387,0.00698781,0.27096954,1,1,0,0
API-20250419095348-FL89UOKL83,2025-04-19 09:53:00,Payments,/transfer,GET,USR-26789,mobile,2434,14306,2648.29,504,TIMEOUT,17,32,73,44.79,54.78,2659.77,False,OAuth2,0,9,5,1,0,1,Timeout,6,0.3496769550959313,0.7649167577982079,0.01610668,0.26800743,1,1,0,0
API-20250615202427-NQ5322S5Y1,2025-06-15 20:24:00,Auth,/logout,DELETE,USR-60875,mobile,1577,14513,2920.56,504,TIMEOUT,1,11,7,49.18,48.65,2469.12,False,BASIC,0,20,6,1,0,1,Timeout,6,0.3494995220443651,0.8103914883557095,0.078690164,0.15941691,2,1,1,0
API-20250504092605-GG4HR6B153,2025-05-04 09:26:00,Payments,/transfer,GET,USR-67884,web,1520,7126,2954.48,504,TIMEOUT,18,22,9,26.85,51.61,1076.97,False,API_KEY,0,9,6,1,0,1,Timeout,6,0.3494301928946597,0.6994109806028673,0.084773295,0.2641063,2,1,1,0
API-20250708235302-RJYM3Z25UK,2025-07-08 23:53:00,Loans,/apply,PUT,USR-60512,web,1089,7164,2933.57,504,TIMEOUT,3,21,63,72.55,58.14,2413.58,False,OAuth2,0,23,1,0,1,1,Timeout,6,0.34941131612026366,0.7977957610894343,0.047436614,0.20300157,2,1,1,0
API-20250307042408-TAP0H09NY4,2025-03-07 04:24:00,Auth,/mfa,DELETE,USR-12751,web,3581,14945,2190.02,504,TIMEOUT,5,49,31,48.93,49.46,2634.82,False,API_KEY,0,4,4,0,1,1,Timeout,6,0.348556166956449,0.8140976833391917,0.04000234,0.19156848,2,1,1,0
API-20250205001732-9J77PSVGCU,2025-02-05 00:17:00,Payments,/transfer,GET,USR-36278,mobile,1571,1181,2508.58,504,TIMEOUT,24,23,48,45.07,44.42,2910.91,False,BASIC,0,0,2,0,1,1,Timeout,6,0.3482109333961181,0.795427402746371,0.018197628,0.23100777,1,1,0,0
API-20250228020147-N0EK9XKYPX,2025-02-28 02:01:00,Payments,/history,POST,USR-85246,system,4507,13674,2674.19,504,TIMEOUT,26,31,88,53.48,62.79,2983.81,False,MFA,0,2,4,0,1,1,Timeout,6,0.34809640527575664,0.7434732926878169,0.019080354,0.28173557,1,1,0,0
API-20250214121125-AO0EVEFCSD,2025-02-14 12:11:00,Loans,/status,DELETE,USR-76328,system,3181,13065,2790.82,504,TIMEOUT,9,10,77,59.93,81.45,2633.12,False,BASIC,0,12,4,0,0,1,Timeout,6,0.34778486741633463,0.6483548467025533,0.03027065,0.3647291,2,1,0,1
API-20250529112309-H4U1NRH950,2025-05-29 11:23:00,Loans,/status,PUT,USR-96024,web,2395,13601,2906.13,504,TIMEOUT,11,23,51,30.29,51.95,2244.41,False,OAuth2,0,11,3,0,0,1,Timeout,6,0.34778313147316336,0.6973261775758851,0.027771547,0.31825167,1,1,0,0
API-20250423234028-4VTRL6SH9N,2025-04-23 23:40:00,Payments,/transfer,DELETE,USR-99384,web,3029,11721,2299.67,503,SERVICE_UNAVAILABLE,12,24,43,38.01,63.36,42.17,False,MFA,0,23,2,0,1,1,Erreur backend,6,0.3476525900103041,0.6214594639353122,0.0810153,0.340483,2,1,1,0
API-20250514042334-3S4IXUE8A4,2025-05-14 04:23:00,Cards,/activate,POST,USR-20369,system,1076,5535,2957.6,504,TIMEOUT,26,44,17,34.02,44.41,2027.62,False,API_KEY,0,4,2,0,1,1,Timeout,6,0.3475071200303738,0.728406700997801,0.012544422,0.30157024,1,1,0,0
API-20250226230728-M5LC501PB8,2025-02-26 23:07:00,Auth,/logout,POST,USR-48133,system,1291,4419,2627.26,504,TIMEOUT,23,50,40,48.23,55.94,1889.38,False,JWT,0,23,2,0,1,1,Timeout,6,0.34746587834618475,0.6687727067429419,0.046770282,0.32685465,2,1,1,0
API-20250628030616-FBIG4FH49X,2025-06-28 03:06:00,Cards,/limit,POST,USR-29769,mobile,3820,14359,2182.46,504,TIMEOUT,23,11,67,50.46,73.98,2712.35,False,MFA,0,3,5,1,1,1,Timeout,6,0.34696762986966895,0.7815096613910474,0.030580504,0.22881272,2,1,1,0
API-20250331122113-0FST47BRAG,2025-03-31 12:21:00,Cards,/activate,POST,USR-49700,mobile,870,8982,2547.86,504,TIMEOUT,18,5,67,68.8,60.53,2463.84,False,MFA,0,12,0,0,0,1,Timeout,6,0.3466397239119147,0.6711568611414238,0.024239834,0.34452248,2,1,0,1
API-20250522012244-V80M26YX2U,2025-05-22 01:22:00,Auth,/mfa,GET,USR-92726,system,885,2804,2315.34,504,TIMEOUT,4,24,23,46.74,43.99,2601.8,False,OAuth2,0,1,3,0,1,1,Timeout,6,0.3464324491346214,0.7934736660493414,0.021905333,0.22391835,1,1,0,0
API-20250222002835-RMN0801GNF,2025-02-22 00:28:00,Cards,/activate,GET,USR-44353,mobile,2658,9867,2858.9,504,TIMEOUT,20,51,100,63.99,69.91,2171.71,False,MFA,0,0,5,1,1,1,Timeout,6,0.3463772146469002,0.7762975671710506,0.01548626,0.24734782,1,1,0,0
API-20250301003939-HWY771KK6J,2025-03-01 00:39:00,Loans,/repay,DELETE,USR-43846,mobile,1795,14733,2131.65,504,TIMEOUT,12,19,92,57.69,78.38,1526.96,False,API_KEY,0,0,5,1,1,1,Timeout,6,0.3460777921006685,0.8201424025075451,0.085977115,0.13211386,2,1,1,0
API-20250413114931-TMVG3F8RML,2025-04-13 11:49:00,Payments,/pay,GET,USR-68752,mobile,3105,6613,2596.48,504,TIMEOUT,26,10,23,49.1,67.11,1816.51,False,BASIC,0,11,6,1,0,1,Timeout,6,0.3460245038231025,0.6624134347319036,0.018490925,0.35716915,2,1,0,1
API-20250321231910-3SRR6ZPFB1,2025-03-21 23:19:00,Loans,/status,DELETE,USR-51189,web,4628,12089,2284.18,504,TIMEOUT,14,43,57,55.74,61.85,2421.99,False,JWT,0,23,4,0,1,1,Timeout,6,0.3458754508281581,0.733588002945433,0.05130962,0.25272873,2,1,1,0
API-20250614204352-7T2GAABKAK,2025-06-14 20:43:00,Cards,/block,POST,USR-99547,web,2284,3352,71.75,429,RATE_LIMIT,773,1623,640,80.68,80.54,32.33,True,MFA,3,20,5,1,0,1,Abuse API,6,0.34565188848212053,0.7532512877355424,0.1098801,0.17382428,2,1,1,0
API-20250206020500-BVYW5EVUZ9,2025-02-06 02:05:00,Accounts,/details,PUT,USR-58402,web,4993,10777,2429.41,504,TIMEOUT,4,11,66,57.01,67.75,2483.05,False,API_KEY,0,2,3,0,1,1,Timeout,6,0.3456313468760815,0.7733828262229463,0.034816254,0.22869496,2,1,1,0
API-20250411071648-LWKU9W7IT0,2025-04-11 07:16:00,Payments,/pay,GET,USR-28787,web,4908,12452,2371.91,504,TIMEOUT,29,27,63,56.58,70.55,2174.09,False,OAuth2,0,7,4,0,0,1,Timeout,6,0.34562204137938385,0.6778042906670918,0.016822692,0.34223914,1,1,0,0
API-20250211224550-W6DYF9PK85,2025-02-11 22:45:00,Auth,/login,GET,USR-25238,web,1206,3262,2502.87,504,TIMEOUT,11,23,54,35.85,53.32,2919.75,False,OAuth2,0,22,1,0,0,1,Timeout,6,0.34561377168414537,0.7201665424024326,0.029803876,0.2868709,1,1,0,0
API-20250605132347-W820V9YNMT,2025-06-05 13:23:00,Accounts,/details,POST,USR-72194,mobile,1826,10955,2742.56,504,TIMEOUT,18,42,47,63.12,50.53,2302.0,False,MFA,0,13,3,0,0,1,Timeout,6,0.3452828755633251,0.6178749891091038,0.026387602,0.39158604,2,1,0,1
API-20250606031427-8X2DNMFWTF,2025-06-06 03:14:00,Loans,/apply,GET,USR-34525,mobile,4039,8766,2108.57,504,TIMEOUT,17,10,88,58.32,69.35,1576.71,False,MFA,0,3,4,0,1,1,Timeout,6,0.3452521450795654,0.6527786366575731,0.030229673,0.35274813,2,1,0,1
API-20250614145335-QR4L5HR3Z3,2025-06-14 14:53:00,Auth,/refresh,POST,USR-50717,system,3170,9995,2609.74,504,TIMEOUT,11,23,74,50.69,63.77,2644.18,False,MFA,0,14,5,1,0,1,Timeout,6,0.34520351482605954,0.6241512438111311,0.023338173,0.38812113,2,1,0,1
API-20250611223354-JGPOL9P7HK,2025-06-11 22:33:00,Accounts,/balance,PUT,USR-94799,web,3149,5918,2623.13,504,TIMEOUT,11,14,94,56.98,69.6,2538.15,False,JWT,0,22,2,0,0,1,Timeout,6,0.3448446256703395,0.6770698382440979,0.013202035,0.344262,2,1,0,1
API-20250403072837-GRM0XPV4IA,2025-04-03 07:28:00,Cards,/limit,POST,USR-39276,web,1870,2220,2193.79,504,TIMEOUT,27,25,11,39.85,42.59,2412.33,False,MFA,0,7,3,0,0,1,Timeout,6,0.34403733079197013,0.6759076540041568,0.022578783,0.33362556,1,1,0,0
API-20250217074250-QHKBM6RCH0,2025-02-17 07:42:00,Auth,/refresh,PUT,USR-69105,web,1248,6311,2775.26,504,TIMEOUT,26,39,48,50.55,48.46,1951.51,False,API_KEY,0,7,0,0,0,1,Timeout,6,0.3439714615015319,0.658664063950816,0.023776665,0.34947366,2,1,0,1
API-20250410085937-P0P2PEMPKF,2025-04-10 08:59:00,Payments,/pay,PUT,USR-11130,system,4787,14191,2670.77,504,TIMEOUT,2,55,6,30.5,39.03,1649.43,False,API_KEY,0,8,3,0,0,1,Timeout,6,0.3431597409316047,0.7414694823825788,0.061097898,0.22691184,2,1,1,0
API-20250430131159-3QBUKWCLQA,2025-04-30 13:11:00,Cards,/limit,POST,USR-86747,web,614,8633,67.32,429,RATE_LIMIT,407,1099,732,84.07,77.94,21.81,True,MFA,4,13,2,0,0,1,Abuse API,6,0.3426859378447285,0.6300654419526908,0.0069250157,0.39106736,2,1,0,1
API-20250406044033-JXIKB12ZUH,2025-04-06 04:40:00,Loans,/repay,GET,USR-57478,web,4076,11976,2244.32,504,TIMEOUT,20,54,69,58.6,45.92,1972.01,False,API_KEY,0,4,6,1,1,1,Timeout,6,0.34165990497286763,0.7708701916594995,0.011885918,0.2422236,1,1,0,0
API-20250302021302-8VNE5BYFGD,2025-03-02 02:13:00,Cards,/block,POST,USR-69632,web,1063,14474,2059.67,504,TIMEOUT,3,46,47,43.09,74.99,1311.94,False,OAuth2,0,2,6,1,1,1,Timeout,6,0.34165317149626667,0.760091065069063,0.040573176,0.22429527,2,1,1,0
API-20250705013617-IMQZSFPSME,2025-07-05 01:36:00,Cards,/block,DELETE,USR-81053,mobile,1337,8793,2695.19,504,TIMEOUT,26,42,76,69.69,53.1,2108.48,False,API_KEY,0,1,5,1,1,1,Timeout,6,0.34161895864327224,0.8035752468740782,0.0474015,0.17388013,2,1,1,0
API-20250326063606-1K1YTE2JP6,2025-03-26 06:36:00,Accounts,/update,DELETE,USR-15565,web,4947,933,2794.62,504,TIMEOUT,24,54,46,58.57,37.92,1515.43,False,BASIC,0,6,2,0,0,1,Timeout,6,0.3413911717736551,0.7163166221540656,0.02118153,0.28667536,1,1,0,0
API-20250709075141-LG07L0F64A,2025-07-09 07:51:00,Auth,/login,PUT,USR-84031,system,3219,7890,2465.38,504,TIMEOUT,11,21,91,71.43,71.71,2585.58,False,JWT,0,7,2,0,0,1,Timeout,6,0.3413611374404895,0.5981505746712887,0.018363608,0.40756923,2,1,0,1
API-20250318104421-W0244MCEWK,2025-03-18 10:44:00,Accounts,/update,GET,USR-22390,system,1800,12574,2579.35,504,TIMEOUT,19,35,98,53.06,52.21,2393.17,False,MFA,0,10,1,0,0,1,Timeout,6,0.34126645563888075,0.6341120094462491,0.029548643,0.3601387,2,1,0,1
API-20250201230821-RZZ0ZI9U73,2025-02-01 23:08:00,Payments,/history,GET,USR-25449,web,2472,13886,2525.2,504,TIMEOUT,9,59,96,72.76,76.54,2432.02,False,BASIC,0,23,5,1,1,1,Timeout,6,0.3411329513243861,0.8437985741949162,0.049158376,0.1304419,2,1,1,0
API-20250416122544-SBYV5Z4XDL,2025-04-16 12:25:00,Payments,/transfer,DELETE,USR-92485,mobile,779,13253,2137.34,504,TIMEOUT,3,35,88,51.78,81.3,1275.62,False,OAuth2,0,12,2,0,0,1,Timeout,6,0.34089578010871663,0.6684956421922045,0.08582092,0.26837078,2,1,1,0
API-20250711021549-WBEBSFACOQ,2025-07-11 02:15:00,Cards,/limit,DELETE,USR-83257,mobile,2628,13922,2164.43,504,TIMEOUT,8,45,93,47.85,59.89,2703.28,False,OAuth2,0,2,4,0,1,1,Timeout,6,0.34066307170275323,0.808322774189218,0.018654244,0.1950122,1,1,0,0
API-20250323203745-CO7NU9JF5G,2025-03-23 20:37:00,Auth,/refresh,PUT,USR-48102,web,2870,2288,2378.93,504,TIMEOUT,30,6,24,49.61,63.54,2265.43,False,API_KEY,0,20,6,1,0,1,Timeout,6,0.3398941201552103,0.7350852243853658,0.024829902,0.25976723,1,1,0,0
API-20250210234011-UVB03JREU8,2025-02-10 23:40:00,Cards,/limit,PUT,USR-47984,mobile,3143,7735,2756.88,504,TIMEOUT,30,25,26,63.85,61.83,1282.86,False,JWT,0,23,0,0,1,1,Timeout,6,0.3396404691684149,0.6996553899788565,0.018953856,0.30031216,1,1,0,0
API-20250425000912-0B3R5BX9MH,2025-04-25 00:09:00,Cards,/block,DELETE,USR-78437,web,3208,3086,2901.98,504,TIMEOUT,23,48,55,42.43,51.07,2396.51,False,OAuth2,0,0,4,0,1,1,Timeout,6,0.3392881216704426,0.8137650795950225,0.012871924,0.19122736,1,1,0,0
API-20250318201027-HQP4FK08CR,2025-03-18 20:10:00,Loans,/status,DELETE,USR-95430,system,4982,2964,86.64,429,RATE_LIMIT,326,1483,573,81.77,86.39,38.64,True,OAuth2,3,20,1,0,0,1,Abuse API,6,0.3391040661229702,0.7572721982878483,0.030336812,0.22970319,1,1,0,0
API-20250425174040-10TXZPBNL0,2025-04-25 17:40:00,Payments,/history,POST,USR-59741,mobile,4376,10363,2167.73,504,TIMEOUT,22,6,5,59.77,46.61,2571.45,False,BASIC,0,17,4,0,0,1,Timeout,6,0.33887586010543114,0.6901786685153127,0.0141066555,0.31234226,1,1,0,0
API-20250711043624-ZJ5XI69IWT,2025-07-11 04:36:00,Accounts,/update,PUT,USR-97081,web,3836,3648,2490.68,504,TIMEOUT,25,35,58,56.13,58.22,2095.36,False,MFA,0,4,4,0,1,1,Timeout,6,0.33862271954123385,0.7219667840601267,0.015804043,0.27809733,1,1,0,0
API-20250331205835-Q1NNZ0E1PE,2025-03-31 20:58:00,Loans,/status,POST,USR-23424,web,1901,7674,2199.65,504,TIMEOUT,28,9,86,44.67,70.66,1944.69,False,OAuth2,0,20,0,0,0,1,Timeout,6,0.3384909689191114,0.6810182380715404,0.009165419,0.32528925,1,1,0,0
API-20250527143843-JZPDC2QD7C,2025-05-27 14:38:00,Accounts,/update,DELETE,USR-84069,web,2840,13602,2764.47,504,TIMEOUT,23,15,98,58.31,80.23,2540.15,False,MFA,0,14,1,0,0,1,Timeout,6,0.33824134496647557,0.7138614059328569,0.059685383,0.24117725,2,1,1,0
API-20250606054458-P1JV5IT03O,2025-06-06 05:44:00,Payments,/transfer,PUT,USR-64581,web,4512,1410,2682.1,503,SERVICE_UNAVAILABLE,16,10,22,57.08,42.79,34.72,False,MFA,0,5,4,0,1,1,Erreur backend,6,0.3377710303525758,0.6634585286261533,0.033580188,0.31627437,2,1,1,0
API-20250613133904-2LYMZ67W4Z,2025-06-13 13:39:00,Auth,/login,DELETE,USR-17306,web,1612,2466,2042.56,504,TIMEOUT,19,58,82,45.91,74.39,2250.13,False,API_KEY,0,13,4,0,0,1,Timeout,6,0.33776137997097105,0.6809747336621979,0.053952318,0.2783571,2,1,1,0
API-20250516215100-7IGLT89759,2025-05-16 21:51:00,Payments,/transfer,GET,USR-55264,web,1100,9870,2770.71,504,TIMEOUT,19,13,54,45.78,78.03,2857.94,False,BASIC,0,21,4,0,0,1,Timeout,6,0.3376540866725202,0.7020872800745237,0.031864177,0.2790108,2,1,1,0
API-20250501204226-P7X4JT2PDI,2025-05-01 20:42:00,Payments,/pay,GET,USR-68937,web,1278,7540,2378.42,504,TIMEOUT,23,19,9,33.43,42.42,1542.16,False,BASIC,0,20,3,0,0,1,Timeout,6,0.3376129211174259,0.6542344998379973,0.030992191,0.32761207,2,1,1,0
API-20250214083103-TXFRH9Y01B,2025-02-14 08:31:00,Accounts,/update,GET,USR-21315,web,1712,11298,2193.42,504,TIMEOUT,9,36,79,61.16,83.44,2239.68,False,BASIC,0,8,4,0,0,1,Timeout,6,0.33740847616809266,0.6257733422344225,0.07763816,0.30881393,2,1,1,0
API-20250710130130-4DPLXR9TFU,2025-07-10 13:01:00,Payments,/history,DELETE,USR-41004,system,453,14893,2799.3,504,TIMEOUT,20,10,54,44.76,74.71,2253.23,False,MFA,0,13,3,0,0,1,Timeout,6,0.33720073490664243,0.6836058687962556,0.035099827,0.2928965,2,1,1,0
API-20250706012851-RPO8MOCI1T,2025-07-06 01:28:00,Accounts,/update,POST,USR-31691,system,4214,4282,2129.13,504,TIMEOUT,18,34,53,55.14,45.02,2448.44,False,OAuth2,0,1,6,1,1,1,Timeout,6,0.336592291777494,0.7833400386874749,0.023346482,0.20309035,1,1,0,0
API-20250612000714-MS60XRV3YB,2025-06-12 00:07:00,Auth,/refresh,DELETE,USR-51621,web,1348,14851,2004.9,504,TIMEOUT,5,52,39,43.13,50.16,1419.35,False,MFA,0,0,3,0,1,1,Timeout,6,0.33638514842923123,0.7443859582047355,0.044727273,0.22004221,2,1,1,0
API-20250525161252-HYM1WS07CW,2025-05-25 16:12:00,Cards,/limit,POST,USR-74676,mobile,4872,13272,2497.32,504,TIMEOUT,13,25,44,56.82,45.59,2366.79,False,MFA,0,16,6,1,0,1,Timeout,6,0.33609205600034225,0.7219331522706459,0.02884812,0.2574949,1,1,0,0
API-20250621181758-HVQEHJ53ET,2025-06-21 18:17:00,Auth,/login,GET,USR-44991,mobile,1756,2061,2213.1,504,TIMEOUT,14,58,6,30.35,56.26,1881.38,False,MFA,0,18,5,1,0,1,Timeout,6,0.33601769804065884,0.7118036895723778,0.026900008,0.2693494,1,1,0,0
API-20250504040057-MESJL6GY0Y,2025-05-04 04:00:00,Payments,/history,PUT,USR-19349,system,4493,8407,2132.92,504,TIMEOUT,5,36,38,49.83,61.98,2693.52,False,BASIC,0,4,6,1,1,1,Timeout,6,0.3355049537189824,0.752332889383442,0.0129841175,0.24119785,1,1,0,0
API-20250527085932-AP118GDE87,2025-05-27 08:59:00,Loans,/status,GET,USR-51356,web,4107,8480,2930.51,504,TIMEOUT,12,16,78,63.87,47.63,2064.01,False,OAuth2,0,8,1,0,0,1,Timeout,6,0.33540114499017354,0.6774021429757702,0.013146895,0.3156544,1,1,0,0
API-20250217163613-KQX6GW1XJM,2025-02-17 16:36:00,Cards,/block,PUT,USR-29959,web,2785,1609,2281.33,504,TIMEOUT,6,14,10,40.41,30.17,2355.33,False,JWT,0,16,0,0,0,1,Timeout,6,0.3349748976497166,0.7379314534271695,0.037662074,0.22933117,2,1,1,0
API-20250317043626-EB42QG19UE,2025-03-17 04:36:00,Accounts,/details,PUT,USR-25457,web,3391,9635,2532.29,504,TIMEOUT,14,6,25,32.8,47.5,1254.11,False,BASIC,0,4,0,0,1,1,Timeout,6,0.33478546135772796,0.732921797578023,0.046258207,0.22517638,2,1,1,0
API-20250417143401-G58UGSNXYC,2025-04-17 14:34:00,Auth,/logout,DELETE,USR-70586,mobile,1527,13325,2050.77,504,TIMEOUT,5,60,60,52.11,48.8,2729.37,False,MFA,0,14,3,0,0,1,Timeout,6,0.33415594910544577,0.7205203574884661,0.038914245,0.24303325,2,1,1,0
API-20250506153859-0F5IKL3ON0,2025-05-06 15:38:00,Accounts,/details,PUT,USR-32752,web,4158,6706,2908.56,504,TIMEOUT,12,31,50,55.8,42.2,2549.33,False,API_KEY,0,15,1,0,0,1,Timeout,6,0.3338447347224596,0.6876281920644173,0.023334889,0.29057112,1,1,0,0
API-20250325234908-09T8Y247YR,2025-03-25 23:49:00,Payments,/history,POST,USR-72415,mobile,4150,6249,2195.9,504,TIMEOUT,19,25,90,76.35,69.6,1155.73,False,BASIC,0,23,1,0,1,1,Timeout,6,0.33381767235955867,0.6729222919869801,0.051678117,0.2768526,2,1,1,0
API-20250216002920-VXUKUWAF9V,2025-02-16 00:29:00,Accounts,/balance,POST,USR-63752,system,4599,7965,2280.63,504,TIMEOUT,29,8,17,35.81,47.76,1346.01,False,API_KEY,0,0,6,1,1,1,Timeout,6,0.33318210643878715,0.7718241699740629,0.04407188,0.18365027,2,1,1,0
API-20250323225157-W4C2S666G6,2025-03-23 22:51:00,Accounts,/details,GET,USR-48311,web,3936,14176,2742.34,504,TIMEOUT,23,29,42,33.94,72.16,1092.4,False,API_KEY,0,22,6,1,0,1,Timeout,6,0.332983855298486,0.7082157698015173,0.08820142,0.20253438,2,1,1,0
API-20250714132628-6IZQ7D3QXR,2025-07-14 13:26:00,Payments,/history,PUT,USR-19490,mobile,1691,11463,2920.52,504,TIMEOUT,25,18,12,45.49,51.11,1291.8,False,OAuth2,0,13,0,0,0,1,Timeout,6,0.3327419898335038,0.6683260512125189,0.023490112,0.3064098,1,1,0,0
API-20250412032625-SAK6IUW6D4,2025-04-12 03:26:00,Cards,/activate,POST,USR-10670,web,4701,11534,2100.67,504,TIMEOUT,11,23,26,51.7,62.86,1569.86,False,BASIC,0,3,5,1,1,1,Timeout,6,0.3324704439485936,0.6726826566591467,0.03154192,0.29318675,2,1,1,0
