event_id,timestamp,api_name,endpoint,http_method,user_id,client_type,request_size_bytes,response_size_bytes,response_time_ms,http_status_code,error_type,requests_per_minute_user,requests_per_minute_ip,concurrent_requests,cpu_usage_server_pct,memory_usage_server_pct,db_query_time_ms,rate_limit_triggered,authentication_type,retry_count,hour,day_of_week,is_weekend,is_night,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
API-20250210142033-CB0AGCCVNI,2025-02-10 14:20:00,Loans,/repay,GET,USR-73521,system,474,6249,84.56,200,NONE,13,53,87,34.55,64.15,18.83,False,BASIC,0,14,0,0,0,0,Normal,0,0.09941186467440515,0.1391390210094031,0.004806061,0.15429051,0,0,0,0
API-20250421014800-RCA6RR3JR3,2025-04-21 01:48:00,Loans,/status,PUT,USR-61542,web,3501,2106,3392.76,504,TIMEOUT,27,26,66,46.74,60.63,2568.68,False,BASIC,0,1,0,0,1,1,Timeout,7,0.29990304408080115,0.7823762192608933,0.02478712,0.09254579,1,1,0,0
API-20250320010916-GQCIWYWJDM,2025-03-20 01:09:00,Accounts,/balance,PUT,USR-13604,web,1688,11357,121.79,200,NONE,23,48,76,48.73,60.02,48.77,False,BASIC,0,1,3,0,1,0,Normal,0,0.12594527343169867,0.22446714328247364,0.0061010374,0.14726764,0,0,0,0
API-20250508140945-9KXL5IP9MQ,2025-05-08 14:09:00,Accounts,/details,POST,USR-66241,mobile,4478,13029,68.06,200,NONE,10,42,94,65.1,65.6,35.71,False,API_KEY,0,14,3,0,0,0,Normal,0,0.10104955393345061,0.15837022714751667,0.005584691,0.13919374,0,0,0,0
API-20250403201546-RV2HC5DDAE,2025-04-03 20:15:00,Auth,/login,POST,USR-55148,mobile,4494,5820,111.81,200,NONE,25,15,73,41.98,56.27,37.53,False,BASIC,0,20,3,0,0,0,Normal,0,0.0901916815784542,0.09683878073750977,0.004176517,0.16955975,0,0,0,0
API-20250216071321-10OAU9XBY7,2025-02-16 07:13:00,Payments,/pay,POST,USR-95324,web,1165,8775,37.2,200,NONE,20,22,90,66.1,76.73,14.92,False,OAuth2,0,7,6,1,0,0,Normal,0,0.13282889153561883,0.2790589968972472,0.003754225,0.11567345,0,0,0,0
API-20250601001757-01X3G28NQQ,2025-06-01 00:17:00,Loans,/apply,DELETE,USR-80790,web,1862,12850,84.07,200,NONE,28,36,61,44.16,57.33,39.74,False,JWT,0,0,6,1,1,0,Normal,0,0.1521190715176278,0.32989978925285146,0.0040612393,0.122396186,0,0,0,0
API-20250609071732-LCE7V15M1P,2025-06-09 07:17:00,Cards,/block,PUT,USR-15890,system,1566,3963,57.42,200,NONE,27,54,41,46.05,42.28,38.97,False,BASIC,0,7,0,0,0,0,Normal,0,0.08627559256187774,0.15893787180279786,0.00895375,0.090935156,0,0,0,0
API-20250518180226-E5FLG8FD50,2025-05-18 18:02:00,Auth,/logout,POST,USR-25596,system,1516,12323,123.5,200,NONE,1,49,20,35.41,60.73,50.63,False,API_KEY,0,18,6,1,0,0,Normal,0,0.1297197728698768,0.23456182246143154,0.006797587,0.14779991,0,0,0,0
API-20250203154427-FNRCQ0ZJF2,2025-02-03 15:44:00,Loans,/status,GET,USR-18015,web,2245,6270,3135.19,504,TIMEOUT,26,12,44,68.41,70.33,2813.68,False,MFA,0,15,0,0,0,1,Timeout,7,0.2826622537985811,0.6826739664272575,0.016840262,0.14847253,1,1,0,0
API-20250507125054-WS51C1S2XA,2025-05-07 12:50:00,Payments,/transfer,DELETE,USR-15758,mobile,3145,13479,85.9,200,NONE,20,60,82,60.55,74.72,37.04,False,API_KEY,0,12,2,0,0,0,Normal,0,0.1490942170567664,0.2018007754452087,0.00515036,0.24033152,0,0,0,0
API-20250604205559-SOEMKXCL0G,2025-06-04 20:55:00,Auth,/refresh,GET,USR-51731,web,3093,6392,90.74,200,NONE,18,26,62,53.53,49.65,30.97,False,API_KEY,0,20,2,0,0,0,Normal,0,0.09290478346794544,0.09285633543281847,0.0020677932,0.18379022,0,0,0,0
API-20250422145316-0FKZU6G3YY,2025-04-22 14:53:00,Auth,/refresh,PUT,USR-26473,system,657,4484,40.42,200,NONE,25,54,49,62.21,40.99,13.84,False,MFA,0,14,1,0,0,0,Normal,0,0.10822452561411418,0.16785400882670753,0.0053640315,0.15145554,0,0,0,0
API-20250223011424-70VD036MB1,2025-02-23 01:14:00,Cards,/limit,GET,USR-47952,system,4317,12199,83.46,200,NONE,4,53,25,47.29,60.2,51.5,False,BASIC,0,1,6,1,1,0,Normal,0,0.1672106449188134,0.2878152570706131,0.005503138,0.20831354,0,0,0,0
API-20250513143809-I3RLZ10AQ6,2025-05-13 14:38:00,Payments,/transfer,DELETE,USR-84499,web,3929,5927,66.67,200,NONE,3,26,10,49.57,69.23,15.79,False,OAuth2,0,14,1,0,0,0,Normal,0,0.12100959239143344,0.1965735315975014,0.005552358,0.16090289,0,0,0,0
API-20250623092623-EWZR2LWYPP,2025-06-23 09:26:00,Cards,/activate,DELETE,USR-55302,mobile,2982,14820,62.81,200,NONE,17,41,96,54.05,59.34,31.34,False,BASIC,0,9,0,0,0,0,Normal,0,0.11429132424068618,0.1568962073630741,0.004824483,0.18115328,0,0,0,0
API-20250601010934-EI3FOHGOZX,2025-06-01 01:09:00,Payments,/pay,PUT,USR-62251,system,660,9522,68.5,200,NONE,4,44,78,74.46,51.92,41.16,False,BASIC,0,1,6,1,1,0,Normal,0,0.18238832039557007,0.3846665131426485,0.0040836073,0.15841484,0,0,0,0
API-20250527181555-9DAWZ8Z9TY,2025-05-27 18:15:00,Accounts,/details,PUT,USR-81991,web,1961,10821,84.36,200,NONE,5,35,98,57.67,49.38,38.77,False,JWT,0,18,1,0,0,0,Normal,0,0.09824203533236002,0.14315156138848703,0.004008539,0.147566,0,0,0,0
API-20250403231617-KX166QD7W5,2025-04-03 23:16:00,Cards,/activate,PUT,USR-52576,system,2968,10559,67.45,200,NONE,30,26,77,41.4,41.76,31.38,False,MFA,0,23,3,0,1,0,Normal,0,0.1580947749311033,0.2504544062522957,0.007401102,0.21642882,0,0,0,0
API-20250219012310-UG2FLTJT9U,2025-02-19 01:23:00,Cards,/activate,POST,USR-65777,mobile,1178,12259,70.57,200,NONE,28,16,20,38.37,50.66,35.15,False,MFA,0,1,2,0,1,0,Normal,0,0.12313909463715732,0.19770559435172913,0.003877363,0.16783433,0,0,0,0
API-20250705095143-LKHMD443VM,2025-07-05 09:51:00,Payments,/transfer,PUT,USR-77302,mobile,1723,9024,69.39,200,NONE,3,46,37,47.43,59.51,23.76,False,BASIC,0,9,5,1,0,0,Normal,0,0.09382835376722676,0.19021968720556978,0.0038280052,0.08743737,0,0,0,0
API-20250425074209-GMV1SBZ3JW,2025-04-25 07:42:00,Auth,/refresh,GET,USR-13259,mobile,1279,13312,44.95,200,NONE,11,45,28,37.24,48.32,13.62,False,JWT,0,7,4,0,0,0,Normal,0,0.06987289994789316,0.12714054399604063,0.0069407276,0.07553743,0,0,0,0
API-20250331204742-NAMLVUAQGY,2025-03-31 20:47:00,Accounts,/balance,DELETE,USR-23033,mobile,2212,14944,103.92,200,NONE,24,32,77,66.64,47.17,34.26,False,MFA,0,20,0,0,0,0,Normal,0,0.12256407555794314,0.24029200443940152,0.0092674745,0.11813275,0,0,0,0
API-20250622194048-HHJ9J6HARM,2025-06-22 19:40:00,Auth,/mfa,DELETE,USR-26904,mobile,1331,3147,96.97,200,NONE,2,56,78,49.02,48.93,41.94,False,OAuth2,0,19,6,1,0,0,Normal,0,0.13067313182107268,0.3178636098541814,0.006091148,0.06806464,0,0,0,0
API-20250415053456-T2C5CK0E70,2025-04-15 05:34:00,Loans,/apply,DELETE,USR-91094,system,3699,6757,31.24,200,NONE,28,52,16,49.2,47.67,28.17,False,OAuth2,0,5,1,0,1,0,Normal,0,0.10914381376375526,0.2376625458775392,0.005470717,0.08429818,0,0,0,0
API-20250603004602-RZWF8PFC95,2025-06-03 00:46:00,Auth,/refresh,GET,USR-40085,web,2233,3637,101.23,200,NONE,16,16,89,62.79,88.51,29.5,False,OAuth2,0,0,1,0,1,0,Normal,0,0.12795949027632503,0.2825139271674999,0.011190524,0.09017402,0,0,0,0
API-20250408172638-85THVBXEF9,2025-04-08 17:26:00,Payments,/history,POST,USR-82311,mobile,2380,3885,60.82,200,NONE,25,39,80,46.69,61.91,30.95,False,JWT,0,17,1,0,0,0,Normal,0,0.05746982413208882,0.09860556047935488,0.002631071,0.07117284,0,0,0,0
API-20250426190302-2OLHM460J0,2025-04-26 19:03:00,Loans,/apply,PUT,USR-38971,system,3334,13353,61.88,200,NONE,29,53,70,45.37,67.93,23.26,False,JWT,0,19,5,1,0,0,Normal,0,0.10097458550421985,0.210429016827452,0.0056405873,0.08685415,0,0,0,0
API-20250508202100-BZZZEK530K,2025-05-08 20:21:00,Auth,/refresh,DELETE,USR-49010,web,4561,14489,49.16,200,NONE,12,24,23,37.67,54.55,11.51,False,BASIC,0,20,3,0,0,0,Normal,0,0.08432830235333566,0.19400765076380444,0.0025731835,0.056404073,0,0,0,0
API-20250227150939-X7NR30W9T7,2025-02-27 15:09:00,Cards,/limit,PUT,USR-87590,web,423,5748,27.21,200,NONE,6,22,11,65.88,50.95,29.74,False,MFA,0,15,3,0,0,0,Normal,0,0.1217832769547168,0.15752849242665276,0.006825461,0.20099588,0,0,0,0
API-20250416112041-9IDNDIPPPX,2025-04-16 11:20:00,Loans,/apply,POST,USR-11171,web,4296,6011,58.04,200,NONE,18,26,28,46.54,52.83,22.7,False,API_KEY,0,11,2,0,0,0,Normal,0,0.06857145609439023,0.09625461606623552,0.0013758857,0.10808387,0,0,0,0
API-20250224170706-DHDHUILBWC,2025-02-24 17:07:00,Loans,/status,PUT,USR-48485,system,4993,9458,105.33,200,NONE,4,42,45,47.94,43.33,29.96,False,BASIC,0,17,0,0,0,0,Normal,0,0.10276078756416746,0.16288906654759966,0.008402421,0.13699088,0,0,0,0
API-20250214124028-PTGWBKWCMG,2025-02-14 12:40:00,Accounts,/balance,GET,USR-35853,web,4678,9181,111.38,200,NONE,20,33,17,60.76,54.74,35.58,False,OAuth2,0,12,4,0,0,0,Normal,0,0.08687408129271412,0.14927732666646076,0.0037232474,0.10762167,0,0,0,0
API-20250219181735-NM9ZHZS5L2,2025-02-19 18:17:00,Cards,/block,POST,USR-65187,mobile,454,10326,55.8,200,NONE,23,52,8,44.51,47.51,26.85,False,API_KEY,0,18,2,0,0,0,Normal,0,0.11664628205538234,0.16802291243420361,0.005558098,0.17635784,0,0,0,0
API-20250213205658-27J7OEKEAQ,2025-02-13 20:56:00,Accounts,/details,GET,USR-61800,system,1156,1622,50.65,200,NONE,4,28,53,43.71,73.36,22.38,False,MFA,0,20,3,0,0,0,Normal,0,0.09980098295393718,0.15106272923002043,0.0054970626,0.14284316,0,0,0,0
API-20250528143940-EBL3A6BQ12,2025-05-28 14:39:00,Payments,/transfer,DELETE,USR-39859,web,1060,7824,111.43,200,NONE,415,13,24,32.98,63.19,37.46,False,JWT,0,14,2,0,0,0,Normal,0,0.16692997600913287,0.28610764235348235,0.009399463,0.20528282,0,0,0,0
API-20250310170341-ZNA1J0152C,2025-03-10 17:03:00,Accounts,/update,GET,USR-92301,mobile,3376,1997,114.95,200,NONE,11,38,96,61.54,73.05,35.14,False,BASIC,0,17,0,0,0,0,Normal,0,0.1311986481376718,0.1584436528133543,0.005701261,0.22945103,0,0,0,0
API-20250613154610-CN8XX97B46,2025-06-13 15:46:00,Auth,/refresh,DELETE,USR-31438,web,4315,14356,75.48,429,RATE_LIMIT,610,819,649,98.62,80.97,40.7,True,API_KEY,10,15,4,0,0,1,Abuse API,10,0.3500242775483036,0.8142884081760361,0.019575937,0.21620849,1,1,0,0
API-20250223194606-5LV8J9U6ZL,2025-02-23 19:46:00,Cards,/limit,DELETE,USR-70094,system,4523,10644,75.93,200,NONE,11,56,44,65.37,43.05,19.61,False,OAuth2,0,19,6,1,0,0,Normal,0,0.1618958304025426,0.2995940718830211,0.0059374864,0.18015593,0,0,0,0
API-20250209155352-S7A6CNL3ZV,2025-02-09 15:53:00,Loans,/repay,GET,USR-44825,web,3915,10961,68.91,200,NONE,11,23,19,47.06,55.3,21.16,False,OAuth2,0,15,6,1,0,0,Normal,0,0.13393507722581702,0.21372148637109334,0.0030210984,0.18506265,0,0,0,0
API-20250411144508-OVA3HIAJVJ,2025-04-11 14:45:00,Accounts,/details,POST,USR-43786,web,4348,11099,140.44,200,NONE,11,34,48,68.59,53.8,32.33,False,JWT,0,14,4,0,0,0,Normal,0,0.08283435204328987,0.12340015336727776,0.0043394445,0.12076346,0,0,0,0
API-20250317204030-28W2R4GGX7,2025-03-17 20:40:00,Cards,/block,PUT,USR-68881,web,4914,11664,4912.65,504,TIMEOUT,18,45,74,50.91,60.43,2628.93,False,BASIC,0,20,0,0,0,1,Timeout,7,0.3000926306123783,0.7633054607436804,0.021372315,0.11560012,1,1,0,0
API-20250405064130-2D7P5VZPUQ,2025-04-05 06:41:00,Cards,/limit,DELETE,USR-43489,system,1152,3282,101.43,200,NONE,14,52,82,57.34,59.25,26.04,False,API_KEY,0,6,5,1,0,0,Normal,0,0.11547862227791472,0.20549481553312912,0.004581181,0.13635987,0,0,0,0
API-20250514210314-5JBCQZKE7Q,2025-05-14 21:03:00,Accounts,/update,PUT,USR-65630,mobile,4201,10031,72.34,200,NONE,8,28,33,31.6,56.88,30.23,False,JWT,0,21,2,0,0,0,Normal,0,0.12176642228584632,0.18081773547593188,0.0060936958,0.17838784,0,0,0,0
API-20250705192012-SD9N9E0VO5,2025-07-05 19:20:00,Loans,/apply,DELETE,USR-18198,mobile,4045,2852,716.66,200,NONE,20,25,4384,87.59,89.69,225.35,False,API_KEY,0,19,5,1,0,1,Explosion trafic,2,0.33034539119278317,0.601492625351993,0.06508155,0.324462,2,1,1,0
API-20250628155233-DBPXCAEYJV,2025-06-28 15:52:00,Accounts,/update,GET,USR-94792,mobile,4647,2606,4300.21,504,TIMEOUT,8,21,86,71.69,72.47,1929.29,False,API_KEY,0,15,5,1,0,1,Timeout,7,0.39531574501338484,0.777466173581567,0.074617684,0.33386338,2,1,1,0
API-20250526081321-FA2ES80BWK,2025-05-26 08:13:00,Loans,/repay,PUT,USR-49288,mobile,4745,1834,33.2,200,NONE,2,41,82,56.65,52.55,20.94,False,JWT,0,8,0,0,0,0,Normal,0,0.157957103669476,0.19052520377883755,0.007842114,0.275504,0,0,0,0
API-20250201081228-TIXR64BIGI,2025-02-01 08:12:00,Loans,/apply,POST,USR-63237,mobile,1424,10139,83.33,200,NONE,19,51,70,42.85,63.41,25.74,False,BASIC,0,8,5,1,0,0,Normal,0,0.14893474543185267,0.13835934528700955,0.0015948451,0.30685005,0,0,0,0
API-20250704101457-87CGNPQMV1,2025-07-04 10:14:00,Loans,/status,DELETE,USR-28725,web,4271,596,93.36,200,NONE,19,45,28,45.59,70.69,4.5,False,BASIC,0,10,4,0,0,0,Normal,0,0.13369405922684832,0.1734933085149158,0.0053459774,0.22224289,0,0,0,0
API-20250621043245-12MPKWLY5V,2025-06-21 04:32:00,Accounts,/balance,PUT,USR-85232,mobile,1147,8968,56.17,429,RATE_LIMIT,437,1764,957,90.34,96.43,31.58,True,MFA,10,4,5,1,1,1,Abuse API,10,0.40057550924573393,0.9283600094185487,0.02094663,0.2524199,1,1,0,0
API-20250416215612-QA34IDHVL7,2025-04-16 21:56:00,Loans,/status,POST,USR-73262,system,1013,11895,88.05,200,NONE,14,51,80,67.08,54.62,19.04,False,OAuth2,0,21,2,0,0,0,Normal,0,0.1322308893294121,0.13357896021857416,0.0029540663,0.26015964,0,0,0,0
API-20250317113219-VM02AAUMU2,2025-03-17 11:32:00,Accounts,/details,PUT,USR-67090,system,1044,4602,80.31,200,NONE,12,25,32,56.91,60.76,27.9,False,BASIC,0,11,0,0,0,0,Normal,0,0.1422754096079858,0.12447904233678928,0.004385594,0.2979616,0,0,0,0
API-20250405164048-IFU67G59DG,2025-04-05 16:40:00,Loans,/status,POST,USR-47915,web,2869,839,3578.35,504,TIMEOUT,4,51,22,42.22,67.48,2036.88,False,JWT,0,16,5,1,0,1,Timeout,7,0.36743257785407585,0.7322404580434524,0.02233257,0.3477247,2,1,0,1
API-20250225050421-VSKQC6PQES,2025-02-25 05:04:00,Accounts,/details,POST,USR-18862,mobile,1176,10820,3669.88,504,TIMEOUT,16,52,68,59.04,48.77,2021.83,False,BASIC,0,5,1,0,1,1,Timeout,7,0.3200412508388069,0.7323351253687461,0.026197061,0.20159157,1,1,0,0
API-20250626055247-ERCYB2LR0J,2025-06-26 05:52:00,Loans,/status,DELETE,USR-31600,mobile,1326,4248,105.2,200,NONE,20,28,70,50.57,75.29,45.42,False,MFA,0,5,3,0,1,0,Normal,0,0.12843752160994246,0.18308119910815462,0.0034685018,0.19876286,0,0,0,0
API-20250328062654-CCHV5ADVNM,2025-03-28 06:26:00,Payments,/history,POST,USR-45952,web,2042,4900,88.0,200,NONE,18,55,36,52.67,66.03,25.97,False,JWT,0,6,4,0,0,0,Normal,0,0.10217448059360734,0.10103215181873894,0.007469878,0.19802141,0,0,0,0
API-20250311031252-3XOHMSFUPC,2025-03-11 03:12:00,Payments,/pay,DELETE,USR-16135,mobile,3029,9082,78.61,200,NONE,27,27,100,64.85,71.89,32.38,False,BASIC,0,3,1,0,1,0,Normal,0,0.13335829273464295,0.2231210213706497,0.004778226,0.17217563,0,0,0,0
API-20250323030523-JV1J1VRG5D,2025-03-23 03:05:00,Accounts,/details,DELETE,USR-82994,web,4173,3791,2806.2,504,TIMEOUT,28,32,89,46.97,77.4,2681.49,False,BASIC,0,3,6,1,1,1,Timeout,6,0.38807674202395326,0.8264674791119352,0.048177276,0.28958547,2,1,1,0
API-20250519133226-GR1UR38558,2025-05-19 13:32:00,Loans,/apply,POST,USR-43433,web,1290,5941,69.14,429,RATE_LIMIT,813,918,528,81.44,88.85,15.06,True,JWT,9,13,0,0,0,1,Abuse API,7,0.3649007356254268,0.7372982374840998,0.010938531,0.34646544,2,1,0,1
API-20250603222108-UCLGBDPLSS,2025-06-03 22:21:00,Payments,/pay,POST,USR-63637,web,2348,4299,4575.11,504,TIMEOUT,4,49,99,54.06,84.75,2935.24,False,MFA,0,22,1,0,0,1,Timeout,7,0.4603072487937883,0.8041591353349314,0.02563637,0.55112624,2,1,0,1
API-20250504000014-NV62CFEXA8,2025-05-04 00:00:00,Cards,/activate,GET,USR-45022,mobile,2789,2913,62.56,200,NONE,448,16,15,36.82,58.05,26.38,False,MFA,0,0,6,1,1,1,Activite nocturne suspecte,2,0.3090182202746245,0.42533574761890547,0.011887019,0.4898319,2,1,0,1
API-20250219083348-23VG6GCSPC,2025-02-19 08:33:00,Loans,/status,GET,USR-91794,mobile,3271,10485,82.77,200,NONE,586,39,25,59.75,34.55,29.51,False,OAuth2,0,8,2,0,0,1,Comportement anormal,0,0.3031418286029397,0.34175339054730497,0.011193118,0.556479,1,0,0,1
API-20250629062501-GIDNHEGBV4,2025-06-29 06:25:00,Auth,/logout,POST,USR-96878,system,4891,1920,40.73,200,NONE,16,51,38,32.83,52.46,27.9,False,JWT,0,6,6,1,0,1,Comportement anormal,0,0.21533843541338024,0.2508829359470003,0.0076378062,0.38749456,1,0,0,1
API-20250413154457-8ZR5963L29,2025-04-13 15:44:00,Auth,/mfa,GET,USR-83689,web,3895,14404,109.86,200,NONE,22,47,23,47.11,48.73,34.28,False,OAuth2,0,15,6,1,0,0,Normal,0,0.13808448462478182,0.27217750731980384,0.004076993,0.13799895,0,0,0,0
API-20250504094351-RAQPEBD524,2025-05-04 09:43:00,Cards,/activate,DELETE,USR-16341,mobile,1750,8866,2013.6,504,TIMEOUT,28,11,42,38.68,56.39,1972.0,False,MFA,0,9,6,1,0,1,Timeout,6,0.26660058571305617,0.672659091231428,0.013494818,0.11364785,1,1,0,0
API-20250503053812-61K7D8JWA0,2025-05-03 05:38:00,Payments,/transfer,DELETE,USR-42926,web,4511,10884,3568.68,504,TIMEOUT,5,12,46,35.39,61.36,2887.12,False,API_KEY,0,5,5,1,1,1,Timeout,7,0.3555010687301077,0.8544845673410648,0.018224865,0.19379377,1,1,0,0
API-20250304075550-OMZ306707G,2025-03-04 07:55:00,Accounts,/balance,GET,USR-58226,web,1000,4023,82.95,200,NONE,29,17,30,38.71,43.85,28.64,False,JWT,0,7,1,0,0,0,Normal,0,0.14389377769941136,0.17505843004924196,0.009458445,0.24716446,0,0,0,0
API-20250324220421-126DR9MG6O,2025-03-24 22:04:00,Loans,/apply,GET,USR-11341,mobile,4845,6209,27.97,200,NONE,5,17,76,53.53,57.44,15.62,False,JWT,0,22,0,0,0,0,Normal,0,0.16261633112115806,0.17003944792846276,0.0066206986,0.31118885,0,0,0,0
API-20250624145842-TP5AFSFPP9,2025-06-24 14:58:00,Loans,/status,DELETE,USR-14181,system,1010,3401,59.44,200,NONE,6,28,66,47.49,55.66,15.22,False,API_KEY,0,14,1,0,0,0,Normal,0,0.14552058436978713,0.14206406713676023,0.0027330988,0.2917646,0,0,0,0
API-20250612215210-I4ZJOEYYBX,2025-06-12 21:52:00,Accounts,/update,GET,USR-71140,system,3560,10028,4677.31,504,TIMEOUT,24,8,10,49.48,60.44,1292.45,False,API_KEY,0,21,3,0,0,1,Timeout,7,0.3132659913640075,0.6466367700072685,0.015816292,0.2773449,1,1,0,0
API-20250401115211-7L13J9KK6X,2025-04-01 11:52:00,Auth,/refresh,PUT,USR-56131,web,4709,5801,97.19,200,NONE,7,6,91,55.08,55.6,26.75,False,JWT,0,11,1,0,0,0,Normal,0,0.10873836828991286,0.15217632774187664,0.006615976,0.1674228,0,0,0,0
API-20250601042524-KQP8UCU0S3,2025-06-01 04:25:00,Auth,/login,PUT,USR-41595,system,4346,14740,59.78,200,NONE,20,28,58,59.44,58.44,18.64,False,OAuth2,0,4,6,1,1,0,Normal,0,0.16569237001783782,0.3621222526463757,0.0021370973,0.13281776,0,0,0,0
API-20250603005351-52CRPNZUO3,2025-06-03 00:53:00,Loans,/repay,GET,USR-10230,mobile,2618,14061,54.81,200,NONE,16,51,36,60.96,49.98,23.92,False,API_KEY,0,0,1,0,1,0,Normal,0,0.1500055847743451,0.28721997804695354,0.0047608125,0.15803596,0,0,0,0
API-20250227095606-XHKCVX4BVI,2025-02-27 09:56:00,Auth,/refresh,POST,USR-83149,web,4958,13775,94.61,200,NONE,7,46,23,58.76,63.08,26.95,False,JWT,0,9,3,0,0,0,Normal,0,0.08546657642441273,0.11558374528116824,0.0046573686,0.13615862,0,0,0,0
API-20250210225038-JLAQROMEP8,2025-02-10 22:50:00,Accounts,/update,PUT,USR-88979,system,478,11906,2659.69,504,TIMEOUT,27,54,94,56.7,99.86,1212.44,False,MFA,0,22,0,0,0,1,Timeout,8,0.3420088489163537,0.7089424578275142,0.14608988,0.1709942,2,1,1,0
API-20250222091214-HKTV7EU3B1,2025-02-22 09:12:00,Auth,/mfa,GET,USR-63855,web,2976,6045,59.34,200,NONE,16,58,64,61.46,52.61,17.9,False,OAuth2,0,9,5,1,0,0,Normal,0,0.1440496310020868,0.19418594251957055,0.003971104,0.23399185,0,0,0,0
API-20250209170050-VVL5V8SEL4,2025-02-09 17:00:00,Loans,/status,DELETE,USR-23023,web,1167,6666,105.4,200,NONE,28,9,49,53.1,58.78,23.44,False,OAuth2,0,17,6,1,0,0,Normal,0,0.1379041252747187,0.24698966977075007,0.006124607,0.1605981,0,0,0,0
API-20250523113156-ZEIHJJQB8H,2025-05-23 11:31:00,Loans,/status,PUT,USR-57670,mobile,2420,12497,62.66,200,NONE,28,59,53,69.03,42.07,22.47,False,OAuth2,0,11,4,0,0,0,Normal,0,0.11380039800791619,0.21503232422921595,0.003227,0.12314187,0,0,0,0
API-20250328065707-P9V6VHILZG,2025-03-28 06:57:00,Auth,/login,PUT,USR-11203,system,1840,3548,75.36,200,NONE,10,7,49,43.61,50.02,39.62,False,API_KEY,0,6,4,0,0,0,Normal,0,0.1124057980159238,0.15588850320259182,0.008619038,0.17270985,0,0,0,0
API-20250702094223-8825HLY4ON,2025-07-02 09:42:00,Loans,/apply,GET,USR-29724,system,1815,3511,110.92,200,NONE,8,31,92,38.84,58.47,33.02,False,API_KEY,0,9,2,0,0,0,Normal,0,0.06351029619457521,0.07987234726197119,0.008335024,0.10232352,0,0,0,0
API-20250526142600-4GE9XI3E4C,2025-05-26 14:26:00,Auth,/refresh,POST,USR-59379,system,3680,3102,53.62,429,RATE_LIMIT,476,1257,322,90.88,89.56,19.12,True,BASIC,8,14,0,0,0,1,Abuse API,10,0.2844195005178482,0.6985375953853221,0.01697256,0.13774835,1,1,0,0
API-20250317185131-P8X2DDTZKD,2025-03-17 18:51:00,Auth,/mfa,POST,USR-19434,mobile,3558,7327,70.23,200,NONE,9,47,21,44.09,60.23,34.49,False,BASIC,0,18,0,0,0,0,Normal,0,0.06401098252672821,0.09759275047373384,0.0043392456,0.09010095,0,0,0,0
API-20250308041618-TVXNFX4XLX,2025-03-08 04:16:00,Accounts,/balance,PUT,USR-41178,system,1049,6940,55.75,200,NONE,28,53,62,62.25,60.35,20.38,False,BASIC,0,4,5,1,1,0,Normal,0,0.11003719427805558,0.2793553076459889,0.0072573307,0.043498944,0,0,0,0
API-20250702184933-5FT7B8Z1T1,2025-07-02 18:49:00,Loans,/status,DELETE,USR-43093,mobile,3587,5974,77.54,200,NONE,21,19,13,47.8,46.67,8.88,False,OAuth2,0,18,2,0,0,0,Normal,0,0.08685749353196846,0.17835321216774364,0.0033044845,0.078914784,0,0,0,0
API-20250523083335-A99GREVMG9,2025-05-23 08:33:00,Auth,/mfa,DELETE,USR-84721,mobile,1077,3973,94.17,200,NONE,9,43,16,43.66,42.16,17.0,False,BASIC,0,8,4,0,0,0,Normal,0,0.12243773929908557,0.15895756200357322,0.010292744,0.19806291,0,0,0,0
API-20250428110722-IBCM64F9U3,2025-04-28 11:07:00,Payments,/pay,DELETE,USR-25481,system,832,1990,88.03,200,NONE,29,37,73,61.56,70.96,34.11,False,BASIC,0,11,0,0,0,0,Normal,0,0.11349070644198193,0.19059388192946713,0.0050214566,0.14485678,0,0,0,0
API-20250612034808-M3TD9DVLD5,2025-06-12 03:48:00,Auth,/refresh,PUT,USR-35344,web,329,5642,101.05,200,NONE,27,27,15,48.6,71.89,37.29,False,OAuth2,0,3,3,0,1,0,Normal,0,0.12582254066174667,0.2728891232343149,0.007142324,0.097436175,0,0,0,0
API-20250504110815-NTS0RNY2KA,2025-05-04 11:08:00,Cards,/limit,PUT,USR-24516,mobile,2642,13805,1031.57,200,NONE,7,20,4089,94.33,85.32,423.73,False,MFA,0,11,6,1,0,1,Explosion trafic,2,0.2644474942730709,0.5967807095115912,0.012091254,0.18447052,1,1,0,0
API-20250428010553-R3YKS4OMMA,2025-04-28 01:05:00,Payments,/history,GET,USR-85618,system,2752,1911,43.84,200,NONE,10,54,60,59.21,54.47,24.29,False,JWT,0,1,0,0,1,0,Normal,0,0.1809782060216615,0.2675046383997796,0.002849982,0.27258,0,0,0,0
API-20250605180549-JTBOFRLGYM,2025-06-05 18:05:00,Payments,/transfer,DELETE,USR-69909,system,2786,13854,94.98,200,NONE,14,11,23,40.0,55.94,50.84,False,API_KEY,0,18,3,0,0,0,Normal,0,0.1707712716694237,0.18427572929056324,0.005769987,0.3222681,0,0,0,0
API-20250416231458-6DK8ZGNKEA,2025-04-16 23:14:00,Cards,/limit,DELETE,USR-39398,system,2162,4694,76.06,200,NONE,17,31,31,39.86,69.11,33.55,False,API_KEY,0,23,2,0,1,0,Normal,0,0.1856105639524929,0.25109992965688477,0.00798573,0.29774603,0,0,0,0
