Event_id,Timestamp,Application_name,Server_instance,Environment,User_id,User_type,Endpoint,Http_method,Http_status_code,Response_time_ms,Db_query_time_ms,Cpu_usage_percent,Memory_usage_percent,Thread_pool_usage_percent,Db_connection_pool_usage,Error_code,Retry_count,Active_users_current,Transactions_per_minute,Cache_hit_ratio,Config_version,Deployment_version,Payload_size_bytes,Response_size_bytes,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
APP05804,11/10/2025 15:11,Core_banking,CO10,Prod,S978,Auditor,/deposit,OPTIONS,503,177,108,29,40,73,32,NONE,0,2338,214,0.47,cfg_5,v1.5,283,4742,0,Normal,0,0.2812037361516062,0.33456524993583675,0.15789458,0.35115138,0,0,0,0
APP05805,7/25/2025 21:58,Reporting,RE07,Staging,S406,Employee,/loan_approval,GET,503,223,205,28,37,100,66,NONE,2,2706,978,0.28,cfg_5,v3.2,3880,4044,0,Normal,0,0.31318622880697566,0.4148275123095607,0.29698837,0.2277428,0,0,0,0
APP05806,9/22/2025 8:06,Atm_system,AT17,Staging,S719,Admin,/refund_request,DELETE,200,171,151,25,32,81,61,NONE,4,1088,199,0.41,cfg_6,v1.1,876,2102,0,Normal,0,0.335403107736016,0.4706566278144856,0.17894335,0.35660934,0,0,0,0
APP05807,7/27/2025 0:09,Core_banking,CO13,Dev,S820,Employee,/funds_transfer_external,OPTIONS,429,249,214,21,38,81,67,NONE,4,2580,975,0.86,cfg_2,v1.3,3177,4747,0,Normal,0,0.2771588596505488,0.26717246556358487,0.1951704,0.3691337,0,0,0,0
APP05808,6/22/2025 19:54,Mobile_app,MO13,Qa,S406,Admin,/fraud_check,GET,400,166,165,25,58,69,57,AUTH_FAILED,9,9200,707,0.76,cfg_10,v1.2,3487,6414,0,Normal,0,0.3524740401180864,0.47088008024462497,0.14234525,0.4441968,0,0,0,0
APP05809,8/30/2025 3:54,Fraud_detection,FR06,Staging,C394,Client,/system_health,POST,502,776,174,51,54,79,62,DB_TIMEOUT,1,4544,469,0.44,cfg_7,v2.0,4392,7439,0,Normal,0,0.2634776137371195,0.2897207370696462,0.07140625,0.42930585,0,0,0,0
APP05810,6/9/2025 20:14,Reporting,RE17,Prod,S273,Admin,/limit_change_request,GET,202,237,214,27,39,47,63,NONE,1,2624,766,0.48,cfg_1,v1.1,2519,7603,0,Normal,0,0.3745089222383858,0.532491877493966,0.15226355,0.43877134,0,0,0,0
APP05811,7/7/2025 8:28,Loan_management,LO06,Preprod,C187,Client,/config_update,PATCH,404,189,193,39,41,62,60,NONE,5,2531,928,0.47,cfg_10,v1.1,1266,9609,0,Normal,0,0.23237766205431973,0.23407661554700002,0.21156211,0.25149426,0,0,0,0
APP05812,6/6/2025 3:20,Core_banking,CO16,Staging,S426,Admin,/credit_check,PATCH,400,158,135,31,55,65,48,NONE,3,2781,680,0.68,cfg_4,v2.1,1357,2129,0,Normal,0,0.17641838919292954,0.20228812936458201,0.074960895,0.25200614,0,0,0,0
APP05813,7/9/2025 2:51,Loan_management,LO19,Preprod,S500,System,/user_registration,PATCH,202,156,213,30,47,79,80,NONE,3,3996,998,0.64,cfg_8,v2.0,1647,1166,0,Normal,0,0.2279243143358107,0.29390896021076307,0.22497433,0.16488965,0,0,0,0
APP05814,7/1/2025 7:39,Payment_gateway,PA13,Preprod,S317,Auditor,/statement_request,GET,403,385,186,32,41,53,100,NONE,0,801,-46,0.77,cfg_10,v2.1,867,7329,0,Normal,0,0.3045749528486032,0.4798250982995327,0.13425246,0.2996473,0,0,0,0
APP05815,8/19/2025 23:57,Api_gateway,AP19,Staging,C484,Client,/account_unfreeze,OPTIONS,404,238,180,30,42,36,59,NONE,1,1551,473,0.88,cfg_3,v1.3,4048,5629,0,Normal,0,0.32701550311227995,0.46251025457323663,0.097779885,0.42075637,0,0,0,0
APP05816,6/2/2025 23:52,Payment_gateway,PA02,Dev,C968,Client,/batch_process,OPTIONS,503,235,135,47,38,68,49,NONE,2,3412,96,0.46,cfg_8,v3.1,1753,3742,0,Normal,0,0.3029899461937041,0.27749263908627364,0.08958074,0.54189646,0,0,0,0
APP05817,8/29/2025 16:35,Fraud_detection,FR09,Prod,S946,External_api,/funds_transfer_internal,GET,401,1272,1495,35,36,74,65,DB_TIMEOUT,0,2721,552,0.37,cfg_4,v1.4,2235,7319,0,Normal,0,0.25783877898389235,0.2210076921920221,0.033441357,0.5190673,0,0,0,0
APP05818,8/7/2025 19:24,Fraud_detection,FR11,Qa,S501,Auditor,/card_unblock,DELETE,404,654,260,25,36,51,100,NONE,2,1546,-25,0.68,cfg_5,v1.3,704,5161,0,Normal,0,0.31645961666605565,0.38822443975513266,0.09273113,0.46842328,0,0,0,0
APP05819,8/15/2025 2:04,Api_gateway,AP09,Qa,C339,Client,/account_opening,DELETE,400,173,232,47,53,87,68,NONE,1,4397,343,0.55,cfg_10,v2.2,1024,3076,0,Normal,0,0.24222831292012778,0.3673583824354245,0.099055156,0.2602714,0,0,0,0
APP05820,10/23/2025 7:41,Api_gateway,AP05,Qa,S818,Employee,/logout,POST,401,219,205,51,63,75,63,AUTH_FAILED,13,6653,353,0.96,cfg_5,v1.4,3393,8084,1,Comportement utilisateur anormal,4,0.2834170858066212,0.5644123926761542,0.092178546,0.19366032,1,1,0,0
APP05821,9/16/2025 5:09,Card_processing,CA01,Preprod,S755,External_api,/loan_apply,PATCH,503,167,159,28,40,41,65,NONE,3,1787,377,0.46,cfg_1,v3.0,3150,4463,0,Normal,0,0.21097016127631343,0.26708327730671394,0.04751477,0.31831244,0,0,0,0
APP05822,8/6/2025 6:42,Core_banking,CO20,Dev,S625,Employee,/loan_repay,DELETE,409,255,155,24,32,67,65,NONE,4,1012,545,0.92,cfg_8,v1.2,3061,9594,0,Normal,0,0.25441719624839865,0.3517039800716234,0.110044666,0.30150294,0,0,0,0
APP05823,7/23/2025 6:55,Core_banking,CO20,Dev,S944,Employee,/withdraw,OPTIONS,403,248,284,40,43,70,69,NONE,1,2493,823,0.67,cfg_7,v3.5,4519,5915,0,Normal,0,0.31101409493738924,0.35789234634800304,0.11757521,0.45757473,0,0,0,0
APP05824,6/4/2025 3:34,Atm_system,AT17,Dev,S367,Employee,/scheduled_payments,POST,429,185,179,37,39,73,65,NONE,5,2905,587,0.77,cfg_10,v3.0,3159,6817,0,Normal,0,0.17967656116965944,0.23548845905910526,0.032544862,0.27099636,0,0,0,0
APP05825,10/3/2025 19:06,Card_processing,CA12,Dev,S384,Auditor,/limit_change_request,PUT,502,900,1908,26,39,68,64,DB_TIMEOUT,5,1682,926,0.79,cfg_6,v3.3,2991,7746,0,Normal,0,0.3307733684143004,0.5142119971992305,0.31146544,0.16664267,0,0,0,0
APP05826,10/31/2025 22:40,Core_banking,CO08,Prod,C722,Client,/balance_alerts,GET,503,231,107,42,46,79,57,NONE,0,4613,167,0.4,cfg_4,v2.1,1790,3284,0,Normal,0,0.13962210793033336,0.1595491194348065,0.088044986,0.17127222,0,0,0,0
APP05827,6/15/2025 18:21,Api_gateway,AP20,Dev,S602,System,/user_privilege_change,PATCH,400,375,241,45,52,88,81,NONE,3,4391,990,0.22,cfg_5,v3.5,4483,1152,1,Comportement anormal,0,0.35565010280139764,0.6678828469135618,0.25057495,0.14849252,1,1,0,0
APP05828,6/23/2025 21:54,Card_processing,CA14,Dev,S38,External_api,/merchant_payment,OPTIONS,400,148,226,17,22,48,60,NONE,2,340,219,0.8,cfg_9,v2.1,353,953,0,Normal,0,0.31116440407970264,0.48661449588950617,0.0789855,0.36789322,0,0,0,0
APP05829,7/22/2025 9:15,Mobile_app,MO14,Dev,S322,Auditor,/voucher_redeem,OPTIONS,429,150,115,35,39,92,57,NONE,5,3479,448,0.63,cfg_6,v2.3,2517,4180,0,Normal,0,0.2301902428142132,0.22897604625579757,0.060259115,0.40133557,0,0,0,0
APP05830,7/3/2025 12:04,Atm_system,AT06,Preprod,C643,Client,/api_rate_limit,GET,200,1473,257,72,92,100,80,NONE,2,3852,901,0.74,cfg_9,v3.4,2251,7376,1,Dégradation performance,10,0.37551183870940097,0.6158031633945908,0.2177606,0.29297176,1,1,0,0
APP05831,7/25/2025 19:21,Api_gateway,AP01,Dev,S81,System,/customer_profile,POST,202,109,190,40,47,89,55,NONE,5,4477,308,0.95,cfg_8,v2.5,4226,8750,1,Rejeux excessifs,0,0.32446474231933664,0.5855689465300772,0.11892268,0.2689026,1,1,0,0
APP05832,10/25/2025 9:01,Atm_system,AT07,Prod,S156,System,/currency_conversion,PUT,429,218,96,26,34,57,42,NONE,0,467,13,0.23,cfg_9,v3.5,698,8417,1,Comportement anormal,0,0.3662154125482561,0.7068496934505467,0.1147065,0.27709004,1,1,0,0
APP05833,9/20/2025 4:23,Card_processing,CA08,Dev,S198,Admin,/system_health,DELETE,400,867,180,72,85,100,47,NONE,4,4291,86,0.55,cfg_7,v3.2,409,642,1,Mauvaise configuration pool,6,0.4007659079718224,0.6609264380000923,0.13241062,0.40896067,1,1,0,0
APP05834,6/14/2025 6:48,Atm_system,AT01,Qa,S992,Employee,/service_status,PATCH,201,191,189,21,39,70,64,NONE,0,657,809,0.62,cfg_4,v2.0,1973,4656,0,Normal,0,0.24921456540500678,0.15777202143894306,0.13746825,0.45240343,0,0,0,0
APP05835,7/11/2025 16:09,Notification_service,NO12,Staging,C807,Client,/limit_change_request,POST,200,224,241,35,40,74,58,NONE,3,2235,552,0.43,cfg_9,v2.0,3564,9018,0,Normal,0,0.28807989981069343,0.2265845828144006,0.10577605,0.53187907,0,0,0,0
APP05836,9/30/2025 8:46,Api_gateway,AP08,Preprod,S611,Admin,/loan_apply,OPTIONS,400,217,206,28,27,64,59,NONE,0,1040,53,0.6,cfg_6,v3.5,941,9882,0,Normal,0,0.4270430044691298,0.5352745537044209,0.051953398,0.69390106,0,0,0,0
APP05837,6/2/2025 16:32,Loan_management,LO10,Preprod,S235,Admin,/audit_logs,PATCH,404,145,134,21,36,59,55,NONE,1,960,526,0.88,cfg_4,v3.3,4029,3716,0,Normal,0,0.26480256767501875,0.3135081120261682,0.040124644,0.44077495,0,0,0,0
APP05838,6/2/2025 3:42,Reporting,RE03,Prod,S222,External_api,/config_update,PUT,429,809,223,46,69,100,63,NONE,3,1591,571,0.74,cfg_7,v3.5,822,7559,0,Normal,0,0.3286687821640607,0.5198278249782432,0.23075989,0.23541863,0,0,0,0
APP05839,6/30/2025 23:49,Atm_system,AT09,Qa,C288,Client,/scheduled_payments,PUT,409,171,196,34,45,77,69,NONE,1,2729,661,0.57,cfg_1,v2.2,3799,7778,0,Normal,0,0.1886181832913961,0.25526202516687085,0.042930923,0.2676616,0,0,0,0
APP05840,10/26/2025 5:01,Card_processing,CA10,Staging,S604,Auditor,/scheduled_transfers,OPTIONS,503,200,147,36,42,47,76,NONE,3,2792,833,0.83,cfg_1,v2.2,1216,7630,0,Normal,0,0.23587408972697269,0.36724841037144695,0.14447956,0.1958943,0,0,0,0
APP05841,8/3/2025 14:30,Card_processing,CA02,Prod,S126,Admin,/account_unfreeze,PATCH,502,283,158,42,43,66,63,NONE,4,2964,589,0.67,cfg_6,v2.2,4526,1005,0,Normal,0,0.2533431558225017,0.28410195064945853,0.09891157,0.37701595,0,0,0,0
APP05842,9/25/2025 12:17,Atm_system,AT16,Staging,S281,System,/statement_download,PUT,201,153,144,26,43,65,47,NONE,1,1324,993,0.79,cfg_2,v2.1,852,9046,1,Comportement anormal,0,0.43651110254489756,0.423068413816791,0.5143356,0.37212932,1,0,1,0
APP05843,7/28/2025 7:33,Api_gateway,AP08,Preprod,S281,Employee,/loan_apply,OPTIONS,404,304,172,44,46,65,73,NONE,5,3869,878,0.45,cfg_10,v3.1,4198,2823,0,Normal,0,0.2864573865369849,0.2852714417087711,0.19151767,0.38258305,0,0,0,0
APP05844,6/11/2025 15:43,Fraud_detection,FR19,Qa,S485,Admin,/merchant_payment,OPTIONS,404,110,119,31,50,56,52,NONE,1,3284,573,0.25,cfg_8,v3.2,4184,9707,0,Normal,0,0.3181849317464525,0.4177167256812139,0.15055494,0.38628313,0,0,0,0
APP05845,7/10/2025 6:00,Core_banking,CO17,Preprod,S189,External_api,/user_privilege_change,PATCH,202,196,205,42,49,69,78,NONE,3,4070,335,0.46,cfg_8,v1.3,4814,3872,0,Normal,0,0.29781224238206616,0.28772321067242834,0.086099595,0.5196139,0,0,0,0
APP05846,9/8/2025 18:58,Reporting,RE15,Prod,S31,Admin,/bill_payment,POST,404,209,184,24,34,75,72,NONE,3,1898,58,0.39,cfg_1,v2.5,4309,4553,0,Normal,0,0.36610726934887755,0.4798007435267503,0.08100483,0.53751624,0,0,0,0
APP05847,10/16/2025 21:30,Api_gateway,AP15,Dev,S969,Employee,/transaction_history,DELETE,503,262,119,20,31,62,66,NONE,3,879,632,0.24,cfg_10,v2.4,4264,1436,0,Normal,0,0.35178123575948,0.523927052691648,0.14310849,0.38830817,0,0,0,0
APP05848,9/1/2025 2:38,Notification_service,NO18,Dev,C459,Client,/fraud_check,POST,201,243,216,35,51,99,67,NONE,1,3765,827,0.96,cfg_4,v2.1,1544,8411,0,Normal,0,0.3902491005146413,0.35482332762596264,0.13377361,0.68215036,0,0,0,0
APP05849,8/6/2025 8:36,Loan_management,LO19,Prod,S700,System,/funds_transfer_internal,GET,201,2063,1204,38,49,77,38,DB_TIMEOUT,5,4242,84,0.46,cfg_10,v1.4,961,7075,0,Normal,0,0.3763750170673739,0.4415292292850648,0.10225508,0.58534074,0,0,0,0
APP05850,10/20/2025 14:23,Reporting,RE18,Dev,S944,Auditor,/user_registration,POST,201,207,141,32,47,52,63,NONE,0,2047,357,0.33,cfg_10,v2.5,2815,1181,0,Normal,0,0.42875460936478876,0.5557695524052413,0.18164702,0.54884726,0,0,0,0
APP05851,10/17/2025 19:52,Atm_system,AT10,Staging,C924,Client,/transfer,PATCH,201,169,204,39,40,90,55,NONE,0,3850,184,0.79,cfg_2,v3.2,1382,2052,0,Normal,0,0.3466468488927699,0.3840991961228899,0.08369148,0.5721499,0,0,0,0
APP05852,7/15/2025 19:15,Card_processing,CA06,Qa,S146,Auditor,/voucher_redeem,PATCH,500,210,208,35,46,82,47,NONE,5,4132,284,0.65,cfg_6,v3.1,3318,9536,0,Normal,0,0.26496195584558263,0.3006742906577234,0.04846265,0.44574893,0,0,0,0
APP05853,9/30/2025 0:23,Fraud_detection,FR17,Dev,S456,System,/transaction_dispute,OPTIONS,409,213,138,27,26,54,52,NONE,5,937,285,0.63,cfg_6,v3.4,609,8484,0,Normal,0,0.2917831498235873,0.413892778113607,0.063356325,0.39810035,0,0,0,0
APP05854,10/24/2025 20:21,Notification_service,NO18,Staging,S60,Admin,/tax_payment,OPTIONS,200,216,123,36,29,55,60,NONE,3,886,462,0.68,cfg_2,v2.2,3503,752,0,Normal,0,0.28931409639316513,0.3335129848777567,0.121973835,0.41245547,0,0,0,0
APP05855,10/19/2025 7:47,Notification_service,NO17,Dev,C267,Client,/limit_change_request,PUT,401,307,280,41,41,66,58,NONE,3,3361,749,0.96,cfg_3,v2.1,3510,6835,0,Normal,0,0.2282253936053126,0.2472861886384514,0.072368346,0.36502165,0,0,0,0
APP05856,7/27/2025 16:12,Card_processing,CA18,Dev,S830,External_api,/transaction_history,PUT,403,228,139,28,34,77,66,NONE,2,2736,822,0.44,cfg_8,v1.5,4227,2719,0,Normal,0,0.2881007590834445,0.3910950344634493,0.09840245,0.3748048,0,0,0,0
APP05857,8/26/2025 12:02,Card_processing,CA03,Staging,S703,Auditor,/fraud_check,PATCH,403,1062,188,61,63,100,65,NONE,3,1744,39,0.82,cfg_6,v1.0,1973,7667,0,Normal,0,0.3726083377818051,0.43799109453552443,0.2259826,0.4538513,0,0,0,0
APP05858,9/26/2025 14:14,Card_processing,CA15,Staging,S145,Employee,/scheduled_transfers,DELETE,409,182,203,10,28,50,76,NONE,2,170,793,0.45,cfg_10,v3.0,320,8663,0,Normal,0,0.3239528195668413,0.4394588341144185,0.23125875,0.30114087,0,0,0,0
APP05859,10/1/2025 10:14,Loan_management,LO10,Staging,S353,Auditor,/balance,GET,400,130,179,59,61,63,71,RATE_LIMIT_EXCEEDED,12,8772,568,0.27,cfg_10,v3.1,883,5279,0,Normal,0,0.34985916585496923,0.5307103774181564,0.17751484,0.34135228,0,0,0,0
APP05860,9/26/2025 19:24,Core_banking,CO11,Staging,C390,Client,/balance,GET,400,263,129,21,37,69,66,NONE,2,2097,488,0.45,cfg_4,v3.5,837,3222,0,Normal,0,0.22766844992501115,0.24779084517546227,0.07652052,0.358694,0,0,0,0
APP05861,7/28/2025 6:14,Fraud_detection,FR13,Staging,S180,External_api,/interest_rate_query,DELETE,502,228,221,31,37,54,75,NONE,3,1460,592,0.21,cfg_8,v3.0,3748,8036,0,Normal,0,0.2566568783952523,0.31895338208488483,0.08848562,0.36253163,0,0,0,0
APP05862,10/14/2025 7:10,Fraud_detection,FR02,Preprod,S202,System,/account_freeze,POST,502,172,184,20,46,55,59,NONE,3,1333,672,0.35,cfg_8,v1.3,4892,1666,0,Normal,0,0.2048728705967818,0.42260435716073347,0.08783136,0.10418289,0,0,0,0
APP05863,10/7/2025 8:19,Payment_gateway,PA14,Staging,S883,External_api,/config_update,PUT,400,167,205,35,39,62,54,NONE,0,1835,425,0.97,cfg_4,v3.1,2965,7099,0,Normal,0,0.23494856607541306,0.3526591301448602,0.090983815,0.26120275,0,0,0,0
APP05864,9/26/2025 19:04,Loan_management,LO06,Preprod,S811,Employee,/reward_points,DELETE,500,659,193,31,34,76,73,CONFIG_ERROR,0,1780,600,0.23,cfg_1,v2.0,3718,6179,0,Normal,0,0.34829159676860444,0.4509858220765196,0.20320123,0.39068773,0,0,0,0
APP05865,10/25/2025 8:31,Api_gateway,AP20,Prod,S224,Employee,/voucher_redeem,OPTIONS,202,248,243,43,47,72,59,NONE,1,2834,157,0.48,cfg_6,v3.4,2669,5637,0,Normal,0,0.2694635722945857,0.26352408048830256,0.07802163,0.466845,0,0,0,0
APP05866,8/17/2025 7:44,Loan_management,LO05,Preprod,S972,System,/account_freeze,GET,404,166,150,43,35,58,40,NONE,1,2321,16,0.73,cfg_1,v3.1,2267,5115,0,Normal,0,0.29289784622137366,0.4182695028765387,0.05992797,0.40049607,0,0,0,0
APP05867,9/29/2025 11:24,Core_banking,CO15,Staging,C444,Client,/user_privilege_change,OPTIONS,502,237,247,34,48,80,83,NONE,4,3130,736,0.92,cfg_10,v3.3,2455,7445,0,Normal,0,0.3178429454300951,0.3139742388529036,0.10848019,0.5310744,0,0,0,0
APP05868,8/14/2025 15:15,Core_banking,CO12,Dev,S650,System,/funds_transfer_internal,OPTIONS,503,252,175,36,46,48,54,NONE,4,2219,641,0.25,cfg_5,v1.4,3128,9835,0,Normal,0,0.3074001416801662,0.4081573434887085,0.03822084,0.47582224,0,0,0,0
APP05869,10/2/2025 3:37,Card_processing,CA09,Prod,C162,Client,/alerts,PATCH,500,247,274,23,27,44,75,NONE,1,622,476,0.28,cfg_5,v2.0,4491,7254,0,Normal,0,0.25455193726254804,0.34125679010252064,0.064564385,0.35783464,0,0,0,0
APP05870,6/12/2025 2:24,Payment_gateway,PA09,Preprod,S606,System,/loan_repay,DELETE,503,154,174,44,43,72,40,NONE,3,4253,82,0.3,cfg_2,v3.4,3074,6256,0,Normal,0,0.2830645626445856,0.41263575052030277,0.04208796,0.39446998,0,0,0,0
APP05871,11/4/2025 8:50,Api_gateway,AP12,Staging,S951,Employee,/statement_download,PUT,401,240,234,45,46,67,60,NONE,5,3814,524,0.64,cfg_6,v2.4,1675,203,0,Normal,0,0.31930460186405735,0.33157092784654363,0.10274808,0.5235948,0,0,0,0
APP05872,6/2/2025 12:09,Card_processing,CA03,Preprod,S189,External_api,/withdraw,OPTIONS,500,189,94,40,52,82,37,NONE,5,4309,38,0.91,cfg_6,v3.0,3669,4702,0,Normal,0,0.26496160044254147,0.37735676807109364,0.08644116,0.33108687,0,0,0,0
APP05873,9/26/2025 12:01,Reporting,RE03,Dev,S151,External_api,/card_unblock,OPTIONS,202,226,223,21,38,67,62,NONE,2,1631,136,0.94,cfg_5,v3.5,4235,744,0,Normal,0,0.37220564501337194,0.4890507911697622,0.09229152,0.5352746,0,0,0,0
APP05874,10/15/2025 21:50,Atm_system,AT08,Prod,S141,Admin,/scheduled_payments,GET,503,185,106,31,40,66,44,NONE,0,2883,158,0.35,cfg_7,v1.4,1640,8413,0,Normal,0,0.3121750026360584,0.3880711106703976,0.083905905,0.464548,0,0,0,0
APP05875,7/17/2025 5:59,Api_gateway,AP08,Prod,S770,External_api,/scheduled_transfers,DELETE,429,385,137,41,47,82,99,NONE,4,4738,-13,0.81,cfg_8,v3.2,1495,8114,0,Normal,0,0.3313761520830379,0.48635191275107437,0.0775743,0.43020225,0,0,0,0
APP05876,9/30/2025 14:41,Payment_gateway,PA06,Preprod,S276,Admin,/otp_resend,PATCH,201,313,263,29,32,84,76,NONE,1,1338,973,0.63,cfg_3,v1.4,2490,8470,0,Normal,0,0.34011434015706915,0.3597151934229057,0.22831403,0.4323138,0,0,0,0
APP05877,10/27/2025 13:14,Reporting,RE03,Preprod,S903,Employee,/credit_check,DELETE,201,668,170,39,36,71,60,DB_TIMEOUT,2,4085,90,0.73,cfg_2,v1.2,4447,9324,0,Normal,0,0.3068155700095939,0.4411465388919257,0.09438524,0.38491493,0,0,0,0
APP05878,7/14/2025 16:18,Notification_service,NO06,Prod,S491,Auditor,/statement_download,GET,202,1716,1706,45,51,67,50,DB_TIMEOUT,1,4331,298,0.82,cfg_8,v1.4,4223,2809,0,Normal,0,0.2719162611872162,0.4023453991741554,0.072758846,0.34064454,0,0,0,0
APP05879,9/15/2025 23:38,Mobile_app,MO13,Dev,S30,External_api,/credit_check,GET,400,85,95,19,31,61,40,NONE,0,106,180,0.65,cfg_2,v1.4,2415,2918,0,Normal,0,0.25654264107917396,0.41135899918003827,0.11421221,0.24405672,0,0,0,0
APP05880,7/23/2025 5:15,Atm_system,AT12,Staging,S179,Admin,/credit_check,PATCH,409,258,199,24,44,46,76,NONE,2,1205,693,0.96,cfg_8,v2.1,4535,2296,0,Normal,0,0.27337071423911913,0.520399089908119,0.051365264,0.24834779,0,0,0,0
APP05881,6/16/2025 19:39,Atm_system,AT19,Preprod,S142,External_api,/account_unfreeze,DELETE,400,173,73,25,40,61,39,NONE,1,1858,143,0.27,cfg_8,v1.2,815,8346,0,Normal,0,0.3888359788829539,0.548806719116704,0.13990922,0.477792,0,0,0,0
APP05882,6/25/2025 5:08,Core_banking,CO18,Dev,S929,Auditor,/statement_request,POST,403,269,158,16,39,51,66,NONE,5,667,274,0.55,cfg_8,v2.5,550,8599,0,Normal,0,0.3245396375259964,0.3964257194403435,0.07969814,0.49749506,0,0,0,0
APP05883,7/21/2025 11:22,Payment_gateway,PA11,Preprod,S523,Auditor,/withdraw,DELETE,201,329,217,49,46,97,65,NONE,3,4557,582,0.57,cfg_4,v3.0,3739,3304,0,Normal,0,0.2820449862789339,0.3348210696611481,0.045789126,0.46552476,0,0,0,0
APP05884,11/5/2025 11:16,Fraud_detection,FR11,Prod,S65,External_api,/funds_transfer_internal,DELETE,201,209,211,34,45,73,58,AUTH_FAILED,11,8803,453,0.24,cfg_3,v1.2,2985,3289,0,Normal,0,0.3785648371670076,0.5035974758545841,0.09973976,0.5323573,0,0,0,0
APP05885,8/10/2025 15:09,Api_gateway,AP04,Staging,S263,External_api,/scheduled_payments,GET,404,773,220,40,49,80,72,DB_TIMEOUT,0,2933,80,0.55,cfg_8,v3.4,4992,4485,0,Normal,0,0.40374882689536506,0.5582631355947523,0.1200606,0.53292274,0,0,0,0
APP05886,6/3/2025 19:44,Api_gateway,AP08,Prod,S530,External_api,/logout,DELETE,404,260,184,61,52,57,55,RATE_LIMIT_EXCEEDED,9,8415,649,0.61,cfg_5,v1.3,4188,1847,1,Comportement utilisateur anormal,4,0.3721843816325574,0.5627635516183104,0.10558648,0.44820312,1,1,0,0
APP05887,10/5/2025 7:18,Loan_management,LO01,Preprod,S2,Auditor,/funds_transfer_internal,POST,429,171,127,23,31,76,56,NONE,2,898,56,0.38,cfg_1,v2.4,663,3380,0,Normal,0,0.25439436701762946,0.2671618303009352,0.10385707,0.3921642,0,0,0,0
APP05888,10/1/2025 19:11,Notification_service,NO02,Dev,S890,External_api,/account_freeze,GET,200,308,144,44,54,76,74,NONE,2,4990,718,0.28,cfg_7,v3.2,2695,7591,0,Normal,0,0.27969797126599966,0.37866094103899056,0.04727095,0.41316202,0,0,0,0
APP05889,6/27/2025 20:50,Fraud_detection,FR01,Staging,S646,Employee,/api_rate_limit,PATCH,200,142,235,43,63,74,48,NONE,1,3932,419,0.37,cfg_6,v2.1,363,6304,0,Normal,0,0.2532139572653541,0.24892966543238434,0.13637972,0.3743325,0,0,0,0
APP05890,8/12/2025 21:59,Atm_system,AT12,Prod,S755,External_api,/scheduled_payments,DELETE,404,241,275,24,40,58,78,NONE,2,614,997,0.45,cfg_9,v3.2,3630,6643,0,Normal,0,0.30850052927437605,0.3169330386669392,0.24238351,0.36618504,0,0,0,0
APP05891,10/20/2025 18:38,Core_banking,CO11,Prod,S456,External_api,/alerts,OPTIONS,502,157,222,39,46,89,61,NONE,3,4195,322,0.27,cfg_8,v2.5,1967,4216,0,Normal,0,0.1646959779261776,0.1747859634754742,0.03537155,0.28393042,0,0,0,0
APP05892,9/20/2025 23:24,Core_banking,CO14,Qa,C685,Client,/merchant_payment,DELETE,404,721,186,18,42,45,72,DB_TIMEOUT,2,660,930,0.57,cfg_1,v2.5,2796,4813,0,Normal,0,0.268224507755806,0.36046834345689394,0.20390989,0.24029529,0,0,0,0
APP05893,6/22/2025 23:51,Core_banking,CO19,Prod,S411,Admin,/user_privilege_change,PUT,404,192,186,37,35,73,74,NONE,2,2202,727,0.85,cfg_3,v3.4,3528,5640,0,Normal,0,0.1971573867008228,0.3263834305420932,0.059689753,0.20539898,0,0,0,0
APP05894,11/9/2025 19:57,Loan_management,LO02,Preprod,S438,External_api,/balance_alerts,OPTIONS,404,226,241,30,35,60,54,NONE,1,1135,378,0.77,cfg_1,v3.0,2325,2109,0,Normal,0,0.18649185555880898,0.22706928425150016,0.10977775,0.22262853,0,0,0,0
APP05895,9/8/2025 8:50,Core_banking,CO15,Qa,S120,External_api,/deposit,DELETE,502,221,187,37,45,91,67,NONE,2,2025,968,0.2,cfg_5,v3.0,1870,9206,0,Normal,0,0.2985103070762293,0.3538355499585081,0.24076201,0.30093336,0,0,0,0
APP05896,10/30/2025 18:25,Payment_gateway,PA02,Preprod,S945,Auditor,/credit_check,GET,409,131,150,41,55,61,56,RATE_LIMIT_EXCEEDED,9,7711,732,0.9,cfg_6,v3.0,3923,3221,0,Normal,0,0.29295926180582227,0.4378209005922372,0.07931811,0.36173877,0,0,0,0
APP05897,9/16/2025 17:19,Reporting,RE01,Preprod,S714,Employee,/alerts,DELETE,409,664,220,37,45,62,74,DB_TIMEOUT,3,1883,305,0.44,cfg_8,v1.4,1328,660,0,Normal,0,0.33303938035908737,0.43777226581404793,0.18013224,0.38121364,0,0,0,0
APP05898,11/7/2025 1:55,Mobile_app,MO03,Qa,S208,Employee,/otp_verify,PATCH,401,252,135,28,42,58,59,NONE,5,2915,301,0.8,cfg_9,v1.2,608,6699,0,Normal,0,0.23572743079313152,0.22511217419053653,0.13082924,0.35124087,0,0,0,0
APP05899,8/28/2025 2:12,Api_gateway,AP19,Prod,C413,Client,/funds_transfer_external,GET,409,404,262,28,31,69,100,NONE,2,1037,-40,0.28,cfg_6,v3.5,2594,302,0,Normal,0,0.3416474081982379,0.48689622220671314,0.10197976,0.43606624,0,0,0,0
