Event_id,Timestamp,Application_name,Server_instance,Environment,User_id,User_type,Endpoint,Http_method,Http_status_code,Response_time_ms,Db_query_time_ms,Cpu_usage_percent,Memory_usage_percent,Thread_pool_usage_percent,Db_connection_pool_usage,Error_code,Retry_count,Active_users_current,Transactions_per_minute,Cache_hit_ratio,Config_version,Deployment_version,Payload_size_bytes,Response_size_bytes,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
APP02350,10/25/2025 5:41,Payment_gateway,PA19,Qa,S89,System,/tax_payment,PATCH,401,814,996,18,35,39,54,DB_TIMEOUT,5,387,934,0.47,cfg_6,v3.2,956,625,1,Rejeux excessifs,0,0.5368956754436381,0.6280195801944397,0.48016375,0.5025037,2,1,1,0
APP12288,11/11/2025 1:53,Core_banking,CO19,Dev,S353,Admin,/tax_payment,POST,503,196,184,29,36,62,48,NONE,1,326,379,0.85,cfg_9,v3.3,1592,6803,1,Comportement anormal,0,0.5363962551563305,0.5330706017045147,0.0800653,0.99605286,1,0,0,1
APP05743,8/1/2025 0:29,Payment_gateway,PA16,Staging,S918,Admin,/user_registration,PUT,409,1032,731,22,36,47,42,DB_TIMEOUT,3,631,282,0.44,cfg_7,v1.1,4870,9230,1,Comportement anormal,0,0.5351849553267597,0.7837496570588467,0.29934606,0.52245915,1,1,0,0
APP11409,8/27/2025 21:11,Payment_gateway,PA05,Staging,S75,Auditor,/user_registration,PUT,409,860,190,29,34,68,70,DB_TIMEOUT,3,1962,977,0.22,cfg_8,v1.0,3088,336,1,Comportement anormal,0,0.5324680587762822,0.6146595123750654,0.37834552,0.60439914,2,1,1,0
APP09372,6/18/2025 0:42,Reporting,RE13,Dev,S193,Admin,/bill_payment,POST,503,572,163,30,37,58,57,CONFIG_ERROR,0,2520,750,0.68,cfg_6,v1.2,1693,6541,1,Comportement anormal,0,0.532459319913463,0.6148843207480794,0.33687955,0.6456141,1,1,0,0
APP00845,8/10/2025 12:10,Core_banking,CO18,Staging,S427,External_api,/statement_download,GET,400,164,128,17,38,66,70,NONE,5,1554,969,0.81,cfg_1,v1.2,4131,7041,1,Rejeux excessifs,0,0.5307710371021397,0.3964107935440441,0.30947527,0.88642704,1,0,0,1
APP11498,9/11/2025 14:08,Payment_gateway,PA01,Preprod,S402,Admin,/pin_change,DELETE,202,120,175,18,30,59,53,NONE,2,365,939,0.79,cfg_9,v3.3,4319,5093,1,Comportement anormal,0,0.5292819010166446,0.5675533315384745,0.25055537,0.769737,1,1,0,0
APP01950,6/12/2025 6:58,Payment_gateway,PA08,Dev,S307,Admin,/service_status,PUT,400,278,167,26,36,41,63,NONE,1,489,889,0.37,cfg_6,v3.5,222,4490,1,Comportement anormal,0,0.5292416281935913,0.6910735867730804,0.2875934,0.6090579,1,1,0,0
APP11764,7/20/2025 21:08,Api_gateway,AP15,Staging,S650,System,/login_attempts,PATCH,202,475,297,30,35,43,53,CONFIG_ERROR,0,473,696,0.38,cfg_3,v1.3,798,3750,1,Comportement anormal,0,0.526669754057226,0.6043049498471541,0.41346312,0.5622412,2,1,1,0
APP08022,8/13/2025 5:55,Api_gateway,AP05,Staging,S356,Admin,/interest_rate_query,DELETE,200,140,173,24,31,61,54,NONE,0,1017,733,0.97,cfg_10,v2.1,4891,3199,1,Comportement anormal,0,0.5264927270322707,0.6470913655488688,0.16658098,0.76580584,1,1,0,0
APP02545,8/2/2025 15:14,Api_gateway,AP15,Preprod,S213,System,/account_closure,DELETE,409,220,212,13,28,43,84,NONE,0,657,559,0.62,cfg_5,v2.1,1292,2917,1,Comportement anormal,0,0.5251011707862848,0.6335177744867309,0.1870526,0.75473315,1,1,0,0
APP12863,8/26/2025 1:13,Reporting,RE10,Staging,S907,Auditor,/account_opening,PATCH,403,131,169,33,33,52,64,NONE,1,1526,958,0.94,cfg_1,v3.2,661,3238,1,Comportement anormal,0,0.5247019253729803,0.6501377292153308,0.31955823,0.6044098,1,1,0,0
APP09510,6/18/2025 13:33,Payment_gateway,PA07,Staging,S388,Auditor,/merchant_payment,DELETE,409,154,153,16,23,41,44,NONE,2,122,17,0.23,cfg_8,v3.5,1204,8958,1,Comportement anormal,0,0.5239157759428442,0.743206734442836,0.16967288,0.6588677,1,1,0,0
APP08166,9/23/2025 23:06,Fraud_detection,FR15,Staging,S358,Admin,/limit_change_request,GET,401,190,187,19,36,55,74,NONE,5,252,879,0.3,cfg_1,v3.5,558,6350,1,Rejeux excessifs,0,0.5236421484487129,0.5601263221314171,0.42575532,0.5850448,1,0,1,0
APP08778,7/21/2025 2:16,Reporting,RE18,Staging,S741,System,/login,POST,409,81,193,24,34,53,55,NONE,3,646,76,0.64,cfg_8,v1.1,349,405,1,Comportement anormal,0,0.5205688699417226,0.6762949598827697,0.29199985,0.5934118,1,1,0,0
APP11534,6/19/2025 3:14,Card_processing,CA14,Dev,S405,Admin,/card_block,POST,502,305,278,45,32,70,66,NONE,5,2795,978,0.91,cfg_8,v3.3,3223,1942,1,Rejeux excessifs,0,0.5203586359911158,0.4977999747076614,0.49175245,0.5715235,1,0,1,0
APP03346,11/11/2025 7:28,Notification_service,NO14,Dev,S195,Auditor,/login_attempts,DELETE,202,169,162,28,31,47,56,NONE,1,321,969,0.5,cfg_1,v2.4,432,2280,1,Comportement anormal,0,0.5201176975612766,0.5482558233871835,0.5775629,0.43453434,1,0,1,0
APP01934,8/28/2025 22:15,Api_gateway,AP08,Qa,S969,Auditor,/transaction_dispute,DELETE,200,154,124,41,47,89,52,NONE,5,3971,915,0.35,cfg_5,v3.5,4531,2000,1,Rejeux excessifs,0,0.5198870742612334,0.5225346220413599,0.2242046,0.812922,1,0,0,1
APP07176,6/21/2025 12:36,Mobile_app,MO04,Preprod,S586,Admin,/alerts,DELETE,202,208,174,48,48,83,36,NONE,2,4274,63,0.89,cfg_7,v1.1,1767,1314,1,Comportement anormal,0,0.5193130734748219,0.5168782064874693,0.46268734,0.5783737,1,0,1,0
APP01643,7/31/2025 8:10,Api_gateway,AP10,Dev,S852,External_api,/transaction_history,PUT,404,254,225,38,37,48,73,NONE,1,1180,971,0.99,cfg_4,v1.2,2591,1674,1,Comportement anormal,0,0.5185600566178489,0.6070184997647787,0.22154401,0.72711766,1,1,0,0
APP09471,11/10/2025 14:39,Card_processing,CA18,Staging,S516,Auditor,/credit_check,PUT,201,151,150,17,28,56,46,NONE,0,1177,78,0.24,cfg_8,v1.0,4122,5605,1,Comportement anormal,0,0.5185216638759126,0.5889591197119206,0.17599699,0.7906089,1,1,0,0
APP12007,7/18/2025 17:19,Api_gateway,AP12,Preprod,S31,Employee,/api_rate_limit,POST,502,723,184,34,30,59,43,DB_TIMEOUT,0,665,585,0.52,cfg_4,v1.2,4869,9260,1,Comportement anormal,0,0.5184191967732551,0.5224865393897419,0.21480775,0.8179633,1,0,0,1
APP07213,9/3/2025 7:38,Notification_service,NO18,Staging,S129,System,/interest_rate_query,DELETE,502,178,214,66,79,74,60,RATE_LIMIT_EXCEEDED,5,9802,428,0.79,cfg_8,v3.0,3912,432,1,Comportement utilisateur anormal,0,0.5182703556303975,0.6914220963969223,0.20972194,0.65366703,1,1,0,0
APP11857,10/11/2025 6:57,Notification_service,NO01,Preprod,S54,Auditor,/tax_payment,DELETE,409,197,183,29,44,69,78,RATE_LIMIT_EXCEEDED,5,8003,730,0.93,cfg_10,v2.3,4829,8212,1,Comportement utilisateur anormal,0,0.5182486094508499,0.5202779300433188,0.10389938,0.9305685,1,0,0,1
APP12334,9/20/2025 9:39,Notification_service,NO05,Prod,S544,System,/loan_apply,POST,200,155,187,24,35,43,75,NONE,0,548,555,0.28,cfg_7,v1.2,557,8766,1,Comportement anormal,0,0.5178407187848052,0.5093277113404157,0.18255483,0.8616396,1,0,0,1
APP04533,9/19/2025 5:05,Notification_service,NO18,Preprod,S581,Admin,/voucher_redeem,DELETE,429,819,201,35,34,50,50,DB_TIMEOUT,1,2388,159,0.25,cfg_1,v2.4,840,9623,1,Comportement anormal,0,0.515762189269537,0.6921429611458606,0.279742,0.5754016,1,1,0,0
APP09635,6/17/2025 1:22,Api_gateway,AP19,Dev,S362,Auditor,/card_block,PATCH,409,179,192,64,78,67,39,RATE_LIMIT_EXCEEDED,5,7969,593,0.23,cfg_3,v1.1,1214,9192,1,Comportement utilisateur anormal,0,0.5150572259510141,0.7375349996342007,0.25288957,0.5547471,1,1,0,0
APP06841,9/6/2025 3:57,Reporting,RE13,Dev,S161,System,/notifications,PUT,409,266,173,22,44,60,48,NONE,1,1942,91,0.25,cfg_1,v1.1,4882,5456,1,Comportement anormal,0,0.5143939824291294,0.7270219240749555,0.12572855,0.6904315,1,1,0,0
APP03713,8/18/2025 12:36,Reporting,RE19,Staging,C395,Client,/alerts,OPTIONS,503,130,222,20,34,41,49,NONE,0,353,959,0.79,cfg_9,v3.5,1707,8416,1,Comportement anormal,0,0.5137192791306868,0.8430522041332409,0.31264293,0.3854627,1,1,0,0
APP05916,7/19/2025 20:52,Api_gateway,AP02,Staging,S413,System,/statement_request,PUT,500,238,163,18,31,26,52,NONE,1,167,46,0.76,cfg_4,v1.2,4022,1405,1,Comportement anormal,0,0.5133404450480292,0.7207694550943822,0.23335461,0.58589727,1,1,0,0
APP09308,9/30/2025 7:05,Atm_system,AT20,Prod,S677,System,/logout,DELETE,503,96,74,33,35,64,36,NONE,2,2505,738,0.97,cfg_4,v1.2,678,3879,1,Comportement anormal,0,0.5117769696196746,0.47353646394039123,0.2307481,0.83104634,1,0,0,1
APP06916,7/8/2025 0:30,Notification_service,NO06,Dev,C358,Client,/currency_conversion,PUT,401,97,171,25,31,34,42,NONE,0,796,630,0.52,cfg_8,v2.1,4711,6975,1,Comportement anormal,0,0.510693159302819,0.5975801545403845,0.15259415,0.7819052,1,1,0,0
APP00153,7/9/2025 0:08,Api_gateway,AP12,Staging,S871,External_api,/withdraw,PUT,502,256,132,24,32,43,50,NONE,1,161,948,0.97,cfg_1,v2.1,3875,351,1,Comportement anormal,0,0.5104840226435651,0.8034143231701817,0.2574403,0.47059745,1,1,0,0
APP02824,6/3/2025 14:06,Reporting,RE09,Qa,S894,Admin,/account_update,POST,200,376,125,24,39,48,54,CONFIG_ERROR,1,1384,366,0.83,cfg_5,v3.5,4869,9707,1,Comportement anormal,0,0.5098849556748019,0.7799173807811577,0.23203932,0.51769817,1,1,0,0
APP02993,7/12/2025 0:59,Reporting,RE15,Dev,S910,Admin,/funds_transfer_external,PUT,400,255,180,48,43,81,59,NONE,2,4527,982,0.77,cfg_8,v1.4,4533,8790,1,Comportement anormal,0,0.5087811051736003,0.6752676662593261,0.23936385,0.6117118,1,1,0,0
APP03978,7/9/2025 16:34,Payment_gateway,PA11,Dev,S484,Admin,/loan_repay,GET,403,939,224,45,48,84,69,DB_TIMEOUT,4,4662,574,0.77,cfg_9,v1.1,1631,9024,1,Rejeux excessifs,0,0.5084730749119079,0.5029779567684995,0.38654327,0.635898,1,0,1,0
APP08567,9/14/2025 22:14,Atm_system,AT19,Staging,S45,Admin,/customer_profile,GET,403,217,199,26,30,62,55,NONE,0,350,975,0.83,cfg_1,v3.5,1436,466,1,Comportement anormal,0,0.507605849932646,0.6615809775323133,0.34334534,0.5178912,1,1,0,0
APP07613,8/22/2025 22:34,Reporting,RE08,Prod,S883,Auditor,/interest_rate_query,DELETE,500,219,139,27,19,62,52,NONE,5,832,67,0.23,cfg_1,v1.5,619,9659,1,Rejeux excessifs,0,0.5073562797000405,0.6668216842682351,0.15574045,0.6995067,1,1,0,0
APP02127,10/8/2025 17:42,Reporting,RE20,Staging,S650,Auditor,/kyc_update,GET,200,172,133,15,29,60,30,NONE,4,122,15,0.44,cfg_3,v3.0,336,1288,1,Rejeux excessifs,0,0.5062474085139314,0.6517489025733111,0.20710309,0.65989023,1,1,0,0
APP10029,8/9/2025 13:57,Fraud_detection,FR18,Dev,S784,External_api,/notifications,DELETE,400,136,85,40,59,39,38,AUTH_FAILED,5,5620,133,0.36,cfg_5,v1.0,1897,1374,1,Comportement utilisateur anormal,0,0.5051126645691362,0.7390624483487507,0.268302,0.50797355,1,1,0,0
APP06844,7/12/2025 23:16,Api_gateway,AP19,Staging,S803,System,/audit_logs,GET,500,246,124,15,33,49,71,NONE,2,785,783,0.64,cfg_10,v3.5,3934,4200,1,Comportement anormal,0,0.5042045899812514,0.5043039436889093,0.15597664,0.8523332,1,0,0,1
APP04257,8/7/2025 23:41,Api_gateway,AP18,Preprod,S769,External_api,/customer_profile,POST,500,756,114,21,34,28,48,CONFIG_ERROR,2,836,161,0.95,cfg_3,v3.0,934,1838,1,Comportement anormal,0,0.504015020859271,0.6775576243759084,0.3177495,0.51673794,1,1,0,0
APP00930,7/21/2025 4:24,Payment_gateway,PA01,Preprod,S855,Auditor,/alerts,GET,202,135,59,17,39,31,31,NONE,5,654,388,0.24,cfg_2,v1.5,1953,9270,1,Rejeux excessifs,0,0.5038163297397034,0.7142067948049713,0.43858162,0.35866058,2,1,1,0
APP05129,7/18/2025 18:34,Fraud_detection,FR17,Qa,S922,Admin,/loan_repay,PATCH,200,103,37,20,23,49,46,NONE,1,390,226,0.32,cfg_7,v1.5,892,672,1,Comportement anormal,0,0.5032743699403881,0.46925337226756775,0.18169041,0.8588793,1,0,0,1
APP00261,11/14/2025 17:23,Payment_gateway,PA02,Qa,S877,Admin,/user_privilege_change,PUT,429,282,153,41,56,79,88,NONE,5,3385,469,0.94,cfg_8,v2.3,3707,1715,1,Rejeux excessifs,0,0.5026346128374896,0.4905206952066903,0.13024352,0.8871396,1,0,0,1
APP03589,7/2/2025 4:54,Payment_gateway,PA02,Qa,S464,Employee,/service_status,OPTIONS,409,328,176,42,38,64,69,NONE,4,2527,929,0.64,cfg_1,v1.0,781,7944,1,Rejeux excessifs,0,0.5017504340734541,0.364352627493876,0.4782242,0.6626745,1,0,1,0
APP01595,9/21/2025 8:21,Reporting,RE03,Staging,S340,System,/login,PATCH,400,940,195,54,59,82,71,DB_TIMEOUT,0,4555,45,0.88,cfg_9,v3.4,3187,3358,1,Comportement anormal,0,0.5011160087243995,0.5525881980825309,0.4272849,0.52347493,1,0,1,0
APP03588,7/6/2025 5:56,Notification_service,NO17,Staging,C479,Client,/account_closure,PUT,429,1118,177,70,73,89,54,NONE,2,1388,809,0.86,cfg_9,v3.5,4024,3184,1,Comportement anormal,0,0.5010940369401383,0.7174017239910387,0.4028276,0.3830528,2,1,1,0
APP11574,11/10/2025 4:21,Api_gateway,AP01,Qa,S342,Employee,/transfer,DELETE,202,187,191,19,34,54,59,NONE,0,1079,151,0.26,cfg_1,v3.4,514,2339,1,Comportement anormal,0,0.500632412332917,0.6943916144926092,0.23616762,0.571338,1,1,0,0
APP08269,9/16/2025 10:46,Payment_gateway,PA04,Qa,S753,Admin,/otp_verify,POST,403,225,164,21,29,43,34,NONE,0,788,153,0.34,cfg_1,v2.0,2496,5321,1,Comportement anormal,0,0.4994467180441727,0.6475543026539413,0.33551282,0.51527303,1,1,0,0
APP04322,10/26/2025 12:52,Atm_system,AT11,Staging,S145,Admin,/logout,GET,404,295,227,30,32,35,81,NONE,0,607,940,0.34,cfg_9,v2.1,3290,4121,1,Comportement anormal,0,0.499420955982661,0.6352552181686633,0.19410227,0.6689054,1,1,0,0
APP13089,8/3/2025 14:55,Card_processing,CA14,Prod,S319,Admin,/login_attempts,DELETE,503,175,150,19,36,52,46,NONE,1,387,313,0.29,cfg_1,v1.0,1827,353,1,Comportement anormal,0,0.4990941497335372,0.653838280632954,0.27196723,0.57147694,1,1,0,0
APP10916,8/7/2025 10:09,Atm_system,AT11,Prod,S466,External_api,/bill_payment,PUT,429,693,159,27,41,51,70,CONFIG_ERROR,1,841,987,0.78,cfg_8,v1.4,820,9044,1,Comportement anormal,0,0.4977777437062625,0.5334459053550852,0.36722046,0.59266686,1,0,1,0
APP10813,10/18/2025 3:23,Payment_gateway,PA17,Dev,S112,Admin,/merchant_payment,GET,400,286,194,32,32,56,64,NONE,0,353,988,0.3,cfg_3,v3.5,4397,3268,1,Comportement anormal,0,0.49741402477877245,0.5611155393975051,0.4517132,0.47941333,2,1,1,0
APP05954,9/3/2025 2:42,Fraud_detection,FR17,Preprod,S275,Employee,/notifications,DELETE,503,199,144,40,44,49,56,NONE,2,3635,877,0.86,cfg_6,v2.2,2970,7832,1,Comportement anormal,0,0.49740669113801955,0.2117585236551476,0.8553757,0.42508584,1,0,1,0
APP03374,6/8/2025 20:36,Api_gateway,AP14,Preprod,S532,Admin,/account_update,DELETE,404,274,199,32,30,43,61,NONE,0,81,29,0.28,cfg_1,v1.0,2324,7471,1,Comportement anormal,0,0.4968884209628423,0.7369050740705491,0.27009884,0.48366135,1,1,0,0
APP10327,10/21/2025 21:12,Reporting,RE17,Preprod,C593,Client,/statement_download,OPTIONS,404,196,109,35,51,54,24,NONE,0,4893,108,0.31,cfg_6,v3.2,1110,1000,1,Comportement anormal,0,0.4960484304883084,0.6300306316787008,0.324346,0.53376865,1,1,0,0
APP07141,8/18/2025 15:00,Loan_management,LO06,Staging,C100,Client,/fraud_check,PUT,500,881,198,24,29,34,62,DB_TIMEOUT,1,171,975,0.36,cfg_1,v1.3,388,7484,1,Comportement anormal,0,0.49604453605784155,0.6053387511483781,0.53559655,0.3471983,2,1,1,0
APP03423,9/24/2025 17:28,Reporting,RE20,Preprod,S809,Admin,/fraud_check,POST,403,195,191,35,29,35,59,NONE,4,1032,82,0.23,cfg_10,v3.2,884,1548,1,Rejeux excessifs,0,0.4957388377759961,0.7406287898344123,0.26716134,0.47942638,1,1,0,0
APP11215,8/11/2025 9:25,Api_gateway,AP08,Staging,S565,Admin,/kyc_update,OPTIONS,403,273,224,23,33,34,70,NONE,5,582,925,0.96,cfg_9,v3.4,829,2849,1,Rejeux excessifs,0,0.49516082699392294,0.7836581735400574,0.22023612,0.48158818,1,1,0,0
APP11799,11/11/2025 20:09,Card_processing,CA04,Dev,S778,Employee,/fraud_alerts,POST,200,664,245,28,31,38,65,CONFIG_ERROR,1,570,988,0.32,cfg_2,v1.1,1861,5045,1,Comportement anormal,0,0.495136070637467,0.6390591215746477,0.4962365,0.3501126,2,1,1,0
APP06529,9/22/2025 0:31,Atm_system,AT04,Staging,S241,Employee,/withdraw,GET,403,85,204,15,33,28,57,NONE,0,92,613,0.32,cfg_10,v1.2,372,7669,1,Comportement anormal,0,0.4949153471921659,0.7141653922005823,0.3748498,0.39573085,2,1,1,0
APP07060,8/8/2025 15:53,Api_gateway,AP06,Staging,S954,Admin,/card_unblock,PATCH,201,827,184,22,33,52,63,CONFIG_ERROR,3,920,625,0.98,cfg_3,v3.3,1518,5771,1,Comportement anormal,0,0.4947652964179092,0.631705894584767,0.3131285,0.5394615,1,1,0,0
APP07919,6/5/2025 23:59,Reporting,RE13,Qa,S861,Admin,/account_unfreeze,POST,202,228,183,20,33,52,71,NONE,3,934,353,0.91,cfg_1,v3.4,1513,5123,1,Comportement anormal,0,0.49427008765737424,0.6494477432310644,0.13320494,0.7001576,1,1,0,0
APP03055,9/11/2025 8:50,Api_gateway,AP11,Dev,S103,Admin,/transaction_history,PUT,201,311,288,30,45,67,80,NONE,2,1463,985,0.26,cfg_1,v2.3,2744,3518,1,Comportement anormal,0,0.493980150976663,0.6163866864409601,0.33881226,0.5267415,1,1,0,0
APP00642,9/26/2025 6:59,Payment_gateway,PA16,Qa,C215,Client,/statement_request,DELETE,400,415,250,21,25,35,63,CONFIG_ERROR,4,184,469,0.95,cfg_8,v2.3,243,8728,1,Rejeux excessifs,0,0.4939364829229452,0.6895723457834535,0.38476032,0.40747678,2,1,1,0
APP05548,8/7/2025 6:55,Card_processing,CA01,Staging,S912,Admin,/loan_approval,DELETE,401,248,84,44,41,79,35,NONE,2,4389,35,0.82,cfg_10,v1.2,3694,7971,1,Comportement anormal,0,0.4919343314350579,0.5661317472997108,0.5333817,0.37628955,2,1,1,0
APP11622,7/15/2025 0:01,Loan_management,LO09,Dev,S351,Admin,/fraud_check,OPTIONS,400,700,161,20,31,37,58,CONFIG_ERROR,1,99,814,0.61,cfg_8,v3.5,547,8903,1,Comportement anormal,0,0.489977597918626,0.7752692691281924,0.33881062,0.3558529,1,1,0,0
APP10430,11/13/2025 3:15,Core_banking,CO06,Staging,S89,External_api,/kyc_update,PATCH,429,209,170,41,49,67,69,NONE,3,3171,903,0.37,cfg_9,v1.3,1688,564,1,Comportement anormal,0,0.4894658302596926,0.2910948024188635,0.70624924,0.47105345,1,0,1,0
APP10472,7/13/2025 13:29,Reporting,RE13,Preprod,S384,Auditor,/funds_transfer_internal,PUT,500,178,158,17,37,39,49,NONE,0,1022,105,0.21,cfg_6,v2.4,3880,8197,1,Comportement anormal,0,0.4893856015210221,0.7037266094699115,0.13097528,0.6334549,1,1,0,0
APP08492,6/5/2025 8:06,Reporting,RE14,Prod,S561,Admin,/payment_initiate,POST,500,192,83,28,32,49,41,NONE,3,320,268,0.56,cfg_8,v1.2,1098,6007,1,Comportement anormal,0,0.488595959147285,0.5896016854061797,0.33431375,0.54187244,1,1,0,0
APP00835,9/20/2025 8:09,Api_gateway,AP20,Preprod,S320,System,/login,DELETE,200,196,192,17,37,39,64,NONE,2,356,835,0.39,cfg_1,v2.3,595,4708,1,Comportement anormal,0,0.48718472776181826,0.5704904632975855,0.26553193,0.6255318,1,1,0,0
APP13004,6/12/2025 11:36,Api_gateway,AP04,Qa,S682,External_api,/scheduled_transfers,PUT,502,225,158,47,47,61,69,NONE,4,4918,149,0.52,cfg_8,v1.0,3543,495,1,Rejeux excessifs,0,0.48688419046292014,0.5172705168214233,0.37306175,0.5703203,1,0,1,0
APP07665,7/13/2025 11:31,Api_gateway,AP15,Preprod,S204,Employee,/user_privilege_change,DELETE,400,276,125,30,29,68,55,NONE,4,992,926,0.42,cfg_9,v1.0,4909,3528,1,Rejeux excessifs,0,0.4866819086883769,0.5886639366192536,0.2440634,0.6273184,1,1,0,0
APP05611,6/27/2025 18:12,Card_processing,CA03,Staging,S906,System,/reward_points,POST,429,169,94,16,45,64,58,NONE,5,1419,830,0.9,cfg_7,v1.5,4147,8792,1,Rejeux excessifs,0,0.4865453646845232,0.3653935212691458,0.66785896,0.4263836,1,0,1,0
APP12063,7/28/2025 14:45,Notification_service,NO18,Qa,S925,System,/funds_transfer_external,PATCH,201,529,96,21,42,39,49,DB_TIMEOUT,0,737,569,0.34,cfg_8,v3.2,360,9487,1,Comportement anormal,0,0.4864792104513658,0.6599516051862276,0.20188712,0.5975989,1,1,0,0
APP04081,10/20/2025 10:29,Api_gateway,AP08,Staging,S579,Auditor,/account_closure,PUT,503,224,178,47,47,51,46,NONE,1,4885,237,0.24,cfg_9,v1.2,3255,2099,1,Comportement anormal,0,0.48615950816086145,0.6830320201281076,0.14119616,0.63425034,1,1,0,0
APP04761,8/2/2025 10:02,Fraud_detection,FR06,Preprod,S415,Admin,/scheduled_payments,DELETE,502,120,192,35,37,46,43,NONE,2,1117,16,0.58,cfg_2,v2.3,1332,438,1,Comportement anormal,0,0.48560683317026626,0.42980864307406935,0.15868746,0.8683244,1,0,0,1
APP03163,9/23/2025 23:17,Atm_system,AT03,Staging,S140,Employee,/customer_profile,DELETE,409,168,222,29,36,71,56,NONE,5,2249,424,0.83,cfg_9,v1.0,3799,9473,1,Rejeux excessifs,0,0.48359838150118556,0.48972246116920615,0.6381507,0.322922,1,0,1,0
APP04385,9/6/2025 18:18,Fraud_detection,FR16,Prod,S452,System,/interest_rate_query,OPTIONS,201,321,157,19,36,48,39,CONFIG_ERROR,1,547,788,0.83,cfg_6,v1.0,3343,202,1,Comportement anormal,0,0.48284485633391977,0.6471706835990798,0.28051007,0.5208538,1,1,0,0
APP02417,8/16/2025 5:36,Reporting,RE11,Qa,S687,Employee,/voucher_redeem,GET,503,312,253,29,31,34,78,NONE,3,636,965,0.78,cfg_6,v3.5,2964,1981,1,Comportement anormal,0,0.48259344328625514,0.6377961227054453,0.27735823,0.532626,1,1,0,0
APP04965,11/6/2025 4:32,Reporting,RE18,Prod,C406,Client,/transaction_dispute,POST,401,145,146,26,30,53,69,NONE,4,731,974,0.75,cfg_6,v1.1,4678,9015,1,Rejeux excessifs,0,0.4825258127791296,0.5686723208256395,0.29573393,0.5831712,1,1,0,0
APP12575,10/12/2025 16:48,Atm_system,AT07,Prod,S493,Auditor,/account_update,PATCH,404,243,314,38,41,57,90,NONE,5,1883,972,0.66,cfg_6,v1.4,1707,1598,1,Rejeux excessifs,0,0.4824494993616728,0.30622842190551397,0.23997569,0.9011444,1,0,0,1
APP12533,7/5/2025 4:41,Reporting,RE02,Staging,S338,Employee,/voucher_redeem,GET,200,596,188,46,61,89,65,NONE,1,600,953,0.24,cfg_3,v1.3,2669,2813,1,Comportement anormal,0,0.4823303426089902,0.5429377272078452,0.47914478,0.42490852,1,0,1,0
APP12927,9/6/2025 3:30,Loan_management,LO14,Dev,S674,Auditor,/service_status,OPTIONS,202,1457,976,38,33,54,47,DB_TIMEOUT,0,621,439,0.37,cfg_6,v3.4,3294,6795,1,Comportement anormal,0,0.4822772099432759,0.40184506888908517,0.16933604,0.8756505,1,0,0,1
APP04170,8/7/2025 13:36,Api_gateway,AP18,Dev,S305,System,/limit_change_request,PUT,404,195,169,19,37,56,53,NONE,1,1409,142,0.88,cfg_10,v3.3,630,9854,1,Comportement anormal,0,0.4819927451004345,0.6195457836955066,0.15094303,0.6754894,1,1,0,0
APP07063,10/19/2025 2:50,Reporting,RE10,Dev,S491,Admin,/kyc_update,POST,404,174,78,22,39,58,40,NONE,4,1448,459,0.53,cfg_5,v1.1,3077,1219,1,Rejeux excessifs,0,0.4816429302828437,0.6205940651109594,0.13070087,0.69363385,1,1,0,0
APP06312,7/4/2025 7:41,Loan_management,LO02,Preprod,C626,Client,/user_registration,PUT,502,723,267,44,49,86,68,CONFIG_ERROR,2,4361,664,0.23,cfg_8,v1.1,4602,1115,1,Comportement anormal,0,0.48155190205194837,0.5820708768254008,0.21657646,0.6460084,1,1,0,0
APP04045,7/26/2025 16:50,Reporting,RE20,Dev,S707,Admin,/funds_transfer_internal,PUT,200,139,187,24,28,41,50,NONE,3,989,54,0.44,cfg_9,v1.4,711,2102,1,Comportement anormal,0,0.48089616087184656,0.805081131670067,0.23020123,0.40740612,1,1,0,0
APP09770,11/1/2025 11:40,Reporting,RE07,Staging,S143,Admin,/account_closure,PUT,500,210,166,43,46,82,77,NONE,2,4980,604,0.29,cfg_9,v3.5,459,7667,1,Comportement anormal,0,0.48065223423324993,0.7599421032572679,0.18314476,0.49886984,1,1,0,0
APP06314,6/20/2025 23:16,Payment_gateway,PA18,Qa,S922,Employee,/fraud_alerts,OPTIONS,409,643,213,47,46,73,57,CONFIG_ERROR,0,4603,820,0.49,cfg_8,v2.5,4768,8874,1,Comportement anormal,0,0.480545813445772,0.428785918964521,0.19272421,0.8201273,1,0,0,1
APP04196,9/4/2025 2:07,Reporting,RE16,Dev,S184,System,/user_registration,OPTIONS,500,125,184,19,26,44,37,NONE,3,1185,132,0.55,cfg_9,v1.2,4983,9694,1,Comportement anormal,0,0.4805388136083219,0.877690742425422,0.20995037,0.35397533,1,1,0,0
APP03006,8/3/2025 3:07,Payment_gateway,PA11,Dev,S942,Auditor,/audit_logs,GET,500,115,140,22,27,42,53,NONE,1,121,55,0.92,cfg_1,v2.5,4415,3641,1,Comportement anormal,0,0.4804659838827092,0.6432582528447028,0.08226294,0.71587676,1,1,0,0
APP06296,7/12/2025 3:30,Api_gateway,AP10,Prod,S159,Admin,/loan_repay,DELETE,200,228,163,36,40,63,67,NONE,0,2297,809,0.49,cfg_3,v2.1,691,232,1,Comportement anormal,0,0.4795740118811815,0.40849668419071705,0.15047021,0.87975514,1,0,0,1
