Event_id,Timestamp,Src_ip,Dst_ip,Src_port,Dst_port,Protocol,Action,Bytes_sent,Bytes_received,Packet_count,Connection_duration_sec,Firewall_rule_id,Rule_action,Network_zone_src,Network_zone_dst,Latency_ms,Packet_loss_pct,Cpu_usage_fw_pct,Memory_usage_fw_pct,Concurrent_connections,Nat_translation,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
FW-20250702-66WM8X0P,7/2/2025 2:04,10.234.135.84,185.180.11.13,4661,56354,TCP,DENY,10123,19084,58,12.53,RULE-2104,drop,management,vpn,24.33,0.35,15.25,24.85,2,False,1,Port inhabituel,8,0.32263956793678095,0.6554933604905692,0.026017724,0.28640762,1,1,0,0
FW-20250424-XGPQM8E5,4/24/2025 19:00,185.96.86.208,185.136.110.18,34628,61851,UDP,DENY,9514,16640,52,11.72,RULE-4144,drop,external,cloud,21.33,0.78,15.94,30.42,8,False,1,Port inhabituel,8,0.3224995224559826,0.6259324722392925,0.023373315,0.31819278,1,1,0,0
FW-20250608-JLWE7DLO,6/8/2025 21:06,185.209.229.118,172.16.255.75,46985,49893,TCP,DENY,16129,18046,68,10.35,RULE-6141,drop,external,dmz,23.89,0.41,16.27,38.52,9,False,1,Port inhabituel,8,0.3218464591429066,0.6265781449751352,0.022610355,0.31635088,1,1,0,0
FW-20250610-FCGTE0DR,6/10/2025 22:13,10.227.101.226,185.72.212.216,54044,45391,UDP,DENY,13682,10667,48,10.93,RULE-8964,drop,internal,vpn,22.29,0.28,18.11,32.74,20,True,1,Port inhabituel,8,0.32089891860687103,0.6748017655254414,0.048647683,0.2392473,1,1,0,0
FW-20250509-N4X5JUBL,5/9/2025 13:36,185.210.185.188,185.63.59.193,60618,43742,TCP,DENY,6995,11040,36,5.23,RULE-1677,drop,vpn,cloud,17.17,0.0,21.07,27.82,23,True,1,Port inhabituel,8,0.32082618654244494,0.5982167387149737,0.062053338,0.30220848,1,1,0,0
FW-20250212-C8O7EY8M,2/12/2025 18:35,10.67.4.138,10.253.233.171,36981,61576,TCP,DENY,6613,13720,40,12.04,RULE-5447,drop,management,management,19.36,0.0,14.27,34.23,21,False,1,Port inhabituel,8,0.32069964390177225,0.5716955287360755,0.024239821,0.36616358,1,1,0,0
FW-20250307-79TB4LFF,3/7/2025 16:43,10.228.76.39,185.181.199.131,61273,31922,UDP,DENY,7890,9008,33,11.45,RULE-3779,drop,internal,cloud,11.2,1.09,18.31,31.51,11,True,1,Port inhabituel,8,0.31998467403412856,0.6310370775389968,0.03796146,0.29095548,1,1,0,0
FW-20250216-1C7602SZ,2/16/2025 7:36,10.106.102.33,10.164.28.134,49135,33855,TCP,DENY,11366,21536,65,19.39,RULE-2036,drop,internal,internal,26.17,0.31,23.53,28.63,6,True,1,Port inhabituel,8,0.3198483416913977,0.5540755851504299,0.050926648,0.3545428,1,1,0,0
FW-20250401-JJYXCQYB,4/1/2025 13:43,10.131.119.29,185.10.237.163,17260,54028,UDP,DENY,5679,10573,32,10.64,RULE-7721,drop,management,cloud,24.6,0.68,19.9,23.98,1,False,1,Port inhabituel,8,0.31970154949487845,0.6448780919152974,0.04723229,0.26699427,1,1,0,0
FW-20250624-8DT7A6LW,6/24/2025 0:34,10.96.107.145,10.7.1.156,53000,63841,ICMP,DENY,12534,17461,59,5.14,RULE-5958,drop,internal,internal,20.46,0.8,20.05,34.15,10,True,1,Port inhabituel,8,0.31944089711426765,0.6084419550215922,0.033355396,0.31652534,1,1,0,0
FW-20250319-BHWKWGZ3,3/19/2025 9:50,185.15.213.146,185.188.122.191,32950,44522,TCP,DENY,17927,6091,48,15.94,RULE-7582,drop,vpn,cloud,26.13,1.39,12.56,35.19,9,True,1,Port inhabituel,8,0.31943713104415944,0.7059767984059158,0.055552945,0.19678165,1,1,0,0
FW-20250430-9Y9OF91K,4/30/2025 4:24,185.31.55.163,10.188.185.252,11286,44782,ICMP,DENY,5028,21532,53,10.54,RULE-9740,drop,cloud,internal,16.87,0.33,20.09,40.57,11,False,1,Port inhabituel,8,0.31897917836971806,0.7074589751681007,0.027022477,0.22245608,1,1,0,0
FW-20250402-AWZV4YNM,4/2/2025 13:56,172.16.11.41,185.65.225.225,64949,23287,TCP,DENY,5892,19119,50,14.07,RULE-2954,drop,dmz,vpn,22.08,0.0,16.44,34.94,6,False,1,Port inhabituel,8,0.31857287414931595,0.5368834965843957,0.064818434,0.3540167,1,1,0,0
FW-20250417-INJIZAGW,4/17/2025 12:55,185.162.61.20,185.115.255.189,18873,43219,TCP,DENY,8442,10037,36,7.27,RULE-4621,drop,vpn,cloud,18.6,0.36,18.06,30.74,5,True,1,Port inhabituel,8,0.31844290989913854,0.5698852862649653,0.025175268,0.36026818,1,1,0,0
FW-20250405-B8PD6F0M,4/5/2025 17:32,10.139.31.185,185.238.20.114,11281,30024,ICMP,DENY,9314,17644,53,16.27,RULE-7300,drop,management,external,22.16,0.86,18.83,27.59,14,False,1,Port inhabituel,8,0.31838789874595236,0.5840995213175366,0.040156055,0.33090812,1,1,0,0
FW-20250612-R844KFH9,6/12/2025 4:02,10.228.202.11,185.41.132.51,13595,36510,UDP,DENY,9228,8042,34,0.31,RULE-8318,drop,management,vpn,23.38,1.13,19.18,35.22,25,False,1,Port inhabituel,8,0.3182723037260553,0.6328240146809163,0.06705513,0.25493777,1,1,0,0
FW-20250214-B7VIR7LX,2/14/2025 19:00,10.177.160.86,10.157.119.25,15054,56236,TCP,DENY,12524,11085,47,7.09,RULE-8110,drop,internal,internal,23.22,0.53,15.72,32.84,1,True,1,Port inhabituel,8,0.318215679109443,0.5882702014754675,0.010038663,0.35633817,1,1,0,0
FW-20250407-8M9WE51C,4/7/2025 19:51,185.67.136.174,172.16.0.163,50717,40965,UDP,DENY,11730,13445,50,7.13,RULE-4930,drop,external,dmz,25.53,0.66,26.3,19.09,1,False,1,Port inhabituel,8,0.31819328224984567,0.6304398754634786,0.059650917,0.26448905,1,1,0,0
FW-20250618-MEKBKKDW,6/18/2025 6:34,10.48.168.196,185.173.112.97,4942,47240,TCP,DENY,13905,4518,36,11.84,RULE-1480,drop,internal,external,20.92,0.53,13.69,37.21,23,True,1,Port inhabituel,8,0.31789888210775424,0.646917015841066,0.03126291,0.27551672,1,1,0,0
FW-20250327-1RJN0H9U,3/27/2025 6:20,185.44.0.50,185.191.215.124,19195,59946,TCP,DENY,9138,10837,39,8.48,RULE-1942,drop,cloud,external,21.81,1.04,24.31,27.77,7,False,1,Port inhabituel,8,0.3178819344507288,0.5473588447471354,0.024486426,0.38180053,1,1,0,0
FW-20250423-G0WWADAD,4/23/2025 11:56,185.149.96.26,185.157.48.71,1422,26757,ICMP,DENY,10721,6550,34,8.79,RULE-9658,drop,external,cloud,29.68,0.49,25.15,22.96,3,False,1,Port inhabituel,8,0.3174407125221947,0.5663179727516351,0.039778426,0.34622574,1,1,0,0
FW-20250314-BOKAIRZN,3/14/2025 1:52,10.152.28.44,185.216.205.244,24726,43638,ICMP,DENY,1709,21146,45,14.32,RULE-1091,drop,internal,external,19.97,0.39,23.42,34.71,6,True,1,Port inhabituel,8,0.3169572084458355,0.6626532314156545,0.017970309,0.2702481,1,1,0,0
FW-20250428-TZBKKNP3,4/28/2025 7:04,10.225.180.145,185.21.90.89,25308,46560,TCP,DENY,100,17328,34,2.32,RULE-8550,drop,management,cloud,20.99,0.86,12.91,37.62,26,False,1,Port inhabituel,8,0.31685042730345303,0.6338955566696517,0.036792666,0.27986306,1,1,0,0
FW-20250418-5AEA2Q0X,4/18/2025 5:46,172.16.216.60,10.87.253.254,20534,54021,ICMP,DENY,10469,15610,52,12.54,RULE-6728,drop,dmz,management,26.3,0.12,20.14,27.94,28,False,1,Port inhabituel,8,0.3163696532994497,0.6437774391621317,0.037598632,0.2677329,1,1,0,0
FW-20250201-J3GKFNMK,2/1/2025 7:02,185.140.79.131,185.224.138.140,51568,56809,TCP,DENY,11549,11123,45,14.26,RULE-8495,drop,external,vpn,33.27,1.63,26.01,37.59,1,False,1,Port inhabituel,8,0.31597573214014435,0.6368160069954415,0.061883487,0.2492277,1,1,0,0
FW-20250511-ODR1MDED,5/11/2025 16:02,172.16.226.36,172.16.218.18,65461,47244,ICMP,DENY,7280,17231,49,11.12,RULE-9299,drop,dmz,dmz,11.76,0.12,20.39,25.47,1,False,1,Port inhabituel,8,0.3159496314083729,0.6674486143157464,0.043554757,0.23684552,1,1,0,0
FW-20250313-V6KV2OI4,3/13/2025 20:24,185.114.128.11,10.7.73.44,63050,26174,UDP,DENY,10693,17432,56,4.75,RULE-3461,drop,cloud,internal,24.64,1.43,31.87,28.29,13,False,1,Port inhabituel,8,0.3156724402484798,0.6149156143300245,0.04664475,0.28545696,1,1,0,0
FW-20250306-AKRYJAOK,3/6/2025 4:57,185.170.250.96,10.76.229.149,21416,35407,TCP,DENY,12759,9977,45,4.0,RULE-6691,drop,external,management,18.57,0.0,16.87,24.53,9,False,1,Port inhabituel,8,0.3150344842585178,0.44446253520615464,0.035645623,0.4649953,1,1,0,0
FW-20250328-ITT2RQHF,3/28/2025 19:52,185.250.209.185,185.67.141.11,61507,44116,ICMP,DENY,16037,10227,52,10.91,RULE-8127,drop,external,cloud,33.19,0.18,25.84,30.01,9,False,1,Port inhabituel,8,0.31457220174910056,0.6604333157253691,0.045742806,0.23754048,1,1,0,0
FW-20250311-8ZYHK7WG,3/11/2025 6:46,10.96.49.96,10.2.143.207,4888,34399,TCP,DENY,7064,20717,55,13.09,RULE-5264,drop,internal,management,25.16,1.45,15.76,35.42,2,True,1,Port inhabituel,8,0.3145531808720051,0.5839005694943723,0.03982541,0.31993356,1,1,0,0
FW-20250316-CO35P0SQ,3/16/2025 7:30,10.211.223.226,185.190.17.118,7883,40495,TCP,DENY,9504,3177,25,9.42,RULE-2678,drop,management,vpn,17.55,0.22,14.68,25.66,3,False,1,Port inhabituel,8,0.3139994868026738,0.6264513778348461,0.038949642,0.27659744,1,1,0,0
FW-20250227-2VCIE8GN,2/27/2025 1:05,185.83.93.164,10.214.181.107,15155,41398,TCP,DENY,20730,2481,46,6.1,RULE-4089,drop,cloud,internal,16.92,0.9,27.61,40.9,8,False,1,Port inhabituel,8,0.3138774965951434,0.6711818604915116,0.05452151,0.21592912,1,1,0,0
FW-20250530-YU96K1NB,5/30/2025 5:03,185.230.134.78,10.26.31.164,33528,56844,TCP,DENY,16982,12057,58,12.63,RULE-1864,drop,vpn,internal,25.97,0.08,31.03,25.95,18,True,1,Port inhabituel,8,0.3138081115313207,0.6650185419105992,0.043494415,0.23291138,1,1,0,0
FW-20250222-PJG0L08N,2/22/2025 9:24,172.16.196.21,10.42.200.228,26589,47910,TCP,DENY,19550,15729,70,16.5,RULE-5321,drop,dmz,internal,22.35,0.3,25.56,29.66,16,False,1,Port inhabituel,8,0.3137042477132485,0.6423340117638129,0.016622085,0.28215665,1,1,0,0
FW-20250625-ZC4TL0CD,6/25/2025 10:31,10.249.171.222,185.138.69.146,4790,36204,TCP,DENY,9924,16601,53,4.06,RULE-2128,drop,management,external,27.65,0.09,18.0,23.56,1,False,1,Port inhabituel,8,0.31357079017690814,0.5337869418720006,0.035219926,0.3717055,1,1,0,0
FW-20250618-Q1EFV2GC,6/18/2025 14:02,185.47.107.102,185.95.140.90,14468,29630,TCP,DENY,23881,3811,55,13.48,RULE-9727,drop,cloud,external,14.71,0.45,17.44,38.11,16,False,1,Port inhabituel,8,0.31336146877225257,0.6030946645443445,0.029978853,0.3070109,1,1,0,0
FW-20250515-4OMCAB3Z,5/15/2025 20:08,10.61.84.35,172.16.185.200,2678,39442,TCP,DENY,803,13725,29,0.1,RULE-7174,drop,internal,dmz,15.13,0.02,15.21,26.1,1,True,1,Port inhabituel,8,0.3131306455866814,0.6016862947751046,0.03981319,0.29789245,1,1,0,0
FW-20250627-Z40H1LTG,6/27/2025 7:18,10.244.189.156,10.15.128.45,47970,56510,TCP,DENY,15546,12151,55,12.63,RULE-3842,drop,management,internal,31.04,0.65,26.39,29.22,1,False,1,Port inhabituel,8,0.3130592567491294,0.5871108994685891,0.038652148,0.31341472,1,1,0,0
FW-20250319-Y2AX1D61,3/19/2025 23:18,10.166.166.86,10.245.75.112,39387,50596,TCP,DENY,7132,6884,28,5.61,RULE-1708,drop,internal,internal,15.22,0.0,12.63,36.09,1,True,1,Port inhabituel,8,0.31277024147112537,0.5537680766641905,0.043569747,0.3409729,1,1,0,0
FW-20250608-LKZFCB71,6/8/2025 20:28,172.16.232.213,185.249.37.22,29123,50036,TCP,DENY,2397,21633,48,14.82,RULE-6713,drop,dmz,external,22.76,0.22,16.55,32.63,3,False,1,Port inhabituel,8,0.312373817750251,0.616499893854367,0.017339805,0.30328175,1,1,0,0
FW-20250304-MYZ1PJ29,3/4/2025 4:13,185.63.147.91,185.32.196.117,64437,40286,TCP,DENY,9553,10060,39,8.74,RULE-1122,drop,vpn,cloud,26.38,0.48,16.92,29.2,12,True,1,Port inhabituel,8,0.3123526267149874,0.5592387816127624,0.060014166,0.31780493,1,1,0,0
FW-20250331-PZUBKATB,3/31/2025 5:02,185.198.88.63,10.115.23.216,60270,59418,TCP,DENY,7171,11517,37,0.1,RULE-1441,drop,external,management,24.36,0.57,21.54,37.03,9,False,1,Port inhabituel,8,0.3123066318218664,0.5263538039281237,0.020149738,0.39041635,1,1,0,0
FW-20250220-IVP2I8WP,2/20/2025 8:02,185.17.0.219,10.182.166.38,10144,22003,TCP,DENY,17579,14065,63,15.04,RULE-4963,drop,external,management,22.65,0.52,26.85,38.47,1,False,1,Port inhabituel,8,0.3122413520272925,0.49568884313295913,0.008478137,0.43255708,1,1,0,0
FW-20250305-6AXV0CVD,3/5/2025 19:25,185.208.227.47,172.16.129.43,27189,41754,ICMP,DENY,11483,21741,66,14.23,RULE-3961,drop,cloud,dmz,28.63,0.44,27.32,28.73,13,False,1,Port inhabituel,8,0.31220233764139554,0.7058374308314247,0.04105089,0.1897187,1,1,0,0
FW-20250220-XS7AUCWW,2/20/2025 4:44,172.16.217.22,185.2.209.162,24617,37693,TCP,DENY,12057,2202,28,5.55,RULE-2051,drop,dmz,cloud,22.85,0.0,24.18,35.35,1,False,1,Port inhabituel,8,0.312082875502478,0.5519595555435745,0.03345819,0.35083088,1,1,0,0
FW-20250221-Y57LORB3,2/21/2025 21:06,172.16.69.165,172.16.195.94,34267,23874,ICMP,DENY,8310,3321,23,8.17,RULE-5652,drop,dmz,dmz,4.25,1.08,22.17,35.7,7,False,1,Port inhabituel,8,0.31198982067845465,0.5297307496649682,0.039249487,0.36698923,1,1,0,0
FW-20250709-VU49YFCL,7/9/2025 3:22,172.16.140.235,172.16.120.50,33079,27849,TCP,DENY,11732,16704,56,9.81,RULE-8424,drop,dmz,dmz,11.47,0.0,4.73,34.09,4,False,1,Port inhabituel,8,0.3119145588318812,0.5117812883079967,0.057644937,0.36631745,1,1,0,0
FW-20250312-YUOMLZFG,3/12/2025 11:16,185.211.212.5,185.181.203.60,46103,51178,TCP,DENY,14928,12904,55,13.55,RULE-6390,drop,cloud,vpn,23.29,1.0,25.11,33.71,3,False,1,Port inhabituel,8,0.3113623650949699,0.6482757995520538,0.027891776,0.25791952,1,1,0,0
FW-20250522-QRZK8E5X,5/22/2025 5:40,185.69.165.121,10.34.105.146,1274,31408,TCP,DENY,7268,12461,39,8.53,RULE-6510,drop,vpn,management,30.95,0.55,21.33,29.17,1,True,1,Port inhabituel,8,0.3112847255576881,0.5385656124082899,0.01880879,0.37647977,1,1,0,0
FW-20250302-H85PUN2K,3/2/2025 18:24,185.67.87.208,185.38.192.116,18901,36149,ICMP,DENY,108,21603,43,10.94,RULE-5845,drop,cloud,external,28.48,0.6,18.68,28.46,1,False,1,Port inhabituel,8,0.3110857317788103,0.6286750577219423,0.032002587,0.27257955,1,1,0,0
FW-20250621-E77G7VVN,6/21/2025 1:25,10.151.10.112,185.62.186.170,11874,61921,TCP,DENY,13413,12660,52,13.96,RULE-5929,drop,management,cloud,23.24,0.43,25.47,25.11,26,False,1,Port inhabituel,8,0.31043977617541424,0.6448458605801902,0.038687676,0.24778579,1,1,0,0
FW-20250525-WCCTGLN1,5/25/2025 3:57,10.85.70.160,10.212.97.246,17165,64387,TCP,DENY,17304,5860,46,7.99,RULE-9745,drop,management,internal,26.24,0.43,29.69,35.13,20,False,1,Port inhabituel,8,0.31021365007747576,0.6595068531033207,0.043674115,0.22745998,1,1,0,0
FW-20250628-50P89W6F,6/28/2025 8:36,172.16.124.90,185.206.192.191,36597,37679,TCP,DENY,12465,14035,53,19.29,RULE-3033,drop,dmz,cloud,32.0,0.33,24.85,26.47,17,False,1,Port inhabituel,8,0.31013635467882456,0.5641569173751921,0.043785088,0.32246706,1,1,0,0
FW-20250326-43NJIQLU,3/26/2025 17:14,10.192.63.113,185.85.98.130,8531,63892,TCP,DENY,12672,6374,38,9.49,RULE-2925,drop,management,external,30.74,0.56,20.65,35.48,6,False,1,Port inhabituel,8,0.3098618564870882,0.6046526291569853,0.02013401,0.30479893,1,1,0,0
FW-20250623-HD88FLM4,6/23/2025 20:54,10.225.105.143,185.154.228.7,41276,54989,TCP,DENY,6010,9604,31,15.59,RULE-7003,drop,management,cloud,24.58,0.83,24.11,36.44,7,False,1,Port inhabituel,8,0.3097197268124393,0.6063059542226706,0.0339693,0.28888392,1,1,0,0
FW-20250424-TFVC6D3M,4/24/2025 21:07,185.30.56.213,185.67.86.222,49077,57603,TCP,DENY,12815,6793,39,0.1,RULE-1703,drop,cloud,cloud,26.95,0.64,26.5,23.59,24,False,1,Port inhabituel,8,0.3096162287276525,0.6444223397617157,0.08428201,0.20014434,1,1,0,0
FW-20250211-9F7ZBS6D,2/11/2025 3:40,185.60.160.27,10.43.50.104,57208,60264,TCP,DENY,14745,10426,50,0.1,RULE-2230,drop,cloud,management,31.21,0.52,37.48,32.25,1,False,1,Port inhabituel,8,0.3094929266860487,0.66555884745431,0.10239676,0.16052318,2,1,1,0
FW-20250207-SIT1NAC3,2/7/2025 13:59,10.10.125.244,185.87.89.15,8409,25175,TCP,DENY,8819,21872,61,8.35,RULE-1482,drop,management,external,23.83,0.18,30.56,28.56,14,False,1,Port inhabituel,8,0.30934007917601164,0.5675986451583592,0.021729583,0.338692,1,1,0,0
FW-20250410-69RHS2X0,4/10/2025 6:10,10.207.137.18,10.42.101.140,23970,22314,ICMP,DENY,19364,13772,66,16.23,RULE-2783,drop,management,management,21.66,1.56,15.92,27.63,25,False,1,Port inhabituel,8,0.30894348325891696,0.64199421711455,0.045508653,0.23932758,1,1,0,0
FW-20250414-3SW6ANGD,4/14/2025 5:16,172.16.201.66,10.30.236.97,58382,51269,ICMP,DENY,8718,8806,35,0.1,RULE-9880,drop,dmz,internal,30.47,0.86,25.11,31.27,12,False,1,Port inhabituel,8,0.3082590971510614,0.579756546503605,0.037233684,0.30778706,1,1,0,0
FW-20250413-I8K1WF3N,4/13/2025 18:33,10.156.131.173,172.16.2.207,52478,33395,ICMP,DENY,13312,14246,55,13.05,RULE-5139,drop,internal,dmz,22.45,1.01,15.44,29.84,11,True,1,Port inhabituel,8,0.30668015029437834,0.582876805109009,0.043186206,0.29397744,1,1,0,0
FW-20250709-E5VOJJGJ,7/9/2025 15:47,185.194.100.16,10.231.106.172,51143,22594,TCP,DENY,10423,13520,47,18.52,RULE-5133,drop,cloud,management,21.67,2.11,17.9,28.58,30,False,1,Port inhabituel,8,0.30651636233797847,0.5403001848122828,0.0676385,0.3116104,1,1,0,0
FW-20250311-GAPUNMB9,3/11/2025 5:31,10.88.80.123,185.157.5.194,51519,30258,TCP,DENY,16106,15916,64,7.05,RULE-1063,drop,internal,cloud,19.76,0.0,15.74,38.93,10,True,1,Port inhabituel,8,0.30633553978053174,0.5826813687755895,0.034513257,0.301812,1,1,0,0
FW-20250303-VRU66T0X,3/3/2025 10:07,10.12.107.55,185.121.175.209,10231,39369,TCP,DENY,10304,20893,62,4.72,RULE-3569,drop,internal,cloud,27.53,1.17,25.62,29.87,23,True,1,Port inhabituel,8,0.3058826343669126,0.6082451504330723,0.028909493,0.28049326,1,1,0,0
FW-20250211-FCZLTKRD,2/11/2025 19:51,185.56.49.176,185.58.108.125,58544,34077,TCP,DENY,9416,14499,47,13.49,RULE-5112,drop,external,cloud,15.28,0.69,21.11,30.49,18,False,1,Port inhabituel,8,0.30583864389399523,0.49877289313196643,0.03029775,0.3884453,1,1,0,0
FW-20250709-NUDXC69E,7/9/2025 17:34,172.16.99.91,10.251.205.9,7882,28207,TCP,DENY,6783,18976,51,1.14,RULE-4718,drop,dmz,management,26.49,0.12,19.82,32.15,22,False,1,Port inhabituel,8,0.3057393753568713,0.47719007143091685,0.027560486,0.41246757,1,1,0,0
FW-20250206-P5V6DP99,2/6/2025 18:06,10.28.148.32,10.63.35.138,38139,24057,TCP,DENY,10039,17396,54,15.64,RULE-2059,drop,internal,internal,19.2,0.3,25.22,41.15,10,True,1,Port inhabituel,8,0.30557623855106086,0.5169810422310844,0.040936623,0.35881105,1,1,0,0
FW-20250629-ZAU04WHT,6/29/2025 21:50,185.10.10.216,10.149.54.4,29033,26092,ICMP,DENY,12152,19644,63,11.32,RULE-9769,drop,vpn,management,20.56,0.22,16.05,24.84,10,True,1,Port inhabituel,8,0.3049790293530568,0.6386515328454806,0.02960619,0.24667937,1,1,0,0
FW-20250219-0P0CPNL9,2/19/2025 4:00,185.39.242.121,185.52.103.205,49067,64460,TCP,DENY,12980,17472,60,8.95,RULE-5262,drop,external,external,21.5,0.65,28.18,44.84,15,False,1,Port inhabituel,8,0.3045123614450182,0.618919416540827,0.038701817,0.25591585,1,1,0,0
FW-20250624-UW2VR2X8,6/24/2025 2:00,172.16.40.244,185.200.70.185,44429,59209,TCP,DENY,9812,16879,53,5.74,RULE-7718,drop,dmz,cloud,20.9,0.66,23.28,33.85,5,False,1,Port inhabituel,8,0.3044781146204274,0.5577046009542945,0.012305512,0.34342423,1,1,0,0
FW-20250313-RFVZISEA,3/13/2025 15:14,185.24.121.51,185.169.70.233,25722,42804,TCP,DENY,15345,20758,72,17.11,RULE-9012,drop,cloud,cloud,29.37,0.21,21.69,27.23,1,False,1,Port inhabituel,8,0.3043663646573091,0.6840237180275514,0.045312706,0.18376267,1,1,0,0
FW-20250629-HXV03JIA,6/29/2025 7:46,10.175.160.84,10.31.69.74,15845,47665,TCP,DENY,3650,21285,49,10.83,RULE-2380,drop,internal,internal,13.86,0.96,21.61,29.66,14,True,1,Port inhabituel,8,0.30434945186202766,0.596851209855826,0.018437494,0.29775965,1,1,0,0
FW-20250614-3GEKL6H4,6/14/2025 6:47,10.162.80.221,185.82.66.190,3657,51360,TCP,DENY,4787,13917,37,8.55,RULE-6332,drop,internal,cloud,25.11,0.17,24.89,31.54,16,True,1,Port inhabituel,8,0.30426642605671983,0.6048675197067768,0.016446687,0.29148507,1,1,0,0
FW-20250324-CNIO6Z5A,3/24/2025 11:40,185.143.167.179,185.65.38.76,56860,25289,ICMP,DENY,15113,16932,64,15.19,RULE-3186,drop,external,vpn,18.42,0.49,19.89,36.22,18,False,1,Port inhabituel,8,0.3042106998440719,0.6160557299784113,0.029527832,0.26704854,1,1,0,0
FW-20250319-OHSNG957,3/19/2025 0:25,172.16.219.140,185.181.106.249,43639,48051,TCP,DENY,10822,6567,34,0.1,RULE-7257,drop,dmz,vpn,21.38,1.24,20.82,27.23,15,False,1,Port inhabituel,8,0.30392420750032173,0.5484045117697212,0.021432417,0.3419357,1,1,0,0
FW-20250413-C948IKW6,4/13/2025 9:21,10.113.164.27,185.78.223.222,14099,21572,TCP,DENY,12648,12393,50,17.36,RULE-2978,drop,management,cloud,30.03,0.0,17.87,36.47,12,False,1,Port inhabituel,8,0.3038194675059321,0.5411925200555331,0.03098647,0.3392794,1,1,0,0
FW-20250215-AYF5NPVS,2/15/2025 4:46,185.111.75.45,185.215.101.95,54378,62571,ICMP,DENY,1998,8508,21,13.98,RULE-6237,drop,external,external,16.57,0.36,11.34,30.05,11,False,1,Port inhabituel,8,0.30369196452576547,0.6297362463289091,0.030986251,0.2503534,1,1,0,0
FW-20250214-Z4YP80X9,2/14/2025 15:35,10.144.117.27,10.236.169.35,3814,53846,TCP,DENY,18067,16083,68,19.54,RULE-5498,drop,management,internal,19.17,0.45,13.03,18.21,17,False,1,Port inhabituel,8,0.30334435491893574,0.7261989888290729,0.045100734,0.13873334,1,1,0,0
FW-20250305-945O2C75,3/5/2025 7:36,185.243.222.230,185.42.35.48,27831,35749,ICMP,DENY,15944,12518,56,13.73,RULE-3787,drop,cloud,vpn,26.59,0.56,18.83,32.19,17,False,1,Port inhabituel,8,0.30317239996083745,0.6594862278189709,0.036746733,0.21328424,1,1,0,0
FW-20250211-6YQTTHJU,2/11/2025 0:23,10.145.220.151,185.41.81.140,15500,30347,ICMP,DENY,10335,13450,47,11.61,RULE-9494,drop,internal,vpn,20.56,0.46,18.59,34.52,1,True,1,Port inhabituel,8,0.30316359150557726,0.595689180438191,0.039219357,0.27458224,1,1,0,0
FW-20250420-1P7LIN4Z,4/20/2025 0:01,172.16.126.33,10.253.82.227,15236,43478,TCP,DENY,7992,15809,47,8.88,RULE-6631,drop,dmz,internal,28.92,1.38,27.83,36.98,25,False,1,Port inhabituel,8,0.303108769585426,0.5696042006603936,0.030033153,0.30968896,1,1,0,0
FW-20250619-DDG3FIC0,6/19/2025 6:52,185.154.130.14,10.216.177.32,51560,36633,ICMP,DENY,11840,7660,39,12.06,RULE-5964,drop,cloud,management,20.12,0.85,25.18,34.66,1,False,1,Port inhabituel,8,0.3030926344901434,0.6066230671435926,0.032184605,0.27047023,1,1,0,0
FW-20250504-QG9ZNVQM,5/4/2025 12:47,10.199.47.2,10.188.118.221,50136,34643,ICMP,DENY,10908,15490,52,7.93,RULE-5656,drop,internal,internal,16.47,1.51,15.33,32.93,16,True,1,Port inhabituel,8,0.3030425938515256,0.5826559685314865,0.057374127,0.2690977,1,1,0,0
FW-20250218-9MCX6R5Y,2/18/2025 0:35,172.16.30.2,185.110.8.238,43272,64766,TCP,DENY,17360,8583,51,15.2,RULE-2982,drop,dmz,vpn,25.18,0.46,24.4,30.6,23,False,1,Port inhabituel,8,0.3027617965095249,0.6513835162529371,0.025868816,0.23103306,1,1,0,0
FW-20250210-47T8P8H5,2/10/2025 21:59,10.70.170.68,10.24.180.155,41260,63217,TCP,DENY,9521,11797,42,14.95,RULE-2579,drop,management,internal,22.04,0.45,23.96,37.51,12,False,1,Port inhabituel,8,0.3025342874706652,0.5560640124174553,0.02312596,0.3284129,1,1,0,0
FW-20250306-1N4IPUHG,3/6/2025 21:38,10.89.192.175,185.54.122.72,30458,64648,TCP,DENY,15194,13114,56,4.04,RULE-3961,drop,management,cloud,12.89,0.96,22.91,28.45,18,False,1,Port inhabituel,8,0.3024088749407128,0.5976728041822896,0.04159372,0.2679601,1,1,0,0
FW-20250405-XG6DYK2B,4/5/2025 15:15,185.20.164.241,10.96.106.51,16126,21709,TCP,DENY,6357,8214,29,7.35,RULE-2545,drop,vpn,internal,17.84,0.87,21.88,31.97,14,True,1,Port inhabituel,8,0.30203139541722007,0.44921828644504147,0.024360577,0.43251532,1,1,0,0
FW-20250709-YCPJ5HVJ,7/9/2025 5:14,172.16.243.114,10.51.66.73,20241,58962,TCP,DENY,21961,7489,58,17.71,RULE-6139,drop,dmz,management,24.63,0.79,20.3,34.79,8,False,1,Port inhabituel,8,0.30178196209553937,0.6267406766231077,0.017286675,0.26131853,1,1,0,0
