Event_id,Timestamp,Src_ip,Dst_ip,Src_port,Dst_port,Protocol,Action,Bytes_sent,Bytes_received,Packet_count,Connection_duration_sec,Firewall_rule_id,Rule_action,Network_zone_src,Network_zone_dst,Latency_ms,Packet_loss_pct,Cpu_usage_fw_pct,Memory_usage_fw_pct,Concurrent_connections,Nat_translation,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
FW-20250226-5XTYMJ8P,2/26/2025 13:58,10.90.68.180,172.16.169.21,13521,22,TCP,ALLOW,20535,11410,63,9.24,RULE-1350,accept,internal,dmz,19.5,0.78,14.68,35.66,1,True,0,Normal,0,0.1481965063516342,0.18375019833566048,0.0061985925,0.25464073,0,0,0,0
FW-20250324-3D2RQ105,3/24/2025 22:48,10.209.144.14,10.248.186.7,53866,38561,TCP,DENY,18315,9766,56,4.37,RULE-5621,drop,internal,management,24.06,0.71,20.6,28.47,13,True,1,Port inhabituel,8,0.27697992834265167,0.5353303294722775,0.019830864,0.2757786,1,1,0,0
FW-20250611-2RX82MRJ,6/11/2025 13:02,185.98.246.49,172.16.88.73,25523,0,ICMP,ALLOW,7135,265,14,5.86,RULE-9217,accept,cloud,dmz,25.06,0.43,16.86,29.26,1,False,0,Normal,0,0.20086465513649795,0.24390346561575574,0.0055719907,0.3531185,0,0,0,0
FW-20250530-CPY2D43N,5/30/2025 21:11,185.208.13.251,172.16.16.97,29651,53,UDP,ALLOW,3727,3572,14,0.1,RULE-4150,accept,vpn,dmz,21.03,0.88,16.82,26.0,2,True,0,Normal,0,0.2677024889688153,0.3315712091365335,0.0057681887,0.46576807,0,0,0,0
FW-20250522-HXY6VKOU,5/22/2025 6:03,185.134.254.248,185.247.148.137,12205,3389,TCP,ALLOW,2946,7218,20,0.1,RULE-5143,accept,vpn,external,19.07,0.89,21.98,41.46,13,True,0,Normal,0,0.1854518579909513,0.24760010539570732,0.027370851,0.28138462,0,0,0,0
FW-20250529-T6TVSCRM,5/29/2025 10:50,10.250.155.67,185.178.58.152,40693,8080,TCP,ALLOW,12984,5758,37,12.47,RULE-4951,accept,management,vpn,21.33,0.27,19.33,30.91,1,False,0,Normal,0,0.1671061432512695,0.15757783657747332,0.0048214304,0.33891916,0,0,0,0
FW-20250605-JDX6M0FF,6/5/2025 19:43,10.2.67.180,10.226.159.89,26466,22,TCP,ALLOW,4836,100,9,0.1,RULE-5781,accept,internal,management,25.56,0.42,23.11,25.52,1,True,0,Normal,0,0.1474147136430508,0.2129769991474051,0.005916319,0.22335082,0,0,0,0
FW-20250626-4V4MZO2Y,6/26/2025 22:54,185.168.247.163,10.252.253.99,24062,0,ICMP,ALLOW,5047,17281,44,10.67,RULE-7273,accept,cloud,management,15.98,0.7,18.2,28.01,19,False,0,Normal,0,0.13204801634608201,0.163077254575744,0.007859332,0.22520746,0,0,0,0
FW-20250621-IVBHF721,6/21/2025 23:36,172.16.220.2,10.24.40.193,43749,80,TCP,ALLOW,19402,2999,44,6.54,RULE-1370,accept,dmz,management,24.3,0.84,16.48,21.62,2,False,0,Normal,0,0.11035196444315715,0.15198343689510235,0.006128611,0.17294385,0,0,0,0
FW-20250529-L7CAV7O2,5/29/2025 23:12,172.16.61.245,185.227.55.211,14172,3389,TCP,ALLOW,15933,21003,73,17.02,RULE-1905,accept,dmz,external,20.95,0.51,11.15,24.22,19,False,0,Normal,0,0.11865724977085575,0.20473567992387964,0.014986721,0.13624935,0,0,0,0
FW-20250608-03CW5378,6/8/2025 7:31,185.38.7.94,185.63.213.13,17679,8080,TCP,ALLOW,9073,17084,52,17.88,RULE-7816,accept,vpn,cloud,22.85,1.27,32.07,34.92,34,True,0,Normal,0,0.15332451529960606,0.3708363623965017,0.013483757,0.07565343,0,0,0,0
FW-20250202-K7BGXR5O,2/2/2025 10:46,185.127.220.181,10.128.0.219,56701,3306,TCP,ALLOW,10847,17125,55,12.77,RULE-6685,accept,external,management,26.16,0.66,22.13,24.97,5,False,0,Normal,0,0.10163614885267563,0.09581492101794326,0.0026298757,0.20646365,0,0,0,0
FW-20250518-8B2ZINF0,5/18/2025 20:03,185.61.81.63,185.115.56.129,39516,53,UDP,ALLOW,8489,14175,45,13.58,RULE-5020,accept,cloud,vpn,17.08,0.12,16.5,31.71,1,False,0,Normal,0,0.15092863049193717,0.245069571300134,0.0064699394,0.20124638,0,0,0,0
FW-20250315-R3DP7XLK,3/15/2025 0:20,10.238.182.10,185.249.131.111,38562,25,TCP,ALLOW,7199,8128,30,0.1,RULE-3795,accept,management,cloud,28.86,0.7,22.67,28.25,1,False,0,Normal,0,0.13166860475592576,0.10583236208417308,0.0067729335,0.28240052,0,0,0,0
FW-20250406-7L2SBID8,4/6/2025 2:03,185.144.41.137,185.208.109.23,25821,22,TCP,ALLOW,9595,6755,32,0.6,RULE-2056,accept,vpn,external,24.23,0.79,23.31,34.78,17,True,0,Normal,0,0.1131879293845998,0.13893165370133723,0.01026527,0.19036686,0,0,0,0
FW-20250626-MEWYS6MS,6/26/2025 17:37,185.68.206.46,10.125.20.216,50739,443,TCP,ALLOW,10317,17470,55,5.37,RULE-7558,accept,external,management,28.98,1.48,25.21,33.91,24,False,0,Normal,0,0.0911470909140652,0.09779783054356146,0.009458793,0.16618465,0,0,0,0
FW-20250706-VB1P4XBA,7/6/2025 23:24,185.188.85.130,172.16.251.190,48502,80,TCP,ALLOW,10539,6885,34,9.59,RULE-5978,accept,external,dmz,24.19,0.42,11.68,33.28,20,False,0,Normal,0,0.09412669997403407,0.05846910323170975,0.008694747,0.21521625,0,0,0,0
FW-20250415-NB5ZM3VT,4/15/2025 11:39,185.119.117.53,10.206.8.130,15076,53,UDP,DENY,13828,15720,59,13.75,RULE-6831,drop,external,internal,27.8,0.32,25.98,36.99,10,False,1,Comportement anormal,4,0.22482582984459687,0.48996271645552786,0.014623207,0.16989157,1,1,0,0
FW-20250707-93ULEQG0,7/7/2025 6:01,185.1.220.140,172.16.144.16,31459,80,TCP,ALLOW,1422278,18072,13757,11.53,RULE-3870,accept,vpn,dmz,213.84,0.71,90.74,81.85,14409,True,1,DDoS,10,0.4222881583510367,0.7225383335764791,0.34671023,0.1976159,2,1,1,0
FW-20250608-177WC306,6/8/2025 16:55,10.191.236.213,185.247.57.221,10358,443,TCP,ALLOW,2187,4296,12,1.62,RULE-9913,accept,management,external,18.71,0.4,17.99,37.89,31,False,0,Normal,0,0.17025912356208414,0.20616340465711505,0.0057227197,0.29889125,0,0,0,0
FW-20250701-85VZR2CT,7/1/2025 2:33,185.46.167.46,10.66.227.108,48567,8080,TCP,DENY,14829,18193,66,10.31,RULE-9002,drop,external,internal,26.89,0.59,22.42,32.88,1,False,0,Normal,0,0.22932793784795705,0.39821277636761976,0.016281204,0.27348983,0,0,0,0
FW-20250630-BE29MK9E,6/30/2025 21:39,185.69.215.19,185.55.29.23,12038,8080,TCP,ALLOW,12050,14246,52,13.13,RULE-2460,accept,cloud,cloud,26.1,0.0,18.47,37.37,3,False,0,Normal,0,0.17322906780826855,0.16466204329841755,0.010771292,0.34425387,0,0,0,0
FW-20250701-KL41B8W9,7/1/2025 17:37,185.92.80.154,10.203.200.25,39261,3389,TCP,ALLOW,12660,9787,44,3.41,RULE-7693,accept,vpn,management,17.17,0.6,30.45,29.09,24,True,0,Normal,0,0.15953445110059525,0.2332546108372284,0.003432846,0.2419159,0,0,0,0
FW-20250307-5KZN1Z5T,3/7/2025 9:15,10.137.221.6,172.16.93.152,55550,0,ICMP,ALLOW,8056,9912,35,1.18,RULE-6886,accept,management,dmz,21.99,0.68,18.84,28.97,5,False,0,Normal,0,0.13147227685070248,0.14624170218903454,0.005627214,0.24254791,0,0,0,0
FW-20250428-1T41DCYG,4/28/2025 22:51,185.92.128.151,185.181.212.53,13643,53,UDP,ALLOW,3571,17565,42,11.25,RULE-7110,accept,cloud,external,32.3,0.93,19.63,29.16,5,False,0,Normal,0,0.15910833131649552,0.18743003406013428,0.007341168,0.2825538,0,0,0,0
FW-20250302-1CD1SPSB,3/2/2025 18:10,185.188.229.214,185.70.76.79,34698,53,UDP,ALLOW,8553,11984,41,12.31,RULE-7217,accept,external,external,29.02,0.29,23.8,39.82,3,False,0,Normal,0,0.14741069236516696,0.18369928104042238,0.008651171,0.24988163,0,0,0,0
FW-20250325-9YVW8ZMC,3/25/2025 0:03,172.16.13.16,10.165.229.97,43372,407,TCP,DENY,3471,17189,16,0.87,RULE-9386,drop,dmz,internal,26.84,0.31,25.38,39.5,3,False,0,Normal,0,0.16758373736791132,0.3279855041787719,0.01630208,0.15846363,0,0,0,0
FW-20250407-IQFW8OUE,4/7/2025 4:31,185.147.209.38,185.146.198.148,19329,8080,TCP,ALLOW,13089,13198,52,12.64,RULE-9992,accept,vpn,vpn,35.72,1.59,15.52,33.12,20,True,0,Normal,0,0.18291508027246559,0.3098640849688936,0.023729458,0.2151517,0,0,0,0
FW-20250323-7BZ09QU9,3/23/2025 12:59,10.65.190.215,185.162.240.144,56100,22,TCP,ALLOW,6283,14219,41,11.31,RULE-9828,accept,management,vpn,18.98,2.12,25.98,29.41,17,False,0,Normal,0,0.13029964435902566,0.15150012951515107,0.038663786,0.20073502,0,0,0,0
FW-20250319-4FJZ9OA5,3/19/2025 4:20,185.168.253.207,185.153.161.237,30651,0,ICMP,ALLOW,10233,20537,61,13.44,RULE-2642,accept,cloud,external,25.1,0.41,26.03,27.99,37,False,0,Normal,0,0.1425730242481728,0.21899213672456136,0.010703244,0.19802369,0,0,0,0
FW-20250605-OWZYVYT0,6/5/2025 8:05,185.161.127.33,10.250.201.28,5663,0,ICMP,ALLOW,15945,3405,38,3.44,RULE-3812,accept,cloud,internal,20.02,0.33,15.46,28.72,4,False,0,Normal,0,0.1492820017006795,0.22779174371564406,0.0068987682,0.2131555,0,0,0,0
FW-20250713-KEE0ON6I,7/13/2025 17:01,10.160.165.26,10.41.112.123,12459,80,TCP,ALLOW,8329,6078,28,6.77,RULE-7740,accept,internal,management,14.65,0.03,16.08,36.2,8,True,0,Normal,0,0.10529249462815458,0.1413931992898087,0.010082277,0.16440201,0,0,0,0
FW-20250331-DWJ878F2,3/31/2025 7:11,10.210.173.72,185.230.10.14,9453,0,ICMP,ALLOW,8135,12791,41,4.22,RULE-1937,accept,management,vpn,32.63,0.27,26.37,30.66,6,False,0,Normal,0,0.14418459916919077,0.17660488329260365,0.019269688,0.23667923,0,0,0,0
FW-20250628-RCBRT7NJ,6/28/2025 1:11,172.16.138.158,10.90.129.142,6436,80,TCP,ALLOW,8541,15864,48,13.27,RULE-6754,accept,dmz,internal,13.59,0.5,12.7,33.66,20,False,0,Normal,0,0.07682601834031107,0.07541558117619641,0.005964897,0.14909758,0,0,0,0
FW-20250228-BVZ1LUQR,2/28/2025 15:32,185.73.115.102,10.148.72.212,39744,25,TCP,ALLOW,15489,15118,61,20.88,RULE-1405,accept,cloud,internal,17.98,0.0,22.44,31.2,1,False,0,Normal,0,0.12026581744248062,0.17547491151524755,0.0108525185,0.17447002,0,0,0,0
FW-20250225-INLFQ7YK,2/25/2025 8:13,185.232.55.102,10.194.144.132,28745,443,TCP,ALLOW,8801,15064,47,13.79,RULE-1304,accept,cloud,management,20.53,1.33,22.17,29.12,11,False,0,Normal,0,0.05732865270962476,0.07592400571674585,0.008751437,0.087310515,0,0,0,0
FW-20250613-24RUP0XV,6/13/2025 4:56,10.185.131.160,10.221.87.58,27669,0,ICMP,ALLOW,2762,15171,35,6.2,RULE-8463,accept,management,internal,27.27,0.0,22.12,33.2,1,False,0,Normal,0,0.0901278015754904,0.12298665956624917,0.014224829,0.13317192,0,0,0,0
FW-20250703-UPTK31I5,7/3/2025 22:44,185.193.182.132,185.49.37.8,48090,80,TCP,ALLOW,9786,2480,24,0.1,RULE-3497,accept,cloud,external,9.83,0.74,17.86,34.08,1,False,0,Normal,0,0.0741370089332956,0.12253812103888331,0.0041106977,0.09576221,0,0,0,0
FW-20250504-QKQBKHGW,5/4/2025 10:07,185.178.185.223,172.16.47.152,6789,8080,TCP,ALLOW,12850,16363,58,5.39,RULE-3359,accept,external,dmz,23.77,0.36,25.55,25.05,9,False,0,Normal,0,0.0871717895274613,0.12937021522380523,0.017344953,0.1148002,0,0,0,0
FW-20250331-DOADESM4,3/31/2025 5:49,10.238.9.68,185.87.18.110,40971,443,TCP,ALLOW,11767,11057,45,12.82,RULE-7583,accept,management,cloud,17.68,0.67,19.22,31.01,1,False,0,Normal,0,0.06619754143683675,0.087308910591634,0.0034256072,0.10785811,0,0,0,0
FW-20250622-8ZHC5RF1,6/22/2025 23:53,185.104.88.124,172.16.102.192,7895,443,TCP,ALLOW,11362,13672,50,25.83,RULE-7166,accept,cloud,dmz,25.11,0.3,21.08,30.24,1,False,0,Normal,0,0.14241005485520444,0.25189530958282,0.0083313575,0.1670035,0,0,0,0
FW-20250214-NVADIS8Z,2/14/2025 1:25,185.108.126.88,185.29.208.88,21446,80,TCP,ALLOW,6423,2081,17,5.28,RULE-8725,accept,external,vpn,20.84,0.92,20.83,24.9,20,False,0,Normal,0,0.10764128588335113,0.1843126396893381,0.0048733857,0.13373783,0,0,0,0
FW-20250319-S67SPYDF,3/19/2025 17:42,10.166.208.35,172.16.110.252,33226,332,TCP,DENY,15957,16926,13,0.84,RULE-7261,drop,management,dmz,17.96,0.67,21.39,26.17,18,False,0,Normal,0,0.2039567342144271,0.40901857748389847,0.015920939,0.18693069,0,0,0,0
FW-20250327-AJ90AZAR,3/27/2025 21:34,172.16.104.168,185.39.161.186,50200,3306,TCP,ALLOW,4213,7261,22,0.1,RULE-3051,accept,dmz,external,18.41,0.43,19.59,36.37,24,False,0,Normal,0,0.13487334445421809,0.13345565893664701,0.0022974182,0.26886696,0,0,0,0
FW-20250712-GSSVG5VG,7/12/2025 10:24,172.16.30.249,185.177.218.216,60752,80,TCP,ALLOW,4098,10467,29,3.89,RULE-4598,accept,dmz,cloud,28.57,0.43,18.61,29.81,5,False,0,Normal,0,0.09928027239100289,0.11024591540265531,0.0066398047,0.1809551,0,0,0,0
FW-20250301-QCRLX31T,3/1/2025 11:57,185.136.100.100,10.200.209.79,1689,0,ICMP,DENY,100,7450,15,0.1,RULE-7552,drop,external,internal,20.62,0.49,19.42,35.45,13,False,1,Scan reseau,9,0.22655756187125595,0.44691223015441156,0.020898085,0.21186237,1,1,0,0
FW-20250221-WDIYH42J,2/21/2025 12:18,185.4.26.92,172.16.184.200,44130,43255,TCP,DENY,12283,9262,43,4.89,RULE-1536,drop,cloud,dmz,26.43,0.72,23.07,28.56,14,False,1,Port inhabituel,8,0.2534345289991556,0.5399799461443002,0.014849488,0.20547415,1,1,0,0
FW-20250208-5T6CNX76,2/8/2025 12:08,172.16.204.239,10.1.5.62,55555,650,ICMP,DENY,15871,22046,4,1.96,RULE-7032,drop,dmz,internal,21.21,0.0,27.17,27.26,8,False,1,Comportement anormal,4,0.239699168514709,0.5036201600328097,0.026765151,0.1887122,1,1,0,0
FW-20250711-0XPPQOPY,7/11/2025 11:18,185.178.156.245,10.65.234.45,41291,30278,TCP,DENY,8393,6801,30,4.79,RULE-2724,drop,vpn,internal,12.3,0.6,17.62,33.35,8,True,1,Port inhabituel,8,0.2361550352561823,0.47626119191597444,0.025543062,0.20666085,1,1,0,0
FW-20250514-1AL4PR35,5/14/2025 20:44,10.182.103.39,172.16.152.9,61341,25,TCP,ALLOW,3210669,7819,7521,0.1,RULE-4038,accept,management,dmz,718.82,0.0,95.45,85.97,11439,False,1,DDoS,10,0.43557054124216626,0.7143091804367421,0.16864018,0.42376226,2,1,1,0
FW-20250312-Z0HO8JS5,3/12/2025 13:46,10.140.181.55,185.178.199.17,38535,80,TCP,ALLOW,4936,5276,20,0.1,RULE-1268,accept,management,cloud,23.08,0.52,21.7,43.69,8,False,1,Scan reseau,9,0.2857960770456286,0.18311883432516204,0.02012958,0.6541398,1,0,0,1
FW-20250411-5CGZSKZN,4/11/2025 4:32,185.144.169.249,185.198.232.14,29093,0,ICMP,ALLOW,11998,11776,47,8.3,RULE-2766,accept,cloud,external,23.35,0.0,16.07,29.47,15,False,0,Normal,0,0.15648587304048567,0.13702981476315343,0.012448226,0.31997958,0,0,0,0
FW-20250317-2OIX1CSL,3/17/2025 12:38,10.79.117.164,172.16.254.193,24473,8080,TCP,ALLOW,7246,7810,30,5.07,RULE-9409,accept,internal,dmz,9.12,0.33,8.43,35.97,1,True,0,Normal,0,0.14492979038179807,0.16520281269165546,0.009448851,0.2601377,0,0,0,0
FW-20250314-AAVTK4O6,3/14/2025 11:54,172.16.110.141,185.106.44.239,21993,652,TCP,DENY,11826,8812,13,0.86,RULE-8662,drop,dmz,vpn,23.79,1.26,14.14,35.31,3,False,0,Normal,0,0.2443216041632199,0.39338502072772497,0.013980658,0.32559913,0,0,0,0
FW-20250530-3OOF0VU4,5/30/2025 4:21,185.175.81.207,10.112.167.114,39114,0,ICMP,ALLOW,14180,8016,44,12.05,RULE-5452,accept,vpn,internal,29.25,0.41,24.36,35.66,4,True,0,Normal,0,0.1686473774225584,0.21842420235233645,0.005108411,0.28240952,0,0,0,0
FW-20250530-39OSSAL1,5/30/2025 18:02,185.71.138.233,10.217.109.2,41578,0,ICMP,ALLOW,1234,11102,24,3.18,RULE-7849,accept,cloud,management,17.36,0.47,10.75,31.94,18,False,0,Normal,0,0.16473823590002726,0.24635058892286626,0.007218293,0.24064583,0,0,0,0
FW-20250202-LPSI0IAO,2/2/2025 13:42,172.16.104.93,185.94.213.167,31632,431,TCP,DENY,8478,12550,15,1.59,RULE-5318,drop,dmz,cloud,23.12,0.58,31.3,26.85,10,False,0,Normal,0,0.22777147930715205,0.39666844433110127,0.03554316,0.25110283,0,0,0,0
FW-20250706-03MJ0FSE,7/6/2025 22:35,10.130.29.56,10.187.77.84,26614,5432,TCP,ALLOW,13669,16632,60,11.94,RULE-7974,accept,internal,internal,19.11,0.91,15.22,36.43,1,True,0,Normal,0,0.20248265328460122,0.16327128503332092,0.0068001756,0.4373765,0,0,0,0
FW-20250711-6U4RUX3K,7/11/2025 10:05,10.66.149.127,185.78.150.189,4467,0,ICMP,ALLOW,7228,17179,48,1.96,RULE-5729,accept,internal,vpn,17.08,0.69,22.7,35.57,1,True,0,Normal,0,0.17816980201072993,0.2768309438397735,0.021194948,0.23648351,0,0,0,0
FW-20250607-WMK4I6FU,6/7/2025 3:58,10.101.178.235,10.253.45.200,56790,55021,ICMP,DENY,9086,4962,28,9.13,RULE-7718,drop,internal,management,22.68,0.0,16.69,25.52,1,True,1,Port inhabituel,8,0.32510199156039615,0.6294566320369739,0.04107643,0.3047729,1,1,0,0
FW-20250429-TKQ8Y9LD,4/29/2025 18:17,10.132.204.89,185.90.180.119,61019,22,TCP,ALLOW,7732,100,15,0.14,RULE-9221,accept,management,external,21.69,1.23,15.73,25.53,1,False,0,Normal,0,0.23949518916097223,0.2268230800952595,0.014780626,0.47688186,0,0,0,0
FW-20250526-KV5FUQO1,5/26/2025 15:08,185.125.28.72,10.152.115.212,60179,5432,TCP,ALLOW,6319,14922,42,10.12,RULE-3816,accept,cloud,management,10.5,0.82,21.46,35.61,1,False,0,Normal,0,0.12913001206035082,0.1268390561905403,0.004201297,0.25634968,0,0,0,0
FW-20250219-BHL6XPHG,2/19/2025 3:31,185.92.135.93,185.82.219.2,1887,443,TCP,ALLOW,13350,13849,54,10.76,RULE-9993,accept,cloud,vpn,30.56,0.64,27.34,31.61,6,False,0,Normal,0,0.16282552331161879,0.15691947674668977,0.0064634066,0.3250937,0,0,0,0
FW-20250331-OFAXFVFN,3/31/2025 14:41,172.16.249.23,10.5.77.18,1587,80,TCP,ALLOW,13735,6048,39,12.28,RULE-4123,accept,dmz,management,19.53,0.98,23.07,36.61,3,False,0,Normal,0,0.12433689889751694,0.1257815685478694,0.00584112,0.24138801,0,0,0,0
FW-20250511-UCPS49JJ,5/11/2025 1:24,172.16.48.31,10.19.144.165,54437,280,TCP,DENY,13606,14309,13,0.21,RULE-5095,drop,dmz,internal,29.21,1.05,24.2,30.66,7,False,0,Normal,0,0.17560537375582078,0.3349918536491042,0.014212857,0.17761141,0,0,0,0
FW-20250213-OBZHG216,2/13/2025 2:37,185.184.32.74,185.162.46.204,26066,0,ICMP,ALLOW,3779905,19983,15402,10.0,RULE-7445,accept,cloud,cloud,740.99,0.57,88.13,85.17,9130,False,1,DDoS,10,0.3935840953710727,0.8760010687479531,0.096866176,0.20788504,1,1,0,0
FW-20250416-ZR1KUCBY,4/16/2025 11:12,10.227.92.154,10.83.193.115,64392,0,ICMP,ALLOW,6901,17339,48,11.63,RULE-4025,accept,management,internal,15.59,0.0,19.67,32.49,3,False,0,Normal,0,0.18493624264395422,0.19640232389855938,0.018016407,0.34039,0,0,0,0
FW-20250617-HX6TKGCN,6/17/2025 19:54,10.68.88.94,10.71.77.52,5116,22,TCP,ALLOW,8919,5657,29,10.38,RULE-6541,accept,internal,management,22.46,0.0,18.36,23.78,1,True,0,Normal,0,0.17974628229460476,0.16506689044151773,0.010435267,0.3637367,0,0,0,0
FW-20250409-K0QOPVCM,4/9/2025 5:06,185.68.234.122,185.87.6.21,5081,3306,TCP,ALLOW,8866,13685,45,5.91,RULE-7626,accept,external,external,27.33,0.0,17.93,27.08,10,False,0,Normal,0,0.17329572257683776,0.0791616027738482,0.013998985,0.42672658,0,0,0,0
FW-20250704-NG3V9HS6,7/4/2025 9:53,10.58.74.252,185.253.124.113,31431,38,TCP,DENY,5710,19766,1,0.2,RULE-7898,drop,internal,vpn,22.79,0.13,27.64,29.08,11,True,1,Comportement anormal,4,0.3389336259436175,0.4677517090057029,0.03252718,0.516522,1,1,0,0
FW-20250210-FOGOEVUF,2/10/2025 2:09,10.220.253.47,185.88.222.139,7047,53,UDP,ALLOW,9322,11301,41,15.33,RULE-3309,accept,internal,external,12.51,0.55,20.31,24.07,32,True,0,Normal,0,0.18488784860632093,0.2778013831879577,0.0045246365,0.27233753,0,0,0,0
FW-20250503-E9QP98WZ,5/3/2025 3:34,185.138.19.213,172.16.120.207,26744,5432,TCP,ALLOW,5935,9864,31,0.1,RULE-7606,accept,external,dmz,13.39,0.58,14.07,25.73,1,False,0,Normal,0,0.12734398417009887,0.08995759255689313,0.009752251,0.2823221,0,0,0,0
FW-20250612-JU68M934,6/12/2025 8:17,185.200.212.212,185.43.16.210,53707,8080,TCP,ALLOW,13527,16548,60,10.74,RULE-3482,accept,external,cloud,16.44,0.88,14.1,28.47,3,False,0,Normal,0,0.11005610343356013,0.13743696243432402,0.013680485,0.17905086,0,0,0,0
FW-20250323-JQVAM38H,3/23/2025 22:21,185.178.53.79,185.45.83.245,4706,56303,ICMP,DENY,9405,7779,34,8.75,RULE-4726,drop,vpn,external,25.87,0.54,22.92,23.77,1,True,1,Port inhabituel,8,0.3609553963830332,0.665518132117468,0.03460282,0.38274524,1,1,0,0
FW-20250602-OZ7D0MN7,6/2/2025 22:48,185.19.24.170,10.250.249.154,40962,22,TCP,ALLOW,13123,10283,46,11.23,RULE-6099,accept,cloud,management,24.23,0.65,17.34,33.09,1,False,0,Normal,0,0.15337680706079676,0.0483719701583199,0.0034180267,0.40834042,0,0,0,0
FW-20250514-BT1HK6OY,5/14/2025 8:39,185.182.116.236,185.2.44.252,6173,53,UDP,ALLOW,6504,8737,30,4.83,RULE-4773,accept,cloud,external,12.61,0.27,13.85,34.04,1,False,0,Normal,0,0.18203880229338387,0.23092281570641335,0.0055693663,0.30962422,0,0,0,0
FW-20250705-YH8MHVGD,7/5/2025 8:52,185.213.211.72,10.127.139.126,4412,25,TCP,ALLOW,13535,2634,32,14.34,RULE-3074,accept,vpn,internal,24.1,0.32,22.81,38.29,1,True,0,Normal,0,0.19951832192065944,0.19596123667575804,0.0125260325,0.3900677,0,0,0,0
FW-20250425-WT7RKKLE,4/25/2025 13:33,185.187.27.121,185.58.155.129,61983,8080,TCP,ALLOW,18430,15087,67,11.97,RULE-1591,accept,vpn,external,25.99,0.0,31.12,35.27,22,True,0,Normal,0,0.1985164865506451,0.3069662312873484,0.019690761,0.26889247,0,0,0,0
FW-20250621-K4YSVA3W,6/21/2025 19:47,10.44.93.245,10.17.221.2,45845,3389,TCP,ALLOW,8821,9617,36,7.75,RULE-7238,accept,management,management,32.41,0.56,36.62,26.94,12,False,0,Normal,0,0.10372551587404767,0.11259588024562477,0.01584135,0.18273932,0,0,0,0
FW-20250308-CMBRATM0,3/8/2025 20:40,185.11.23.129,172.16.81.133,4769,443,TCP,ALLOW,6720,3784,21,0.1,RULE-8291,accept,external,dmz,23.13,0.0,23.74,27.4,1,False,0,Normal,0,0.11777001202762906,0.11863722333791209,0.012751443,0.22192137,0,0,0,0
FW-20250614-X58OL9W7,6/14/2025 21:21,185.157.184.134,172.16.58.219,20540,0,ICMP,ALLOW,9571,19216,57,23.9,RULE-3116,accept,external,dmz,23.87,0.1,16.68,27.88,14,False,0,Normal,0,0.15240555656003837,0.2838193614646162,0.021222046,0.15217526,0,0,0,0
FW-20250619-8LJJRNLR,6/19/2025 0:51,185.89.221.63,10.116.7.118,17753,443,TCP,ALLOW,8691,6276,29,2.03,RULE-8388,accept,vpn,internal,26.65,1.01,22.47,25.34,3,True,0,Normal,0,0.11060518808393066,0.1688128427521403,0.005616985,0.15738574,0,0,0,0
FW-20250410-1O631DDQ,4/10/2025 21:07,185.142.163.234,10.120.95.70,7030,5432,TCP,ALLOW,12130,1890,28,3.07,RULE-6001,accept,vpn,management,23.47,0.74,19.97,39.42,23,True,0,Normal,0,0.14949048608864882,0.27277778425292787,0.027204154,0.14848952,0,0,0,0
FW-20250321-T0GJ800C,3/21/2025 2:57,185.6.173.84,10.223.182.122,22370,0,ICMP,ALLOW,1264,10137,22,5.92,RULE-5931,accept,external,management,28.87,0.0,18.56,30.17,1,False,0,Normal,0,0.0959303231861326,0.14311117733303694,0.011442758,0.13323703,0,0,0,0
FW-20250318-RFC9E0YL,3/18/2025 1:29,10.54.123.242,185.237.203.84,64703,22,TCP,ALLOW,13108,16864,59,0.66,RULE-7310,accept,internal,vpn,765.96,6.53,95.23,36.22,8,True,1,Latence / Perte paquet,10,0.2784334513326385,0.4759143830179866,0.055700336,0.30368564,1,1,0,0
FW-20250211-CVG5FEDN,2/11/2025 2:40,10.15.20.7,10.126.213.89,62523,0,ICMP,ALLOW,6736,21602,56,0.84,RULE-4096,accept,internal,management,20.77,0.29,22.76,27.92,7,True,0,Normal,0,0.18887660156528296,0.2785966471087975,0.011432201,0.27660096,0,0,0,0
FW-20250422-178KX0XO,4/22/2025 14:32,10.139.195.225,10.96.62.118,30984,53,UDP,ALLOW,19701,2295,43,3.81,RULE-2519,accept,internal,internal,28.57,0.43,18.83,30.01,19,True,0,Normal,0,0.19954705280346408,0.28656961149819893,0.009744719,0.30232683,0,0,0,0
FW-20250307-SSX4M7SC,3/7/2025 15:32,185.118.153.200,185.66.113.4,6613,8080,TCP,ALLOW,14960,13900,57,13.04,RULE-1002,accept,external,vpn,28.5,0.28,27.31,30.57,1,False,0,Normal,0,0.14266172733278723,0.16838947307680996,0.008153008,0.2514427,0,0,0,0
FW-20250327-R37LDTBI,3/27/2025 17:11,10.191.13.123,172.16.112.94,48097,5432,TCP,ALLOW,3513,8871,24,5.78,RULE-5325,accept,internal,dmz,24.19,0.19,21.7,23.79,10,True,0,Normal,0,0.17260918641432407,0.1625529946563924,0.007850028,0.34742454,0,0,0,0
FW-20250707-YNN7OEIH,7/7/2025 19:49,185.73.198.73,10.55.227.20,41977,80,TCP,ALLOW,17130,8527,51,11.06,RULE-4513,accept,vpn,internal,33.21,1.2,25.85,32.73,10,True,0,Normal,0,0.1358350336579435,0.16931325840665484,0.006107643,0.2320842,0,0,0,0
